lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007304,0000621,0000090,0001005,0005340,0006432,0012944,001024,001,000,0512
0014407,0019230,0007023,0003115,0010460,0012103,0021741,001024,001,000,0512
0007304,0000611,0000090,0001005,0005340,0006422,0012935,001024,002,000,0512
0014448,0019556,0007183,0003097,0010009,0011963,0021951,001024,002,000,0512
0007614,0000791,0000131,0001006,0005530,0006642,0013525,001024,003,000,0512
0019326,0020282,0034535,0002654,0014327,0016672,0027191,001024,003,000,0512
0006933,0000582,0000100,0001005,0005270,0006072,0012564,001024,004,000,0512
0012794,0020112,0005731,0003749,0009719,0010650,0020228,001024,004,000,0512
0007313,0000621,0000090,0001005,0005340,0006432,0012954,001024,001,001,0512
0014117,0019190,0007044,0003105,0010510,0011762,0021600,001024,001,001,0512
0007304,0000621,0000090,0001005,0005340,0006432,0012945,001024,002,001,0512
0014487,0019489,0007084,0003101,0011111,0012453,0021441,001024,002,001,0512
0007634,0000771,0000131,0001006,0005521,0006642,0013515,001024,003,001,0512
0019888,0020286,0034996,0002630,0014908,0017083,0027462,001024,003,001,0512
0006963,0000601,0000100,0001005,0005290,0006092,0012634,001024,004,001,0512
0013194,0020742,0005490,0003792,0010019,0011171,0021270,001024,004,001,0512
0007294,0000631,0000090,0001005,0005340,0006412,0012924,001024,001,002,0512
0014297,0019399,0007093,0003133,0010891,0012053,0021591,001024,001,002,0512
0007294,0000631,0000091,0001005,0005340,0006422,0012934,001024,002,002,0512
0014347,0019525,0006943,0003145,0010921,0012122,0021530,001024,002,002,0512
0006944,0000602,0000100,0001005,0005300,0006081,0012634,001024,003,002,0512
0013255,0020208,0005520,0003653,0009608,0011131,0020739,001024,003,002,0512
0007615,0000772,0000131,0001006,0005520,0006632,0013505,001024,004,002,0512
0019036,0020280,0035717,0002617,0015620,0016130,0027011,001024,004,002,0512
