lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0020098,0000150,0000030,0001018,0017052,0018264,0018465,0000000,001024,000,000,0512
0907450,0001915,0000401,0001412,0031519,0033072,0033343,0000000,001024,000,000,0512
0016541,0000150,0000030,0001014,0005080,0014498,0005670,0000000,001024,001,000,0512
0999999,0002279,0000421,0001576,0013185,0029636,0011571,0000000,001024,001,000,0512
0016311,0000170,0000040,0001014,0004939,0014418,0005400,0000000,001024,002,000,0512
0999999,0002397,0000521,0001519,0012183,0029164,0011512,0000000,001024,002,000,0512
0016622,0000150,0000030,0001014,0005080,0014518,0005671,0000000,001024,003,000,0512
0999999,0002378,0000451,0001557,0012874,0029666,0011411,0000000,001024,003,000,0512
0004298,0000141,0000030,0001003,0002865,0003347,0003317,0000000,001024,000,001,0512
0163028,0001164,0000330,0001143,0004077,0004889,0004930,0000000,001024,000,001,0512
0007985,0000141,0000030,0001006,0006913,0007123,0007755,0000000,001024,001,001,0512
0498820,0001503,0000411,0001194,0017392,0014167,0019226,0000000,001024,001,001,0512
0006462,0000170,0000041,0001005,0005089,0005791,0005450,0000000,001024,002,001,0512
0387179,0001393,0000471,0001201,0008195,0008816,0008747,0000000,001024,002,001,0512
0006702,0000141,0000030,0001005,0005140,0005741,0005691,0000000,001024,003,001,0512
0338158,0001343,0000360,0001241,0006772,0007363,0007324,0000000,001024,003,001,0512
0019968,0000150,0000030,0001018,0016941,0018154,0018314,0000000,001024,000,002,0512
0882844,0001890,0000411,0001403,0031139,0032531,0032942,0000000,001024,000,002,0512
0016391,0000150,0000030,0001014,0005079,0014407,0005661,0000000,001024,001,002,0512
0999999,0002252,0000441,0001570,0012614,0029285,0011061,0000000,001024,001,002,0512
0016481,0000150,0000030,0001014,0005079,0014418,0005670,0000000,001024,002,002,0512
0999999,0002318,0000461,0001551,0012644,0029335,0010950,0000000,001024,002,002,0512
0016230,0000170,0000040,0001014,0004939,0014367,0005400,0000000,001024,003,002,0512
0999999,0002380,0000511,0001505,0011943,0028884,0011322,0000000,001024,003,002,0512
