tid,lock_impl_time(ms)
RUN 0
001,56092.019531
002,56150.121094
003,56150.539062
004,56420.886719
005,56396.074219
006,56112.351562
007,56102.851562
008,56599.304688
009,56190.316406
010,56279.300781
011,56155.496094
012,56195.511719
013,56228.363281
014,56310.863281
015,56034.531250
016,56352.750000
-----------------------------------------------------------------------------------------------

RUN 1
001,56228.933594
002,56299.246094
003,56225.621094
004,56472.234375
005,56481.914062
006,56282.050781
007,56245.843750
008,56789.605469
009,56025.449219
010,56116.546875
011,56133.023438
012,55996.308594
013,56096.066406
014,56185.769531
015,55958.414062
016,56232.707031
-----------------------------------------------------------------------------------------------

