tid,lock_impl_time(ms)
RUN 0
002,  0.001215
002,  0.617642
002,  0.376905
002,  0.360603
002,  0.367735
002,  0.365703
002,  0.352973
002,  0.350487
002,  0.350710
002,  0.332233
001,  0.242270
001,  0.473505
001,  0.370630
001,  0.365697
001,  0.369208
001,  0.363398
001,  0.354043
001,  0.353528
001,  0.350787
001,  0.344077
003,  0.553483
003,  0.391028
003,  0.350667
003,  0.357348
003,  0.355072
003,  0.335697
003,  0.331413
003,  0.332020
003,  0.328795
003,  0.325628
004,  0.174530
004,  0.517167
004,  0.379600
004,  0.361802
004,  0.373795
004,  0.364185
004,  0.355262
004,  0.348873
004,  0.354185
004,  0.343195
005,  0.465998
005,  0.398692
005,  0.357287
005,  0.355255
005,  0.364815
005,  0.341527
005,  0.339518
005,  0.338612
005,  0.337142
005,  0.335145
006,  0.402130
006,  0.436867
006,  0.362183
006,  0.359993
006,  0.371017
006,  0.348577
006,  0.345278
006,  0.347365
006,  0.344728
006,  0.338552
007,  0.326713
007,  0.434828
007,  0.349285
007,  0.348967
007,  0.353575
007,  0.335548
007,  0.336078
007,  0.338022
007,  0.333778
007,  0.330478
008,  0.621717
008,  0.364187
008,  0.349830
008,  0.346193
008,  0.356963
008,  0.341083
008,  0.339265
008,  0.336298
008,  0.330440
008,  0.327603
009,  4.989070
009,  0.513728
009,  0.371842
009,  0.362078
009,  0.366688
009,  0.368990
009,  0.359785
009,  0.377067
009,  0.354965
009,  0.361700
010,  5.307219
010,  0.412668
010,  0.367603
010,  0.354685
010,  0.344927
010,  0.377020
010,  0.353697
010,  0.363197
010,  0.346540
010,  0.350270
011,  5.071764
011,  0.501355
011,  0.377487
011,  0.362562
011,  0.366477
011,  0.381707
011,  0.364037
011,  0.378142
011,  0.359493
011,  0.363148
012,  0.086397
012,  5.288725
012,  0.373733
012,  0.356778
012,  0.349060
012,  0.342887
012,  0.357175
012,  0.355282
012,  0.358138
012,  0.338865
013,  4.915747
013,  0.535630
013,  0.376308
013,  0.353443
013,  0.350475
013,  0.352310
013,  0.359860
013,  0.358138
013,  0.349405
013,  0.345192
014,  5.143770
014,  0.472850
014,  0.380897
014,  0.359478
014,  0.366573
014,  0.374012
014,  0.370437
014,  0.374288
014,  0.359873
014,  0.362058
015,  5.389753
015,  0.375195
015,  0.360823
015,  0.352630
015,  0.347492
015,  0.375577
015,  0.358173
015,  0.361897
015,  0.345950
015,  0.352292
016,  5.226217
016,  0.432135
016,  0.373510
016,  0.360225
016,  0.361502
016,  0.380810
016,  0.364698
016,  0.374657
016,  0.353420
016,  0.354478
-----------------------------------------------------------------------------------------------

RUN 1
002,  0.105200
002,  0.421337
002,  0.370235
002,  1.729998
002,  0.410808
002,  0.370525
002,  0.375683
002,  0.345727
002,  0.351210
002,  0.357265
001,  0.172977
001,  0.410168
001,  0.374547
001,  1.741183
001,  0.397448
001,  0.373120
001,  0.367863
001,  0.340388
001,  0.347022
001,  0.349647
003,  0.445018
003,  0.369078
003,  1.721282
003,  0.427460
003,  0.364733
003,  0.372660
003,  0.357870
003,  0.328092
003,  0.354642
003,  0.336412
004,  0.000857
004,  0.419845
004,  0.361467
004,  1.711825
004,  0.413737
004,  0.358003
004,  0.367485
004,  0.351327
004,  0.340588
004,  0.347315
005,  0.382822
005,  0.365663
005,  0.342385
005,  1.781177
005,  0.347937
005,  0.362990
005,  0.340903
005,  0.332465
005,  0.341690
005,  0.329918
006,  0.323570
006,  0.388668
006,  0.346550
006,  1.769488
006,  0.358292
006,  0.364472
006,  0.356617
006,  0.329523
006,  0.340465
006,  0.333443
007,  0.277862
007,  0.376633
007,  0.336088
007,  1.750367
007,  0.362573
007,  0.369307
007,  0.356852
007,  0.325735
007,  0.341217
007,  0.339983
008,  0.232497
008,  0.399313
008,  0.369962
008,  1.750518
008,  0.381552
008,  0.374262
008,  0.362157
008,  0.335987
008,  0.345927
008,  0.346498
009,  1.753375
009,  0.358100
009,  0.346048
009,  3.687288
009,  0.359010
009,  0.343422
009,  0.369987
009,  0.371492
009,  0.337642
009,  0.329867
010,  1.837383
010,  0.338458
010,  3.664322
010,  0.374072
010,  0.357422
010,  0.344197
010,  0.374700
010,  0.362607
010,  0.348602
010,  0.336482
011,  1.704768
011,  0.377363
011,  0.348872
011,  3.687933
011,  0.369540
011,  0.352725
011,  0.377925
011,  0.380538
011,  0.356365
011,  0.352748
012,  1.466948
012,  0.399317
012,  0.345560
012,  3.666692
012,  0.374053
012,  0.350075
012,  0.345143
012,  0.366680
012,  0.365648
012,  0.344968
013,  1.596232
013,  0.376543
013,  0.340313
013,  3.668850
013,  0.364187
013,  0.348147
013,  0.358448
013,  0.358822
013,  0.348127
013,  0.338877
014,  1.652763
014,  0.380902
014,  0.347205
014,  3.681618
014,  0.367847
014,  0.352547
014,  0.369315
014,  0.362222
014,  0.354510
014,  0.345997
015,  1.527430
015,  0.377890
015,  0.334303
015,  3.660773
015,  0.364518
015,  0.344068
015,  0.345665
015,  0.348810
015,  0.344453
015,  0.321110
016,  1.787808
016,  0.347963
016,  0.339550
016,  3.686355
016,  0.356143
016,  0.337537
016,  0.370047
016,  0.363603
016,  0.353193
016,  0.338680
-----------------------------------------------------------------------------------------------

