0000000,0000160,0000030,0001005,0012613,0005891,0012484,0000011,001024,000,000,16384
0000000,0004555,0000541,0001748,0022793,0015950,0022603,0003282,001024,000,000,16384
0000000,0000150,0000030,0001005,0012754,0005982,0012663,0000011,001024,001,000,16384
0000000,0004564,0000521,0001751,0022823,0015940,0022623,0003292,001024,001,000,16384
0000000,0000150,0000030,0001007,0022453,0008857,0021962,0000016,001024,002,000,16384
0000000,0002818,0000531,0001573,0047931,0020579,0047610,0001751,001024,002,000,16384
0000000,0000150,0000030,0001004,0012955,0006141,0012844,0000011,001024,003,000,16384
0000000,0004439,0000531,0001725,0024786,0016431,0024537,0003151,001024,003,000,16384
