lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0019857,0000320,0000050,0001018,0016832,0018044,0018225,0000000,001024,000,000,0512
0928281,0001934,0000380,0001411,0031249,0032641,0033152,0000000,001024,000,000,0512
0016461,0000350,0000050,0001014,0005160,0014347,0005751,0000000,001024,001,000,0512
0999999,0002441,0000391,0001568,0012273,0029355,0010831,0000000,001024,001,000,0512
0016141,0000371,0000060,0001014,0005029,0014277,0005470,0000000,001024,002,000,0512
0999999,0002498,0000431,0001533,0011853,0028895,0011161,0000000,001024,002,000,0512
0016391,0000341,0000050,0001014,0005159,0014327,0005750,0000000,001024,003,000,0512
0999999,0002438,0000391,0001578,0012644,0029386,0011081,0000000,001024,003,000,0512
0004339,0000321,0000050,0001003,0002916,0003397,0003377,0000000,001024,000,001,0512
0183015,0001185,0000340,0001159,0004309,0005089,0005200,0000000,001024,000,001,0512
0007915,0000311,0000050,0001006,0006842,0007103,0007645,0000000,001024,001,001,0512
0533386,0001537,0000381,0001196,0017293,0014507,0019046,0000000,001024,001,001,0512
0006543,0000381,0000061,0001005,0005189,0005861,0005540,0000000,001024,002,001,0512
0464202,0001472,0000391,0001205,0008506,0009157,0009067,0000000,001024,002,001,0512
0006753,0000321,0000050,0001005,0005210,0005801,0005770,0000000,001024,003,001,0512
0367452,0001373,0000361,0001248,0006863,0007364,0007494,0000000,001024,003,001,0512
0004298,0000311,0000050,0001003,0002905,0003356,0003356,0000000,001024,000,002,0512
0181352,0001184,0000331,0001156,0004349,0005009,0005019,0000000,001024,000,002,0512
0007885,0000331,0000050,0001006,0006842,0007073,0007635,0000000,001024,001,002,0512
0534659,0001538,0000381,0001195,0017122,0014136,0018865,0000000,001024,001,002,0512
0006502,0000381,0000060,0001005,0005170,0005821,0005510,0000000,001024,002,002,0512
0431291,0001436,0000401,0001204,0008466,0009247,0009087,0000000,001024,002,002,0512
0006723,0000321,0000050,0001005,0005210,0005771,0005751,0000000,001024,003,002,0512
0355632,0001362,0000361,0001246,0006783,0007344,0007343,0000000,001024,003,002,0512
