tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run
000,  26180544,  409071,   87.879707,   10.000000, 9657.657227,  246.885941, 9473.291992,   55.750172,  164.705063,  171.619873,    1.523658,    1.652335,     25758,        33554432,000,000
001,  20389632,  318588,   68.523842,   10.000000, 9744.678711,  180.755966, 9601.999023,   41.921749,  126.837410,  123.433464,    1.395115,    1.351871,     20940,        33554432,000,000
002,  25745728,  402277,   85.073471,   10.000000, 9659.008789,  248.203384, 9481.122070,   54.608967,  157.686798,  174.040329,    1.413107,    1.741972,     24592,        33554432,000,000
003,  22393408,  349897,   75.057373,   10.000000, 9710.398438,  208.023941, 9549.130859,   44.671963,  144.404434,  146.049606,    1.352672,    1.393392,     22397,        33554432,000,000
004,  26232256,  409879,   86.914101,   10.000000, 9655.283203,  250.091248, 9471.590820,   55.134411,  163.104980,  174.874832,    1.472493,    1.737022,     25431,        33554432,000,000
005,  24266368,  379162,   81.311607,   10.000000, 9687.872070,  223.861069, 9511.936523,   50.879913,  157.666321,  154.928726,    1.398667,    1.511753,     24699,        33554432,000,000
006,  23692352,  370193,   79.431274,   10.000000, 9691.384766,  222.352142, 9527.149414,   47.885326,  146.539993,  156.801712,    1.357757,    1.527860,     22974,        33554432,000,000
007,  24021376,  375334,   80.549393,   10.000000, 9680.083984,  232.518234, 9519.520508,   50.844368,  142.015381,  163.655350,    1.289887,    1.613713,     22427,        33554432,000,000
008,  25659584,  400931,   86.488914,   10.000000, 9631.421875,  274.170227, 9407.965820,   52.702690,  203.737534,  201.985703,    1.810733,    1.602612,     25705,        33554432,000,000
009,  27755648,  433682,   93.303925,   10.000000, 9591.352539,  306.549072, 9354.610352,   57.896259,  214.429214,  226.485519,    1.819368,    1.466030,     26811,        33554432,000,000
010,  28130560,  439540,   95.134575,   10.000000, 9602.489258,  293.706604, 9351.113281,   56.988739,  229.903656,  215.428558,    1.978093,    1.755500,     28936,        33554432,000,000
011,  25650112,  400783,   86.403641,   10.000000, 9614.571289,  291.092346, 9409.245117,   52.926868,  185.735580,  218.736221,    1.668000,    1.743335,     23424,        33554432,000,000
012,  27128768,  423887,   91.825958,   10.000000, 9585.948242,  313.925659, 9379.147461,   54.626148,  186.085526,  238.780426,    1.757880,    1.939712,     23600,        33554432,000,000
013,  24938048,  389657,   84.160767,   10.000000, 9634.443359,  273.659271, 9425.060547,   51.068687,  190.351944,  203.664886,    1.695482,    1.627090,     23979,        33554432,000,000
