lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0000631,0000050,0001007,0007525,0008185,0016782,0000018,001024,000,000,16384
0000000,0038272,0000782,0001174,0018174,0017483,0034635,0009365,001024,000,000,16384
0000000,0000611,0000050,0001006,0004719,0006102,0011532,0000011,001024,001,000,16384
0000000,0010308,0000731,0001110,0006362,0014687,0021320,0002355,001024,001,000,16384
0000000,0000621,0000050,0001006,0004789,0006091,0011591,0000011,001024,002,000,16384
0000000,0019634,0000731,0001152,0006873,0014878,0021771,0004705,001024,002,000,16384
0000000,0000592,0000050,0001007,0006593,0007905,0015549,0000017,001024,003,000,16384
0000000,0038250,0000742,0001167,0014807,0016962,0029827,0009345,001024,003,000,16384
