tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,pinning,cache_misses,c_ho
000,00000000,00751735,010,00378285,00000000,00000000,001024,000,000,00016384,00378285,02,0000000024688367,00000000
001,00000000,00761782,010,00382672,00000000,00000000,001024,000,000,00016384,00382672,02,0000000021321789,00000000
002,00000000,00850037,010,00427313,00000000,00000000,001024,000,000,00016384,00427312,02,0000000024109707,00000000
003,00000000,00855646,010,00429195,00000000,00000000,001024,000,000,00016384,00429195,02,0000000022855996,00000000
004,00000000,00746149,010,00375462,00000000,00000000,001024,000,000,00016384,00375462,02,0000000025856029,00000000
005,00000000,00853460,010,00428527,00000000,00000000,001024,000,000,00016384,00428527,02,0000000024116768,00000000
006,00000000,00746804,010,00375371,00000000,00000000,001024,000,000,00016384,00375371,02,0000000023887169,00000000
007,00000000,00849535,010,00426835,00000000,00000000,001024,000,000,00016384,00426835,02,0000000024485631,00000000
008,00000000,00746078,010,00374942,00000000,00000000,001024,000,000,00016384,00374942,02,0000000022942590,00000000
009,00000000,00849963,010,00426893,00000000,00000000,001024,000,000,00016384,00426893,02,0000000023173898,00000000
010,00000000,00746475,010,00375153,00000000,00000000,001024,000,000,00016384,00375153,02,0000000023389645,00000000
011,00000000,00852386,010,00428317,00000000,00000000,001024,000,000,00016384,00428317,02,0000000023153840,00000000
012,00000000,00744991,010,00373710,00000000,00000000,001024,000,000,00016384,00373710,02,0000000025047844,00000000
013,00000000,00852233,010,00428531,00000000,00000000,001024,000,000,00016384,00428530,02,0000000023411614,00000000
014,00000000,00745729,010,00374105,00000000,00000000,001024,000,000,00016384,00374105,02,0000000023638970,00000000
015,00000000,00851496,010,00428003,00000000,00000000,001024,000,000,00016384,00428003,02,0000000024916838,00000000
016,00000000,00747453,010,00374643,00000000,00000000,001024,000,000,00016384,00374642,02,0000000023262268,00000000
017,00000000,00852254,010,00428172,00000000,00000000,001024,000,000,00016384,00428172,02,0000000024196805,00000000
018,00000000,00744269,010,00373871,00000000,00000000,001024,000,000,00016384,00373871,02,0000000023760155,00000000
019,00000000,00853953,010,00429221,00000000,00000000,001024,000,000,00016384,00429221,02,0000000022461941,00000000
020,00000000,00746535,010,00375103,00000000,00000000,001024,000,000,00016384,00375102,02,0000000022397378,00000000
021,00000000,00853601,010,00428718,00000000,00000000,001024,000,000,00016384,00428718,02,0000000022818479,00000000
022,00000000,00744377,010,00373400,00000000,00000000,001024,000,000,00016384,00373400,02,0000000022305062,00000000
023,00000000,00851333,010,00427770,00000000,00000000,001024,000,000,00016384,00427770,02,0000000023991172,00000000
024,00000000,00744311,010,00374235,00000000,00000000,001024,000,000,00016384,00374235,02,0000000022506064,00000000
025,00000000,00852334,010,00428044,00000000,00000000,001024,000,000,00016384,00428044,02,0000000024038490,00000000
026,00000000,00745147,010,00374475,00000000,00000000,001024,000,000,00016384,00374475,02,0000000022413857,00000000
027,00000000,00859496,010,00431953,00000000,00000000,001024,000,000,00016384,00431952,02,0000000022967669,00000000
028,00000000,00746367,010,00374959,00000000,00000000,001024,000,000,00016384,00374959,02,0000000022156892,00000000
029,00000000,00856957,010,00432119,00000000,00000000,001024,000,000,00016384,00432119,02,0000000022277743,00000000
030,00000000,00746822,010,00375262,00000000,00000000,001024,000,000,00016384,00375262,02,0000000021900773,00000000
031,00000000,00855508,010,00429975,00000000,00000000,001024,000,000,00016384,00429975,02,0000000024610820,00000000
000,00000000,00756678,010,00380675,00000000,00000000,001024,000,001,00016384,00380675,02,0000000020993276,00000000
001,00000000,00856629,010,00430846,00000000,00000000,001024,000,001,00016384,00430846,02,0000000020028254,00000000
002,00000000,00759535,010,00380882,00000000,00000000,001024,000,001,00016384,00380882,02,0000000018740673,00000000
003,00000000,00856427,010,00430252,00000000,00000000,001024,000,001,00016384,00430252,02,0000000020194201,00000000
004,00000000,00752184,010,00377617,00000000,00000000,001024,000,001,00016384,00377617,02,0000000019985464,00000000
005,00000000,00856472,010,00430997,00000000,00000000,001024,000,001,00016384,00430997,02,0000000022414325,00000000
006,00000000,00751146,010,00376740,00000000,00000000,001024,000,001,00016384,00376740,02,0000000019763433,00000000
007,00000000,00857211,010,00430677,00000000,00000000,001024,000,001,00016384,00430676,02,0000000018924302,00000000
008,00000000,00750644,010,00377385,00000000,00000000,001024,000,001,00016384,00377385,02,0000000019147695,00000000
009,00000000,00857732,010,00430405,00000000,00000000,001024,000,001,00016384,00430405,02,0000000016836507,00000000
010,00000000,00753463,010,00378057,00000000,00000000,001024,000,001,00016384,00378057,02,0000000019624103,00000000
011,00000000,00858012,010,00431091,00000000,00000000,001024,000,001,00016384,00431091,02,0000000019157142,00000000
012,00000000,00750928,010,00377042,00000000,00000000,001024,000,001,00016384,00377042,02,0000000021214824,00000000
013,00000000,00854822,010,00430219,00000000,00000000,001024,000,001,00016384,00430219,02,0000000044062055,00000000
014,00000000,00748656,010,00376058,00000000,00000000,001024,000,001,00016384,00376058,02,0000000019483892,00000000
015,00000000,00857371,010,00429733,00000000,00000000,001024,000,001,00016384,00429733,02,0000000019251401,00000000
016,00000000,00750166,010,00376043,00000000,00000000,001024,000,001,00016384,00376043,02,0000000019166426,00000000
017,00000000,00856276,010,00429997,00000000,00000000,001024,000,001,00016384,00429997,02,0000000019738484,00000000
018,00000000,00749192,010,00376358,00000000,00000000,001024,000,001,00016384,00376358,02,0000000019661898,00000000
019,00000000,00858894,010,00431385,00000000,00000000,001024,000,001,00016384,00431384,02,0000000017920888,00000000
020,00000000,00749239,010,00375973,00000000,00000000,001024,000,001,00016384,00375973,02,0000000020162513,00000000
021,00000000,00858159,010,00430977,00000000,00000000,001024,000,001,00016384,00430976,02,0000000016982318,00000000
022,00000000,00746013,010,00374931,00000000,00000000,001024,000,001,00016384,00374931,02,0000000021339687,00000000
023,00000000,00854925,010,00430064,00000000,00000000,001024,000,001,00016384,00430064,02,0000000019785183,00000000
024,00000000,00747497,010,00374743,00000000,00000000,001024,000,001,00016384,00374743,02,0000000020462269,00000000
025,00000000,00854787,010,00429127,00000000,00000000,001024,000,001,00016384,00429126,02,0000000018814546,00000000
026,00000000,00746860,010,00375260,00000000,00000000,001024,000,001,00016384,00375260,02,0000000019183168,00000000
027,00000000,00862854,010,00433803,00000000,00000000,001024,000,001,00016384,00433803,02,0000000018032867,00000000
028,00000000,00750423,010,00376459,00000000,00000000,001024,000,001,00016384,00376459,02,0000000018594836,00000000
029,00000000,00863793,010,00434080,00000000,00000000,001024,000,001,00016384,00434080,02,0000000017872048,00000000
030,00000000,00750984,010,00376812,00000000,00000000,001024,000,001,00016384,00376812,02,0000000018744476,00000000
031,00000000,00860771,010,00432868,00000000,00000000,001024,000,001,00016384,00432868,02,0000000018423108,00000000
000,00000000,00742873,010,00372803,00000000,00000000,001024,000,002,00016384,00372803,02,0000000025520089,00000000
001,00000000,00856508,010,00430162,00000000,00000000,001024,000,002,00016384,00430162,02,0000000016522949,00000000
002,00000000,00856300,010,00429709,00000000,00000000,001024,000,002,00016384,00429707,02,0000000017497383,00000000
003,00000000,00747687,010,00375885,00000000,00000000,001024,000,002,00016384,00375885,02,0000000019556221,00000000
004,00000000,00743669,010,00373299,00000000,00000000,001024,000,002,00016384,00373299,02,0000000020543147,00000000
005,00000000,00840853,010,00421995,00000000,00000000,001024,000,002,00016384,00421995,02,0000000019495963,00000000
006,00000000,00743624,010,00373014,00000000,00000000,001024,000,002,00016384,00373014,02,0000000020091200,00000000
007,00000000,00839681,010,00421268,00000000,00000000,001024,000,002,00016384,00421267,02,0000000019577995,00000000
008,00000000,00742592,010,00373317,00000000,00000000,001024,000,002,00016384,00373317,02,0000000019157409,00000000
009,00000000,00841704,010,00423028,00000000,00000000,001024,000,002,00016384,00423028,02,0000000017392260,00000000
010,00000000,00742058,010,00373118,00000000,00000000,001024,000,002,00016384,00373118,02,0000000018521389,00000000
011,00000000,00843905,010,00424769,00000000,00000000,001024,000,002,00016384,00424769,02,0000000018627903,00000000
012,00000000,00740192,010,00371753,00000000,00000000,001024,000,002,00016384,00371753,02,0000000019878105,00000000
013,00000000,00845484,010,00424398,00000000,00000000,001024,000,002,00016384,00424397,02,0000000018687702,00000000
014,00000000,00739739,010,00371317,00000000,00000000,001024,000,002,00016384,00371317,02,0000000021059714,00000000
015,00000000,00843226,010,00424301,00000000,00000000,001024,000,002,00016384,00424300,02,0000000018946429,00000000
016,00000000,00742432,010,00372632,00000000,00000000,001024,000,002,00016384,00372632,02,0000000020946501,00000000
017,00000000,00843932,010,00423725,00000000,00000000,001024,000,002,00016384,00423725,02,0000000018163316,00000000
018,00000000,00736867,010,00370514,00000000,00000000,001024,000,002,00016384,00370514,02,0000000020691810,00000000
