tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run
000,     29373,   29373,    0.488925,   10.000000, 9815.547852,  183.275635, 9437.906250,    2.384743,  376.005066,  179.231644,    1.222928,    0.676172,     60082,               0,000,000
001,     29371,   29371,    0.484602,   10.000000, 9812.473633,  185.391830, 9429.160156,    2.364890,  381.555756,  181.245560,    1.226848,    0.651482,     60647,               0,000,000
002,     29370,   29370,    0.486035,   10.000000, 9813.459961,  184.242386, 9431.995117,    2.506951,  379.849609,  180.091446,    1.229370,    0.694033,     60673,               0,000,000
003,     29370,   29370,    0.486302,   10.000000, 9822.376953,  175.364944, 9452.075195,    3.308990,  368.533478,  169.996246,    1.839185,    0.691597,     61945,               0,000,000
004,     29370,   29370,    0.488765,   10.000000, 9813.486328,  184.300430, 9434.838867,    2.863453,  377.005371,  179.690491,    1.192280,    0.673132,     60695,               0,000,000
005,     29370,   29370,    0.485277,   10.000000, 9814.279297,  183.436630, 9435.075195,    2.452768,  377.579132,  179.341812,    1.226588,    0.669530,     60708,               0,000,000
006,     29370,   29370,    0.481131,   10.000000, 9815.416016,  183.367233, 9439.807617,    2.803564,  373.997589,  178.909943,    1.148896,    0.669578,     60420,               0,000,000
007,     29371,   29371,    0.476661,   10.000000, 9814.386719,  183.452744, 9434.760742,    2.592234,  378.017090,  179.219742,    1.402907,    0.669068,     60855,               0,000,000
008,     29376,   29376,    0.642112,   10.000000, 9773.258789,  224.969254, 9312.833008,    3.011548,  458.508270,  219.942307,    1.476825,    0.671727,     59557,               0,000,000
009,     29376,   29376,    0.617481,   10.000000, 9772.453125,  225.149033, 9316.712891,    2.488537,  453.932434,  220.750687,    1.679690,    0.669038,     59259,               0,000,000
010,     29376,   29376,    0.631717,   10.000000, 9773.135742,  224.362030, 9316.569336,    2.628008,  454.722351,  219.830032,    1.399673,    0.672143,     59358,               0,000,000
011,     29376,   29376,    0.618593,   10.000000, 9773.393555,  224.138824, 9319.755859,    2.488787,  451.745697,  219.803391,    1.357537,    0.668423,     59337,               0,000,000
012,     29376,   29376,    0.615153,   10.000000, 9772.385742,  224.982269, 9315.346680,    2.542220,  455.233826,  220.585037,    1.450595,    0.676777,     59326,               0,000,000
013,     29376,   29376,    0.614440,   10.000000, 9775.163086,  222.271469, 9322.864258,    2.463357,  450.429016,  217.903809,    1.412455,    0.662848,     59204,               0,000,000
014,     29376,   29376,    0.616928,   10.000000, 9774.084961,  224.568634, 9319.109375,    2.648130,  453.181335,  220.092682,    1.397762,    0.654237,     59297,               0,000,000
