tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run
000,   2333440,   36460,   14.818639,   10.000000, 9546.164062,  437.531677, 8940.363281,   81.357422,  601.763367,  351.862152,    2.809615,    1.442564,     60447,       100663296,000,000
001,   2333440,   36460,   16.766794,   10.000000, 9557.229492,  422.838623, 9018.320312,   64.977257,  534.597778,  353.356720,    2.487289,    1.440352,     52502,       100663296,000,000
002,   2333376,   36459,   16.782705,   10.000000, 9549.836914,  429.970947, 8991.619141,   72.862358,  554.117432,  352.444733,    2.465077,    1.437858,     53736,       100663296,000,000
003,   2333440,   36460,   13.291404,   10.000000, 9534.163086,  449.797607, 8876.381836,   81.460098,  652.233948,  362.345612,    9.814101,    1.246914,     63652,       100663296,000,000
004,   2333440,   36460,   16.567587,   10.000000, 9495.215820,  483.011353, 8821.535156,   69.217987,  668.351440,  407.555023,    4.958830,    1.372489,     55626,       100663296,000,000
005,   2333376,   36459,   15.174630,   10.000000, 9502.308594,  479.243134, 8862.943359,   79.679375,  635.240906,  395.433960,    2.926588,    1.448128,     56606,       100663296,000,000
006,   2333440,   36460,   16.430876,   10.000000, 9506.723633,  475.207733, 8872.526367,   79.926949,  630.152771,  391.166107,    2.592118,    1.434312,     56149,       100663296,000,000
007,   2333440,   36460,   15.030227,   10.000000, 9511.101562,  470.260742, 8880.583984,   68.136070,  626.385925,  397.998108,    2.925557,    1.452321,     55743,       100663296,000,000
000,   2352064,   36751,   14.777327,   10.000000, 9556.008789,  427.975800, 8942.671875,   82.621140,  609.262878,  340.999481,    2.824195,    1.445343,     62245,       100663296,000,001
001,   2352000,   36750,   16.804552,   10.000000, 9537.876953,  441.932678, 8977.976562,   80.798439,  555.668518,  356.448364,    2.475031,    1.444530,     54543,       100663296,000,001
002,   2352064,   36751,   17.019329,   10.000000, 9533.730469,  446.048248, 9015.173828,   86.048851,  514.401184,  355.305023,    2.493512,    1.449450,     50022,       100663296,000,001
003,   2352000,   36750,   15.464945,   10.000000, 9545.863281,  435.726868, 9034.187500,   66.362679,  506.327576,  363.790985,    7.955368,    1.273478,     55022,       100663296,000,001
004,   2352064,   36751,   14.699848,   10.000000, 9468.913086,  511.588226, 8818.040039,   84.766434,  645.314270,  420.449402,    5.835473,    1.390780,     52599,       100663296,000,001
005,   2352064,   36751,   16.695257,   10.000000, 9499.432617,  480.777161, 8822.897461,   80.771973,  672.582275,  396.002014,    2.743740,    1.438112,     59025,       100663296,000,001
006,   2352000,   36750,   16.702070,   10.000000, 9489.566406,  492.086304, 8858.970703,   79.375107,  626.586426,  408.651825,    2.494966,    1.443462,     54376,       100663296,000,001
