tid,lock_impl_time(ms)
RUN 0
001,    66.664
003,   100.379
004,   119.004
002,    52.867
006,    62.502
005,    51.968
007,    98.546
008,    70.154
009,   194.203
010,   155.704
011,   151.044
012,   156.139
013,   193.935
014,   184.629
015,   136.389
016,    95.010
-----------------------------------------------------------------------------------------------

RUN 1
001,    98.986
003,    74.089
004,   148.419
002,   104.928
006,   109.260
005,    89.300
007,   122.168
008,    66.105
009,   144.855
010,   159.820
011,   103.808
012,   134.110
013,   118.951
014,   146.108
015,   139.645
016,   142.750
-----------------------------------------------------------------------------------------------

RUN 2
001,   137.709
003,    63.779
004,    86.504
002,    67.333
006,    99.320
005,    46.154
007,    49.681
008,    85.107
009,   170.849
010,    82.839
011,   214.048
012,   179.480
013,   166.626
014,   207.447
015,   118.499
016,   152.832
-----------------------------------------------------------------------------------------------

RUN 3
001,   135.961
003,    19.609
004,    77.030
002,   115.015
006,   128.819
005,    67.829
007,   124.070
008,    87.781
009,   113.829
010,   163.146
011,   121.794
012,   191.034
013,    93.423
014,   156.377
015,   143.453
016,   180.674
-----------------------------------------------------------------------------------------------

RUN 4
001,   114.291
003,    53.415
004,    88.287
002,   129.957
006,   170.204
005,   145.971
007,   109.788
008,   134.351
009,   100.612
010,    98.877
011,   106.056
012,   116.749
013,   138.206
014,   119.834
015,   111.613
016,   152.368
-----------------------------------------------------------------------------------------------

