tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,   2685802, 2685802,   86.424728,      30.000,59324.710938,  532.133240,               0
001,   2685800, 2685800,   86.739105,      30.000,59305.902344,  551.015198,               0
002,   2685798, 2685798,   86.489433,      30.000,59262.191406,  595.309204,               0
003,   2685806, 2685806,   86.396690,      30.000,59580.246094,  278.306335,               0
004,   2685803, 2685803,   85.974304,      30.000,59582.628906,  276.347748,               0
005,   2685807, 2685807,   86.428627,      30.000,59582.675781,  275.568359,               0
006,   2685805, 2685805,   86.547554,      30.000,59581.847656,  276.385132,               0
007,   2685803, 2685803,   86.129761,      30.000,59582.785156,  276.019897,               0
008,   2685803, 2685803,   86.303642,      30.000,59565.136719,  292.648895,               0
009,   2685802, 2685802,   86.238586,      30.000,59576.980469,  280.847046,               0
010,   2685802, 2685802,   86.290817,      30.000,59577.460938,  280.469208,               0
011,   2685803, 2685803,   86.236847,      30.000,59573.738281,  284.284607,               0
012,   2685797, 2685797,   85.868919,      30.000,59579.199219,  279.686005,               0
013,   2685795, 2685795,   86.246948,      30.000,59579.187500,  278.767151,               0
014,   2685801, 2685801,   86.185837,      30.000,59580.695312,  277.310883,               0
015,   2685799, 2685799,   85.915634,      30.000,59579.378906,  279.115326,               0
016,   2685786, 2685786,   86.345879,      30.000,59581.789062,  276.454681,               0
017,   2685801, 2685801,   86.181435,      30.000,59578.339844,  279.633667,               0
018,   2685786, 2685786,   86.148613,      30.000,59583.214844,  275.291840,               0
019,   2685802, 2685802,   86.515709,      30.000,59577.425781,  280.117126,               0
020,   2685800, 2685800,   86.172302,      30.000,59585.121094,  273.519958,               0
021,   2685799, 2685799,   86.222824,      30.000,59576.328125,  281.675293,               0
022,   2685803, 2685803,   86.000137,      30.000,59577.195312,  281.660522,               0
023,   2685804, 2685804,   86.021004,      30.000,59572.468750,  285.887268,               0
024,   2685799, 2685799,   86.108360,      30.000,59581.113281,  277.669373,               0
025,   2685804, 2685804,   85.959206,      30.000,59577.828125,  280.724548,               0
026,   2685802, 2685802,   85.801926,      30.000,59579.472656,  279.670898,               0
027,   2685804, 2685804,   86.205696,      30.000,59574.312500,  283.808746,               0
028,   2685793, 2685793,   85.986763,      30.000,59574.953125,  283.808044,               0
029,   2685797, 2685797,   86.291466,      30.000,59579.957031,  278.020660,               0
030,   2685800, 2685800,   86.559639,      30.000,59579.140625,  278.649109,               0
031,   2685798, 2685798,   86.333199,      30.000,59581.199219,  276.491364,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,   2726526, 2726526,   87.546844,      30.000,59305.511719,  514.571655,               0
001,   2726534, 2726534,   87.588829,      30.000,59236.058594,  584.364502,               0
002,   2726523, 2726523,   87.612686,      30.000,59216.593750,  603.903748,               0
003,   2726525, 2726525,   87.660210,      30.000,59534.316406,  286.858521,               0
004,   2726529, 2726529,   87.612694,      30.000,59539.761719,  281.481934,               0
005,   2726534, 2726534,   87.617805,      30.000,59541.742188,  279.615295,               0
006,   2726536, 2726536,   87.485718,      30.000,59542.546875,  278.970520,               0
007,   2726533, 2726533,   87.582657,      30.000,59538.281250,  283.112885,               0
008,   2726534, 2726534,   87.653549,      30.000,59538.234375,  282.108948,               0
009,   2726527, 2726527,   87.212830,      30.000,59536.863281,  284.478729,               0
010,   2726528, 2726528,   87.315636,      30.000,59538.214844,  282.855469,               0
011,   2726529, 2726529,   87.840202,      30.000,59534.601562,  285.761536,               0
012,   2726525, 2726525,   87.711853,      30.000,59535.074219,  285.572144,               0
013,   2726522, 2726522,   87.726913,      30.000,59532.511719,  287.932129,               0
014,   2726529, 2726529,   87.025276,      30.000,59541.859375,  279.550568,               0
015,   2726505, 2726505,   87.260864,      30.000,59538.144531,  282.562500,               0
016,   2726510, 2726510,   87.751991,      30.000,59542.140625,  278.797943,               0
017,   2726528, 2726528,   87.639481,      30.000,59535.585938,  284.879517,               0
018,   2726529, 2726529,   87.191696,      30.000,59537.597656,  284.341370,               0
019,   2726531, 2726531,   87.181374,      30.000,59529.781250,  291.606293,               0
020,   2726529, 2726529,   87.318466,      30.000,59541.558594,  280.155304,               0
021,   2726528, 2726528,   87.349632,      30.000,59535.214844,  285.825806,               0
022,   2726520, 2726520,   87.696243,      30.000,59538.433594,  282.523682,               0
023,   2726528, 2726528,   87.350746,      30.000,59536.433594,  284.618011,               0
024,   2726529, 2726529,   87.627533,      30.000,59541.523438,  279.787933,               0
025,   2726527, 2726527,   87.673866,      30.000,59534.964844,  285.693481,               0
026,   2726525, 2726525,   87.627266,      30.000,59536.718750,  284.486176,               0
027,   2726525, 2726525,   87.635170,      30.000,59531.863281,  288.538177,               0
028,   2726520, 2726520,   87.252014,      30.000,59534.425781,  287.140686,               0
029,   2726529, 2726529,   87.522079,      30.000,59541.074219,  279.856567,               0
030,   2726532, 2726532,   87.631424,      30.000,59536.136719,  284.949463,               0
031,   2726530, 2726530,   87.685219,      30.000,59537.570312,  282.913910,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,   2701365, 2701365,   86.970650,      30.000,59265.835938,  555.597656,               0
001,   2701369, 2701369,   86.727852,      30.000,59268.082031,  554.040527,               0
002,   2701365, 2701365,   87.036293,      30.000,59237.042969,  584.736389,               0
003,   2701368, 2701368,   86.589363,      30.000,59537.953125,  285.341461,               0
004,   2701372, 2701372,   86.835960,      30.000,59544.253906,  278.533325,               0
005,   2701369, 2701369,   86.972527,      30.000,59543.093750,  279.399933,               0
006,   2701371, 2701371,   87.107880,      30.000,59543.246094,  279.219452,               0
007,   2701369, 2701369,   86.993813,      30.000,59540.234375,  282.200104,               0
008,   2701361, 2701361,   86.681419,      30.000,59542.753906,  279.615234,               0
009,   2701370, 2701370,   86.153221,      30.000,59541.449219,  281.837921,               0
010,   2701370, 2701370,   86.796989,      30.000,59539.000000,  283.296326,               0
011,   2701366, 2701366,   86.391869,      30.000,59537.039062,  286.142731,               0
012,   2701366, 2701366,   86.511757,      30.000,59542.875000,  279.899719,               0
013,   2701373, 2701373,   87.007172,      30.000,59539.503906,  282.403992,               0
