tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00025923,00025923,010,00087960,00005450,001024,001,000,0512
001,00025311,00025311,010,00089083,00005378,001024,001,000,0512
002,00025797,00025797,010,00092334,00005385,001024,001,000,0512
003,00025321,00025321,010,00088212,00005348,001024,001,000,0512
004,00025678,00025678,010,00092947,00005403,001024,001,000,0512
005,00025156,00025156,010,00087675,00005441,001024,001,000,0512
006,00024925,00024925,010,00085553,00005388,001024,001,000,0512
007,00025729,00025729,010,00088978,00005447,001024,001,000,0512
008,00025486,00025486,010,00094895,00005369,001024,001,000,0512
009,00025782,00025782,010,00088915,00005427,001024,001,000,0512
010,00025745,00025745,010,00086981,00005449,001024,001,000,0512
011,00025556,00025556,010,00089699,00005450,001024,001,000,0512
012,00025772,00025772,010,00088412,00005375,001024,001,000,0512
013,00025723,00025723,010,00090246,00005379,001024,001,000,0512
014,00025619,00025619,010,00088147,00005455,001024,001,000,0512
015,00025651,00025651,010,00088760,00005433,001024,001,000,0512
016,00026319,00026319,010,00092275,00005473,001024,001,000,0512
017,00025743,00025743,010,00088862,00005422,001024,001,000,0512
018,00025909,00025909,010,00088450,00005480,001024,001,000,0512
019,00026019,00026019,010,00087284,00005418,001024,001,000,0512
020,00026342,00026342,010,00089223,00005450,001024,001,000,0512
021,00025609,00025609,010,00091139,00005403,001024,001,000,0512
022,00025447,00025447,010,00084742,00005484,001024,001,000,0512
023,00026104,00026104,010,00083753,00005554,001024,001,000,0512
024,00025512,00025512,010,00095304,00005365,001024,001,000,0512
025,00025664,00025664,010,00094699,00005444,001024,001,000,0512
026,00025664,00025664,010,00092439,00005403,001024,001,000,0512
027,00025944,00025944,010,00092955,00005454,001024,001,000,0512
028,00026234,00026234,010,00093902,00005363,001024,001,000,0512
029,00025615,00025615,010,00090932,00005407,001024,001,000,0512
030,00025589,00025589,010,00089004,00005443,001024,001,000,0512
031,00025682,00025682,010,00086191,00005503,001024,001,000,0512
000,00026856,00026856,010,00091502,00005659,001024,002,000,0512
001,00027057,00027057,010,00088679,00005691,001024,002,000,0512
002,00027236,00027236,010,00090702,00005755,001024,002,000,0512
003,00027228,00027228,010,00094198,00005736,001024,002,000,0512
004,00027250,00027250,010,00096839,00005693,001024,002,000,0512
005,00027009,00027009,010,00087371,00005811,001024,002,000,0512
006,00027205,00027205,010,00088405,00005711,001024,002,000,0512
007,00027180,00027180,010,00095266,00005673,001024,002,000,0512
008,00027043,00027043,010,00093667,00005666,001024,002,000,0512
009,00026494,00026494,010,00089869,00005663,001024,002,000,0512
010,00026820,00026820,010,00093865,00005648,001024,002,000,0512
011,00027079,00027079,010,00092070,00005660,001024,002,000,0512
012,00027182,00027182,010,00088393,00005706,001024,002,000,0512
013,00026807,00026807,010,00096617,00005574,001024,002,000,0512
014,00027033,00027033,010,00094665,00005698,001024,002,000,0512
015,00027030,00027030,010,00092160,00005674,001024,002,000,0512
016,00026593,00026593,010,00088716,00005703,001024,002,000,0512
017,00027249,00027249,010,00089700,00005682,001024,002,000,0512
018,00026769,00026769,010,00095266,00005613,001024,002,000,0512
019,00026839,00026839,010,00088593,00005701,001024,002,000,0512
020,00026993,00026993,010,00094414,00005653,001024,002,000,0512
021,00026850,00026850,010,00092110,00005683,001024,002,000,0512
022,00026794,00026794,010,00095264,00005582,001024,002,000,0512
023,00027045,00027045,010,00089583,00005673,001024,002,000,0512
024,00027147,00027147,010,00092719,00005649,001024,002,000,0512
025,00026782,00026782,010,00089654,00005726,001024,002,000,0512
026,00026835,00026835,010,00090449,00005656,001024,002,000,0512
027,00026778,00026778,010,00091185,00005696,001024,002,000,0512
028,00026387,00026387,010,00091009,00005668,001024,002,000,0512
029,00026884,00026884,010,00092932,00005683,001024,002,000,0512
030,00026442,00026442,010,00092898,00005609,001024,002,000,0512
031,00027019,00027019,010,00089603,00005743,001024,002,000,0512
000,00026945,00026945,010,00090244,00005798,001024,003,000,0512
001,00026955,00026955,010,00094977,00005627,001024,003,000,0512
002,00026867,00026867,010,00089593,00005752,001024,003,000,0512
003,00026876,00026876,010,00090579,00005625,001024,003,000,0512
004,00027037,00027037,010,00086529,00005764,001024,003,000,0512
005,00026952,00026952,010,00087912,00005687,001024,003,000,0512
006,00027210,00027210,010,00090958,00005672,001024,003,000,0512
007,00027098,00027098,010,00093250,00005649,001024,003,000,0512
008,00027201,00027201,010,00090615,00005737,001024,003,000,0512
009,00027177,00027177,010,00089695,00005661,001024,003,000,0512
010,00026723,00026723,010,00089822,00005720,001024,003,000,0512
011,00027026,00027026,010,00093245,00005711,001024,003,000,0512
012,00026410,00026410,010,00092681,00005687,001024,003,000,0512
013,00027067,00027067,010,00090911,00005632,001024,003,000,0512
014,00026612,00026612,010,00087362,00005685,001024,003,000,0512
015,00026890,00026890,010,00095313,00005670,001024,003,000,0512
016,00026486,00026486,010,00091808,00005677,001024,003,000,0512
017,00026592,00026592,010,00089147,00005702,001024,003,000,0512
018,00026881,00026881,010,00091225,00005707,001024,003,000,0512
019,00026988,00026988,010,00092525,00005655,001024,003,000,0512
020,00026692,00026692,010,00093302,00005667,001024,003,000,0512
021,00027521,00027521,010,00089338,00005697,001024,003,000,0512
022,00027134,00027134,010,00092004,00005679,001024,003,000,0512
023,00027454,00027454,010,00087961,00005775,001024,003,000,0512
024,00026850,00026850,010,00089261,00005729,001024,003,000,0512
025,00026650,00026650,010,00085609,00005712,001024,003,000,0512
026,00026780,00026780,010,00090144,00005712,001024,003,000,0512
027,00027149,00027149,010,00093799,00005662,001024,003,000,0512
028,00027306,00027306,010,00089548,00005752,001024,003,000,0512
029,00026962,00026962,010,00092410,00005699,001024,003,000,0512
030,00026971,00026971,010,00083261,00005756,001024,003,000,0512
031,00027619,00027619,010,00094897,00005736,001024,003,000,0512
000,00025217,00025217,010,00085953,00005295,001024,004,000,0512
001,00024490,00024490,010,00090476,00005233,001024,004,000,0512
002,00025155,00025155,010,00087803,00005337,001024,004,000,0512
003,00025268,00025268,010,00087627,00005278,001024,004,000,0512
004,00024637,00024637,010,00085002,00005265,001024,004,000,0512
005,00025241,00025241,010,00086840,00005252,001024,004,000,0512
006,00025052,00025052,010,00089292,00005230,001024,004,000,0512
007,00025324,00025324,010,00083611,00005352,001024,004,000,0512
008,00025324,00025324,010,00086827,00005252,001024,004,000,0512
009,00025026,00025026,010,00090471,00005223,001024,004,000,0512
010,00025025,00025025,010,00084257,00005320,001024,004,000,0512
011,00025561,00025561,010,00089823,00005319,001024,004,000,0512
012,00024825,00024825,010,00091920,00005217,001024,004,000,0512
013,00025087,00025087,010,00089192,00005261,001024,004,000,0512
014,00025218,00025218,010,00087081,00005302,001024,004,000,0512
015,00025339,00025339,010,00084792,00005331,001024,004,000,0512
016,00025455,00025455,010,00090150,00005337,001024,004,000,0512
017,00024966,00024966,010,00087467,00005204,001024,004,000,0512
018,00024400,00024400,010,00092870,00005188,001024,004,000,0512
019,00025263,00025263,010,00093640,00005238,001024,004,000,0512
020,00025147,00025147,010,00087781,00005208,001024,004,000,0512
021,00024737,00024737,010,00087607,00005253,001024,004,000,0512
