tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00111517,00111517,020,00111184,00000333,00000333,001024,000,000,00000512
001,00112000,00112000,020,00111658,00000342,00000342,001024,000,000,00000512
002,00124724,00124724,020,00124338,00000386,00000386,001024,000,000,00000512
003,00125128,00125128,020,00124768,00000360,00000360,001024,000,000,00000512
004,00112600,00112600,020,00112236,00000364,00000364,001024,000,000,00000512
005,00125042,00125042,020,00124642,00000400,00000400,001024,000,000,00000512
006,00111900,00111900,020,00111559,00000341,00000341,001024,000,000,00000512
007,00111845,00111845,020,00111532,00000313,00000313,001024,000,000,00000512
008,00124400,00124400,020,00124030,00000370,00000370,001024,000,000,00000512
009,00112000,00112000,020,00111671,00000329,00000329,001024,000,000,00000512
010,00111436,00111436,020,00111056,00000380,00000380,001024,000,000,00000512
011,00124900,00124900,020,00124514,00000386,00000386,001024,000,000,00000512
012,00111397,00111397,020,00111055,00000342,00000342,001024,000,000,00000512
013,00124450,00124450,020,00124083,00000367,00000367,001024,000,000,00000512
014,00111591,00111591,020,00111261,00000330,00000330,001024,000,000,00000512
015,00125600,00125600,020,00125227,00000373,00000373,001024,000,000,00000512
016,00123500,00123500,020,00123146,00000354,00000354,001024,000,000,00000512
017,00124726,00124726,020,00124331,00000395,00000395,001024,000,000,00000512
018,00124100,00124100,020,00123729,00000371,00000371,001024,000,000,00000512
019,00110700,00110700,020,00110380,00000320,00000320,001024,000,000,00000512
020,00111456,00111456,020,00111125,00000331,00000331,001024,000,000,00000512
021,00123558,00123558,020,00123159,00000399,00000399,001024,000,000,00000512
022,00123324,00123324,020,00122976,00000348,00000348,001024,000,000,00000512
023,00111646,00111646,020,00111313,00000333,00000333,001024,000,000,00000512
024,00111000,00111000,020,00110686,00000314,00000314,001024,000,000,00000512
025,00124000,00124000,020,00123637,00000363,00000363,001024,000,000,00000512
026,00124200,00124200,020,00123853,00000347,00000347,001024,000,000,00000512
027,00111290,00111290,020,00110949,00000341,00000341,001024,000,000,00000512
028,00112100,00112100,020,00111743,00000357,00000357,001024,000,000,00000512
029,00123200,00123200,020,00122814,00000386,00000386,001024,000,000,00000512
030,00111500,00111500,020,00111168,00000332,00000332,001024,000,000,00000512
031,00124032,00124032,020,00123682,00000350,00000350,001024,000,000,00000512
