lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0000150,0000030,0001013,0017573,0013525,0018274,0000030,001024,000,000,16384
0000000,0003022,0000491,0001666,0035146,0033553,0035627,0001923,001024,000,000,16384
0000000,0000150,0000040,0001011,0005220,0006072,0005250,0000014,001024,001,000,16384
0000000,0001727,0000702,0001380,0012554,0028784,0012523,0000631,001024,001,000,16384
0000000,0000140,0000030,0001010,0005200,0006191,0005250,0000015,001024,002,000,16384
0000000,0002564,0000451,0001486,0012694,0028784,0012724,0001427,001024,002,000,16384
0000000,0000150,0000030,0001006,0006833,0007023,0007193,0000016,001024,000,001,16384
0000000,0002823,0000511,0001500,0031680,0029695,0032261,0001705,001024,000,001,16384
0000000,0000141,0000030,0001007,0005240,0005951,0005250,0000014,001024,001,001,16384
0000000,0001697,0000471,0001337,0009858,0025358,0009938,0000613,001024,001,001,16384
0000000,0000140,0000030,0001006,0005200,0006071,0005259,0000013,001024,002,001,16384
0000000,0002634,0000431,0001469,0009969,0025598,0010159,0001505,001024,002,001,16384
0000000,0000150,0000030,0001013,0017493,0013496,0018194,0000030,001024,000,002,16384
0000000,0003025,0000491,0001670,0034875,0033342,0035437,0001928,001024,000,002,16384
0000000,0000150,0000040,0001011,0005219,0006061,0005240,0000014,001024,001,002,16384
0000000,0001745,0000652,0001379,0012333,0028584,0012283,0000642,001024,001,002,16384
0000000,0000140,0000030,0001010,0005200,0006191,0005250,0000015,001024,002,002,16384
0000000,0002588,0000491,0001482,0012494,0028554,0012533,0001438,001024,002,002,16384
