tid,lock_impl_time(ms)
RUN 0
001,   170.553
002,   158.055
003,   164.551
005,   176.457
004,    83.906
006,   137.786
007,    69.565
008,    58.499
009,   143.313
011,    82.346
010,   137.837
012,    63.555
013,   126.816
014,    93.927
015,   166.896
016,   101.576
-----------------------------------------------------------------------------------------------

RUN 1
001,   105.261
002,    69.558
003,   118.148
005,    86.394
004,   166.964
006,   175.724
007,   176.832
008,   103.649
009,    99.544
011,   152.404
010,    69.067
012,   109.385
013,    85.125
014,   134.905
015,    71.825
016,   142.053
-----------------------------------------------------------------------------------------------

RUN 2
001,   136.464
002,    85.562
003,   125.502
005,   112.395
004,   115.336
006,   174.956
007,   133.376
008,   100.226
009,    61.466
011,   128.163
010,    80.512
012,   107.744
013,    92.931
014,   165.854
015,   115.198
016,   140.442
-----------------------------------------------------------------------------------------------

RUN 3
001,   150.207
002,    80.621
003,   149.889
005,   120.450
004,    81.534
006,   163.511
007,   158.081
008,   105.877
009,   115.549
011,   113.172
010,   104.767
012,   117.294
013,    88.209
014,   147.084
015,    63.636
016,   124.396
-----------------------------------------------------------------------------------------------

RUN 4
001,   183.026
002,   192.900
003,   225.629
005,   224.924
004,    18.064
006,    85.287
007,    86.228
008,    37.293
009,   173.925
011,    88.642
010,   172.514
012,    31.300
013,   144.603
014,    99.260
015,   148.339
016,    55.567
-----------------------------------------------------------------------------------------------

