tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000, 159383553,      20,  946.612366,   15.000000,29069.937500,    0.025437,         8388608
000, 201326593,       4, 1195.125610,   15.000000,28832.457031,    0.011443,        67108864
000, 134217729,       2,  798.406006,   15.000000,29219.123047,    0.004813,       134217728
001, 159383553,      20,  942.264832,   15.000000,29074.261719,    0.024103,         8388608
001, 201326593,       4, 1219.251221,   15.000000,28808.314453,    0.014113,        67108864
001, 134217729,       2,  797.924011,   15.000000,29219.671875,    0.005307,       134217728
002, 159383553,      20,  941.446838,   15.000000,29075.083984,    0.024367,         8388608
002, 134217729,       3,  800.499390,   15.000000,29226.857422,    0.010280,        67108864
002, 268435457,       3, 1602.195679,   15.000000,28415.546875,    0.009650,       134217728
003, 159383553,      20,  944.702515,   15.000000,29071.824219,    0.023350,         8388608
003, 201326593,       4, 1194.683472,   15.000000,28832.890625,    0.011403,        67108864
003, 134217729,       2,  797.400208,   15.000000,29220.250000,    0.004997,       134217728
004, 159383553,      20,  941.400757,   15.000000,29075.130859,    0.020820,         8388608
004, 134217729,       3,  796.444885,   15.000000,29230.939453,    0.009777,        67108864
004, 134217729,       2,  798.534851,   15.000000,29218.980469,    0.004663,       134217728
005, 159383553,      20,  941.138123,   15.000000,29075.398438,    0.020967,         8388608
005, 134217729,       3,  799.771851,   15.000000,29227.724609,    0.009727,        67108864
005, 134217729,       2,  797.917969,   15.000000,29219.638672,    0.004810,       134217728
006, 159383553,      20,  941.517944,   15.000000,29075.019531,    0.024133,         8388608
006, 134217729,       3,  895.927673,   15.000000,29131.595703,    0.011153,        67108864
006, 134217729,       2,  797.482910,   15.000000,29220.144531,    0.006137,       134217728
007, 159383553,      20,  942.072449,   15.000000,29074.462891,    0.021993,         8388608
007, 134217729,       3,  795.779663,   15.000000,29231.660156,    0.009910,        67108864
007, 134217729,       2,  844.583191,   15.000000,29172.955078,    0.005930,       134217728
008, 159383553,      20,  942.660278,   15.000000,29073.861328,    0.036307,         8388608
008, 201326593,       4, 1195.861938,   15.000000,28831.708984,    0.013710,        67108864
008, 134217729,       2,  798.167419,   15.000000,29219.523438,    0.005553,       134217728
009, 159383553,      20,  939.610657,   15.000000,29076.916016,    0.024300,         8388608
009, 201326593,       4, 1196.355957,   15.000000,28831.218750,    0.012587,        67108864
009, 268435457,       3, 1595.000732,   15.000000,28422.742188,    0.009297,       134217728
010, 159383553,      20,  942.114441,   15.000000,29074.417969,    0.026177,         8388608
010, 201326593,       4, 1195.368896,   15.000000,28832.197266,    0.012963,        67108864
010, 134217729,       2,  798.915955,   15.000000,29218.693359,    0.007327,       134217728
011, 159383553,      20,  940.628174,   15.000000,29075.896484,    0.038243,         8388608
011, 134217729,       3,  797.987061,   15.000000,29229.404297,    0.010007,        67108864
011, 134217729,       2,  798.406555,   15.000000,29219.105469,    0.006123,       134217728
012, 159383553,      20,  941.503174,   15.000000,29075.029297,    0.021627,         8388608
012, 134217729,       3,  799.200012,   15.000000,29228.189453,    0.010777,        67108864
012, 134217729,       2,  798.306152,   15.000000,29219.201172,    0.005840,       134217728
013, 159383553,      20,  941.966064,   15.000000,29074.568359,    0.021480,         8388608
013, 134217729,       3,  797.818726,   15.000000,29229.656250,    0.009123,        67108864
013, 134217729,       2,  799.012085,   15.000000,29218.570312,    0.005197,       134217728
014, 159383553,      20,  943.736084,   15.000000,29072.796875,    0.023047,         8388608
014, 134217729,       3,  797.134094,   15.000000,29230.373047,    0.012590,        67108864
014, 134217729,       2,  797.164124,   15.000000,29220.455078,    0.006933,       134217728
015, 159383553,      20,  940.887451,   15.000000,29075.646484,    0.022377,         8388608
015, 134217729,       3,  798.503235,   15.000000,29228.994141,    0.010453,        67108864
015, 134217729,       2,  851.785278,   15.000000,29165.734375,    0.004920,       134217728
016, 159383553,      20,  942.646484,   15.000000,29073.882812,    0.032823,         8388608
016, 134217729,       3,  798.046204,   15.000000,29229.367188,    0.014843,        67108864
016, 134217729,       2,  798.334229,   15.000000,29219.195312,    0.007770,       134217728
017, 159383553,      20,  940.420898,   15.000000,29076.105469,    0.026457,         8388608
017, 134217729,       3,  795.667053,   15.000000,29231.738281,    0.012240,        67108864
017, 134217729,       2,  798.917358,   15.000000,29218.671875,    0.006260,       134217728
018, 159383553,      20,  948.167908,   15.000000,29068.353516,    0.030000,         8388608
018, 168039265,       3, 1199.383057,   15.000000,28827.949219,    0.014173,        67108864
018, 268435457,       3, 1595.488892,   15.000000,28422.255859,    0.012260,       134217728
019, 159383553,      20,  950.053772,   15.000000,29066.478516,    0.048553,         8388608
019, 134217729,       3,  796.834961,   15.000000,29230.615234,    0.010243,        67108864
019, 134217729,       2,  797.632019,   15.000000,29220.013672,    0.006347,       134217728
020, 159383553,      20,  947.238403,   15.000000,29069.298828,    0.057467,         8388608
020, 201326593,       4, 1194.877075,   15.000000,28832.693359,    0.014583,        67108864
020, 134217729,       2,  796.812073,   15.000000,29220.880859,    0.005520,       134217728
021, 150994945,      19,  890.522034,   15.000000,29125.833984,    0.020747,         8388608
021, 134217729,       3,  797.544189,   15.000000,29229.792969,    0.014173,        67108864
021, 134217729,       2,  797.472717,   15.000000,29220.167969,    0.006590,       134217728
022, 159383553,      20,  944.479553,   15.000000,29072.048828,    0.054987,         8388608
022, 134217729,       3,  795.174316,   15.000000,29232.263672,    0.014310,        67108864
022, 134217729,       2,  798.893066,   15.000000,29218.656250,    0.007530,       134217728
023, 159383553,      20,  941.543701,   15.000000,29074.984375,    0.025470,         8388608
