tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00000000,00393417,020,00190030,00007504,00005719,001024,000,000,00016384,00197534
001,00000000,00392909,020,00190085,00007597,00005907,001024,000,000,00016384,00197682
002,00000000,00392860,020,00190385,00007571,00005875,001024,000,000,00016384,00197956
003,00000000,00392070,020,00189775,00007446,00005813,001024,000,000,00016384,00197221
004,00000000,00392596,020,00190137,00007550,00005862,001024,000,000,00016384,00197687
005,00000000,00393037,020,00189720,00007432,00005812,001024,000,000,00016384,00197152
006,00000000,00392719,020,00189919,00007485,00005738,001024,000,000,00016384,00197404
007,00000000,00392762,020,00189414,00007633,00005849,001024,000,000,00016384,00197047
008,00000000,00392933,020,00190119,00007483,00005824,001024,000,000,00016384,00197602
009,00000000,00392214,020,00190173,00007344,00005593,001024,000,000,00016384,00197517
010,00000000,00392213,020,00189997,00007598,00005857,001024,000,000,00016384,00197595
011,00000000,00392345,020,00189797,00007576,00005783,001024,000,000,00016384,00197373
012,00000000,00393058,020,00189578,00007623,00006030,001024,000,000,00016384,00197200
013,00000000,00391962,020,00190094,00007307,00005702,001024,000,000,00016384,00197401
014,00000000,00393207,020,00189642,00007402,00005704,001024,000,000,00016384,00197044
015,00000000,00392591,020,00189679,00007363,00005791,001024,000,000,00016384,00197042
016,00000000,00392218,020,00189970,00007403,00005538,001024,000,000,00016384,00197373
017,00000000,00391765,020,00189813,00007344,00005639,001024,000,000,00016384,00197156
018,00000000,00391144,020,00189837,00007463,00005717,001024,000,000,00016384,00197300
019,00000000,00392184,020,00189865,00007520,00005652,001024,000,000,00016384,00197385
020,00000000,00391918,020,00189647,00007360,00005749,001024,000,000,00016384,00197007
021,00000000,00392040,020,00189892,00007447,00005674,001024,000,000,00016384,00197339
022,00000000,00392557,020,00189503,00007609,00005830,001024,000,000,00016384,00197112
023,00000000,00393063,020,00189394,00007540,00005886,001024,000,000,00016384,00196934
024,00000000,00392834,020,00189389,00007671,00005773,001024,000,000,00016384,00197060
025,00000000,00392474,020,00190012,00007498,00005706,001024,000,000,00016384,00197510
026,00000000,00391487,020,00190107,00007415,00005696,001024,000,000,00016384,00197522
027,00000000,00392394,020,00189858,00007605,00005837,001024,000,000,00016384,00197463
028,00000000,00391969,020,00189875,00007532,00005653,001024,000,000,00016384,00197407
029,00000000,00392176,020,00189924,00007589,00005562,001024,000,000,00016384,00197513
030,00000000,00392127,020,00189693,00007446,00005506,001024,000,000,00016384,00197139
031,00000000,00393016,020,00189631,00007483,00005678,001024,000,000,00016384,00197114
000,00000000,00394163,020,00190496,00007330,00006797,001024,000,001,00016384,00197826
001,00000000,00393275,020,00190686,00007393,00006834,001024,000,001,00016384,00198079
002,00000000,00394048,020,00190898,00007111,00006543,001024,000,001,00016384,00198009
003,00000000,00393482,020,00190282,00007175,00006679,001024,000,001,00016384,00197457
004,00000000,00393896,020,00190883,00007114,00006609,001024,000,001,00016384,00197997
005,00000000,00393304,020,00190597,00007182,00006653,001024,000,001,00016384,00197779
006,00000000,00393537,020,00190825,00007147,00006636,001024,000,001,00016384,00197972
007,00000000,00393581,020,00190274,00007276,00006752,001024,000,001,00016384,00197550
008,00000000,00393616,020,00190966,00007165,00006648,001024,000,001,00016384,00198131
009,00000000,00393443,020,00190526,00007378,00006854,001024,000,001,00016384,00197904
010,00000000,00393296,020,00191007,00007245,00006701,001024,000,001,00016384,00198252
011,00000000,00393611,020,00190331,00007223,00006716,001024,000,001,00016384,00197554
012,00000000,00394117,020,00190690,00007408,00006910,001024,000,001,00016384,00198098
013,00000000,00393962,020,00190533,00007160,00006629,001024,000,001,00016384,00197693
014,00000000,00393660,020,00190824,00007282,00006822,001024,000,001,00016384,00198106
015,00000000,00393866,020,00190408,00007230,00006724,001024,000,001,00016384,00197638
016,00000000,00393512,020,00190467,00007404,00006971,001024,000,001,00016384,00197871
017,00000000,00394156,020,00190520,00007253,00006823,001024,000,001,00016384,00197773
018,00000000,00393408,020,00190597,00007150,00006753,001024,000,001,00016384,00197747
019,00000000,00393518,020,00190603,00007177,00006788,001024,000,001,00016384,00197780
020,00000000,00393412,020,00190468,00007361,00006913,001024,000,001,00016384,00197829
021,00000000,00394159,020,00190586,00007229,00006770,001024,000,001,00016384,00197815
022,00000000,00393564,020,00190509,00007305,00006875,001024,000,001,00016384,00197814
023,00000000,00393772,020,00190412,00007262,00006907,001024,000,001,00016384,00197674
024,00000000,00393808,020,00190467,00007162,00006784,001024,000,001,00016384,00197629
025,00000000,00393724,020,00190585,00007252,00006888,001024,000,001,00016384,00197837
026,00000000,00393283,020,00190584,00007194,00006887,001024,000,001,00016384,00197778
027,00000000,00393884,020,00190404,00007380,00007050,001024,000,001,00016384,00197784
028,00000000,00393270,020,00191034,00007026,00006650,001024,000,001,00016384,00198060
029,00000000,00394175,020,00190620,00007234,00006922,001024,000,001,00016384,00197854
030,00000000,00393781,020,00190430,00007213,00006923,001024,000,001,00016384,00197643
031,00000000,00393645,020,00190640,00007272,00006955,001024,000,001,00016384,00197912
000,00000000,00392778,020,00190297,00007264,00007041,001024,000,002,00016384,00197560
001,00000000,00393105,020,00190245,00007365,00007137,001024,000,002,00016384,00197610
002,00000000,00392935,020,00190429,00007159,00006960,001024,000,002,00016384,00197588
003,00000000,00392184,020,00189970,00007243,00006983,001024,000,002,00016384,00197213
004,00000000,00392853,020,00190378,00007047,00006849,001024,000,002,00016384,00197425
005,00000000,00392282,020,00190092,00007077,00006880,001024,000,002,00016384,00197169
006,00000000,00391954,020,00190213,00007186,00006971,001024,000,002,00016384,00197399
007,00000000,00392617,020,00189972,00007147,00006940,001024,000,002,00016384,00197119
008,00000000,00392627,020,00190300,00007341,00007161,001024,000,002,00016384,00197641
009,00000000,00392018,020,00190028,00007306,00007087,001024,000,002,00016384,00197334
010,00000000,00392127,020,00190581,00007169,00006972,001024,000,002,00016384,00197749
011,00000000,00391998,020,00189793,00007224,00007022,001024,000,002,00016384,00197016
012,00000000,00392417,020,00190053,00007362,00007184,001024,000,002,00016384,00197415
013,00000000,00391810,020,00190011,00007322,00007134,001024,000,002,00016384,00197332
014,00000000,00393083,020,00189756,00007423,00007215,001024,000,002,00016384,00197179
015,00000000,00392600,020,00189838,00007254,00007071,001024,000,002,00016384,00197092
016,00000000,00392692,020,00189864,00007367,00007136,001024,000,002,00016384,00197231
017,00000000,00391190,020,00190313,00007471,00007250,001024,000,002,00016384,00197784
018,00000000,00392390,020,00189711,00007173,00006985,001024,000,002,00016384,00196884
019,00000000,00391385,020,00190060,00007068,00006851,001024,000,002,00016384,00197128
