tid,lock_impl_time(ms)
RUN 0
002, 17708.479
001, 17597.014
003, 17757.312
004, 17693.736
005, 17742.863
007, 17602.578
006, 17660.916
008, 17597.734
009, 17709.627
010, 17739.055
011, 17794.881
012, 17650.189
013, 17669.432
014, 17785.113
015, 17828.973
016, 17718.309
-----------------------------------------------------------------------------------------------

RUN 1
002, 17689.639
001, 17756.207
003, 17681.844
004, 17581.748
005, 17586.596
007, 17665.756
006, 17692.402
008, 17798.164
009, 17630.600
010, 17702.117
011, 17695.020
012, 17665.916
013, 17628.332
014, 17694.016
015, 17582.816
016, 17691.705
-----------------------------------------------------------------------------------------------

RUN 2
002, 17720.783
001, 17719.311
003, 17726.283
004, 17545.795
005, 17823.074
007, 17594.297
006, 17710.641
008, 17679.848
009, 17646.979
010, 17702.295
011, 17730.014
012, 17721.445
013, 17656.885
014, 17626.365
015, 17816.016
016, 17702.562
-----------------------------------------------------------------------------------------------

RUN 3
002, 17639.102
001, 17553.391
003, 17657.275
004, 17675.111
005, 17710.020
007, 17654.844
006, 17637.188
008, 17851.279
009, 17762.994
010, 17677.680
011, 17771.754
012, 17741.291
013, 17709.344
014, 17688.484
015, 17705.834
016, 17440.854
-----------------------------------------------------------------------------------------------

RUN 4
002, 17714.713
001, 17499.217
003, 17713.531
004, 17685.635
005, 17702.734
007, 17660.031
006, 17700.354
008, 17686.885
009, 17534.354
010, 17666.434
011, 17642.016
012, 17566.682
013, 17551.666
014, 17539.514
015, 17735.242
016, 17632.682
-----------------------------------------------------------------------------------------------

