tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,     22556,   22556,    0.210899,   30.000000,21780.031250,  719.031433,21018.658203,   25.847296,  758.207336,  690.295593,               0,000,000
001,     22555,   22555,    0.213740,   30.000000,21868.884766,  630.370544,21196.855469,   22.045429,  669.784546,  606.096069,               0,000,000
002,     22555,   22555,    0.215965,   30.000000,21896.882812,  602.397522,21271.111328,   20.257593,  623.819336,  580.244385,               0,000,000
003,     22555,   22555,    0.215658,   30.000000,21877.843750,  621.635254,21197.761719,   21.302395,  677.533997,  598.091858,               0,000,000
004,     22555,   22555,    0.209157,   30.000000,21889.046875,  610.377747,21266.197266,   20.020424,  620.963257,  588.486511,               0,000,000
005,     22555,   22555,    0.208071,   30.000000,21881.029297,  618.445801,21235.435547,   28.831671,  642.783752,  587.214600,               0,000,000
006,     22555,   22555,    0.208407,   30.000000,21887.035156,  612.836365,21172.361328,   29.422585,  712.746948,  581.696533,               0,000,000
007,     22555,   22555,    0.212981,   30.000000,21880.113281,  619.952698,21230.755859,   20.392136,  647.147949,  597.121704,               0,000,000
008,     22555,   22555,    0.250760,   30.000000,21800.759766,  698.897034,21101.001953,   25.345497,  695.973389,  670.833374,               0,000,000
009,     22555,   22555,    0.236532,   30.000000,21811.890625,  687.903625,21126.660156,   22.073179,  683.405701,  664.181030,               0,000,000
010,     22555,   22555,    0.224926,   30.000000,21824.105469,  675.817505,21148.896484,   21.601160,  673.522461,  652.595581,               0,000,000
011,     22555,   22555,    0.279337,   30.000000,21794.201172,  705.420105,21081.066406,   23.022888,  711.239746,  680.472168,               0,000,000
012,     22555,   22555,    0.220612,   30.000000,21812.091797,  687.773865,21143.244141,   28.342331,  666.966309,  657.457031,               0,000,000
013,     22555,   22555,    0.231907,   30.000000,21816.148438,  683.861755,21109.257812,   21.802370,  705.080933,  660.357361,               0,000,000
014,     22555,   22555,    0.230068,   30.000000,21811.679688,  688.291748,21119.917969,   28.610727,  689.754211,  657.528870,               0,000,000
015,     22555,   22555,    0.318680,   30.000000,21775.722656,  723.804382,21031.861328,   25.821545,  741.485107,  695.653442,               0,000,000
000,     23019,   23019,    0.215753,   30.000000,21767.933594,  730.366150,21016.689453,   32.014984,  748.343384,  695.663513,               0,000,001
001,     23020,   23020,    0.215634,   30.000000,21885.505859,  614.328735,21223.308594,   20.387911,  660.449463,  592.072937,               0,000,001
002,     23020,   23020,    0.215810,   30.000000,21870.548828,  629.033630,21207.970703,   22.779535,  660.426270,  604.102783,               0,000,001
003,     23020,   23020,    0.215220,   30.000000,21856.662109,  643.049011,21191.638672,   30.264580,  662.235535,  610.277893,               0,000,001
004,     23020,   23020,    0.215501,   30.000000,21882.685547,  617.034485,21246.927734,   20.770687,  633.936584,  594.306580,               0,000,001
005,     23020,   23020,    0.213053,   30.000000,21885.660156,  614.069214,21262.447266,   20.639811,  620.620300,  590.937622,               0,000,001
006,     23019,   23019,    0.214649,   30.000000,21887.136719,  612.349182,21237.542969,   21.207823,  647.280945,  589.243103,               0,000,001
007,     23019,   23019,    0.216674,   30.000000,21865.392578,  634.126587,21203.023438,   22.140047,  660.114868,  609.499146,               0,000,001
008,     23020,   23020,    0.276586,   30.000000,21804.064453,  696.103516,21107.906250,   24.165211,  692.954895,  669.326660,               0,000,001
009,     23020,   23020,    0.231025,   30.000000,21813.673828,  686.573425,21126.105469,   27.249498,  685.828979,  657.649536,               0,000,001
010,     23019,   23019,    0.223957,   30.000000,21805.130859,  694.356628,21104.140625,   20.856743,  699.372559,  671.914001,               0,000,001
011,     23020,   23020,    0.259729,   30.000000,21807.091797,  692.958374,21111.556641,   21.864170,  693.702271,  669.300781,               0,000,001
012,     23019,   23019,    0.234701,   30.000000,21818.998047,  680.558655,21083.662109,   20.659788,  733.679199,  658.113831,               0,000,001
013,     23019,   23019,    0.224092,   30.000000,21811.902344,  687.475098,21137.154297,   20.958359,  673.030579,  664.948914,               0,000,001
014,     23019,   23019,    0.235716,   30.000000,21807.457031,  692.068787,21114.107422,   27.513723,  691.620728,  662.815063,               0,000,001
015,     23020,   23020,    0.279535,   30.000000,21790.902344,  709.083679,21066.837891,   23.923595,  721.911499,  683.005127,               0,000,001
