tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,   4133960, 4133960,  145.617813,      30.000,39114.660156,20583.923828,               0
001,   4090748, 4090748,  143.169006,      30.000,39125.800781,20571.228516,               0
002,   4118875, 4118875,  145.355637,      30.000,39252.968750,20451.210938,               0
003,   4078027, 4078027,  143.583282,      30.000,39566.820312,20140.353516,               0
004,   4103504, 4103504,  144.748672,      30.000,39292.187500,20413.185547,               0
005,   4104378, 4104378,  144.775024,      30.000,39431.406250,20273.521484,               0
006,   4107288, 4107288,  144.662399,      30.000,39274.105469,20422.890625,               0
007,   4076653, 4076653,  143.877228,      30.000,39539.054688,20166.929688,               0
008,   4089986, 4089986,  144.129395,      30.000,39253.273438,20452.587891,               0
009,   4073981, 4073981,  142.703094,      30.000,39207.804688,20500.199219,               0
010,   4107580, 4107580,  144.766281,      30.000,39293.292969,20411.544922,               0
011,   4057568, 4057568,  142.931686,      30.000,39676.847656,20029.060547,               0
012,   4089932, 4089932,  144.134964,      30.000,39337.250000,20364.064453,               0
013,   4080707, 4080707,  143.599091,      30.000,39521.695312,20185.039062,               0
014,   4079770, 4079770,  143.242310,      30.000,39409.335938,20298.302734,               0
015,   4062239, 4062239,  142.842117,      30.000,39623.414062,20077.400391,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,   4128348, 4128348,  145.361893,      30.000,39133.718750,20565.353516,               0
001,   4092173, 4092173,  143.341660,      30.000,39110.503906,20586.369141,               0
002,   4115201, 4115201,  145.346191,      30.000,39263.636719,20440.623047,               0
003,   4082361, 4082361,  143.808868,      30.000,39569.542969,20137.142578,               0
004,   4111291, 4111291,  145.042740,      30.000,39284.570312,20420.169922,               0
005,   4103398, 4103398,  144.721481,      30.000,39400.074219,20305.039062,               0
006,   4111698, 4111698,  144.641754,      30.000,39286.671875,20410.234375,               0
007,   4081905, 4081905,  144.078995,      30.000,39530.843750,20174.796875,               0
008,   4093357, 4093357,  144.385361,      30.000,39236.027344,20469.523438,               0
009,   4072671, 4072671,  142.476761,      30.000,39216.558594,20491.595703,               0
010,   4108189, 4108189,  144.720245,      30.000,39292.703125,20412.183594,               0
011,   4063372, 4063372,  143.181702,      30.000,39651.703125,20053.919922,               0
012,   4094845, 4094845,  144.108139,      30.000,39341.886719,20359.484375,               0
013,   4082436, 4082436,  143.715988,      30.000,39532.644531,20174.009766,               0
014,   4079283, 4079283,  143.230240,      30.000,39401.503906,20306.033203,               0
015,   4059907, 4059907,  142.994446,      30.000,39619.433594,20081.503906,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,   4125158, 4125158,  145.348022,      30.000,39144.523438,20554.837891,               0
001,   4095791, 4095791,  143.430054,      30.000,39111.750000,20584.974609,               0
002,   4115777, 4115777,  144.842194,      30.000,39268.941406,20435.943359,               0
003,   4082607, 4082607,  143.758301,      30.000,39563.988281,20142.886719,               0
004,   4110069, 4110069,  145.061554,      30.000,39278.804688,20425.990234,               0
005,   4114145, 4114145,  145.062668,      30.000,39401.031250,20303.369141,               0
006,   4111484, 4111484,  144.821335,      30.000,39277.328125,20419.394531,               0
007,   4084838, 4084838,  144.096161,      30.000,39517.179688,20188.429688,               0
008,   4097459, 4097459,  144.461609,      30.000,39243.402344,20462.001953,               0
009,   4075506, 4075506,  142.777191,      30.000,39220.941406,20486.966797,               0
010,   4110767, 4110767,  144.900955,      30.000,39279.707031,20424.878906,               0
011,   4061279, 4061279,  143.135773,      30.000,39651.843750,20053.826172,               0
012,   4088037, 4088037,  143.956406,      30.000,39336.550781,20365.294922,               0
013,   4079003, 4079003,  143.466553,      30.000,39549.667969,20157.314453,               0
014,   4080485, 4080485,  143.230881,      30.000,39413.519531,20294.134766,               0
015,   4060623, 4060623,  142.909256,      30.000,39611.500000,20089.453125,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000,   4129434, 4129434,  145.320847,      30.000,39143.722656,20555.476562,               0
001,   4098388, 4098388,  143.533310,      30.000,39112.613281,20583.734375,               0
002,   4120334, 4120334,  145.230820,      30.000,39243.371094,20461.003906,               0
003,   4084390, 4084390,  143.811401,      30.000,39562.613281,20144.191406,               0
004,   4108420, 4108420,  144.888367,      30.000,39283.925781,20421.162109,               0
