tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00075800,00075800,010,00212554,001024,001,000,0256
001,00075900,00075900,010,00212353,001024,001,000,0256
002,00076100,00076100,010,00212190,001024,001,000,0256
003,00076300,00076300,010,00213733,001024,001,000,0256
004,00076000,00076000,010,00213194,001024,001,000,0256
005,00076700,00076700,010,00214632,001024,001,000,0256
006,00077100,00077100,010,00215675,001024,001,000,0256
007,00076700,00076700,010,00214809,001024,001,000,0256
008,00077900,00077900,010,00217117,001024,001,000,0256
009,00077351,00077351,010,00216539,001024,001,000,0256
010,00076707,00076707,010,00214200,001024,001,000,0256
011,00076800,00076800,010,00214637,001024,001,000,0256
012,00077300,00077300,010,00217120,001024,001,000,0256
013,00076600,00076600,010,00213802,001024,001,000,0256
014,00075593,00075593,010,00212299,001024,001,000,0256
015,00076200,00076200,010,00213233,001024,001,000,0256
016,00076876,00076876,010,00214196,001024,001,000,0256
017,00077600,00077600,010,00217362,001024,001,000,0256
018,00076600,00076600,010,00214867,001024,001,000,0256
019,00075900,00075900,010,00212412,001024,001,000,0256
020,00075800,00075800,010,00213167,001024,001,000,0256
021,00075800,00075800,010,00211891,001024,001,000,0256
022,00075300,00075300,010,00211830,001024,001,000,0256
023,00075600,00075600,010,00212579,001024,001,000,0256
024,00076700,00076700,010,00214954,001024,001,000,0256
025,00076672,00076672,010,00215186,001024,001,000,0256
026,00076395,00076395,010,00213254,001024,001,000,0256
027,00076500,00076500,010,00214841,001024,001,000,0256
028,00076900,00076900,010,00215316,001024,001,000,0256
029,00075900,00075900,010,00211153,001024,001,000,0256
030,00076200,00076200,010,00213472,001024,001,000,0256
031,00075927,00075927,010,00211701,001024,001,000,0256
000,00205809,00205809,010,00443137,001024,002,000,0256
001,00205565,00205565,010,00443379,001024,002,000,0256
002,00205364,00205364,010,00442826,001024,002,000,0256
003,00206196,00206196,010,00444337,001024,002,000,0256
004,00205237,00205237,010,00443080,001024,002,000,0256
005,00206007,00206007,010,00444724,001024,002,000,0256
006,00205605,00205605,010,00443244,001024,002,000,0256
007,00205701,00205701,010,00444737,001024,002,000,0256
008,00205687,00205687,010,00443737,001024,002,000,0256
009,00205795,00205795,010,00444764,001024,002,000,0256
010,00205739,00205739,010,00443401,001024,002,000,0256
011,00205553,00205553,010,00443695,001024,002,000,0256
012,00205550,00205550,010,00443338,001024,002,000,0256
013,00205540,00205540,010,00443618,001024,002,000,0256
014,00206226,00206226,010,00444376,001024,002,000,0256
015,00205760,00205760,010,00443587,001024,002,000,0256
016,00205318,00205318,010,00442142,001024,002,000,0256
017,00205514,00205514,010,00442605,001024,002,000,0256
018,00205778,00205778,010,00443549,001024,002,000,0256
019,00205301,00205301,010,00441545,001024,002,000,0256
020,00204867,00204867,010,00441604,001024,002,000,0256
021,00205757,00205757,010,00443426,001024,002,000,0256
022,00205529,00205529,010,00443092,001024,002,000,0256
023,00205505,00205505,010,00443194,001024,002,000,0256
024,00205933,00205933,010,00443453,001024,002,000,0256
025,00205968,00205968,010,00443605,001024,002,000,0256
026,00205749,00205749,010,00443171,001024,002,000,0256
027,00205474,00205474,010,00441661,001024,002,000,0256
028,00205571,00205571,010,00443323,001024,002,000,0256
029,00205217,00205217,010,00441396,001024,002,000,0256
030,00205434,00205434,010,00442853,001024,002,000,0256
031,00205505,00205505,010,00441950,001024,002,000,0256
000,00205077,00205077,010,00441947,001024,003,000,0256
001,00204604,00204604,010,00441046,001024,003,000,0256
002,00205414,00205414,010,00442577,001024,003,000,0256
003,00205331,00205331,010,00441421,001024,003,000,0256
004,00205418,00205418,010,00441815,001024,003,000,0256
005,00205182,00205182,010,00441533,001024,003,000,0256
006,00204865,00204865,010,00441283,001024,003,000,0256
007,00204997,00204997,010,00442410,001024,003,000,0256
008,00205339,00205339,010,00441767,001024,003,000,0256
009,00205745,00205745,010,00442951,001024,003,000,0256
010,00205551,00205551,010,00442758,001024,003,000,0256
011,00205267,00205267,010,00441762,001024,003,000,0256
012,00204957,00204957,010,00441835,001024,003,000,0256
013,00205329,00205329,010,00442468,001024,003,000,0256
014,00204746,00204746,010,00440438,001024,003,000,0256
015,00205326,00205326,010,00441975,001024,003,000,0256
016,00205298,00205298,010,00441805,001024,003,000,0256
017,00205140,00205140,010,00440922,001024,003,000,0256
018,00205363,00205363,010,00442466,001024,003,000,0256
019,00205330,00205330,010,00441576,001024,003,000,0256
020,00204805,00204805,010,00441304,001024,003,000,0256
021,00204906,00204906,010,00440546,001024,003,000,0256
022,00205215,00205215,010,00442817,001024,003,000,0256
023,00205046,00205046,010,00441518,001024,003,000,0256
024,00205255,00205255,010,00441729,001024,003,000,0256
025,00205468,00205468,010,00442858,001024,003,000,0256
026,00205063,00205063,010,00440382,001024,003,000,0256
027,00205218,00205218,010,00441375,001024,003,000,0256
028,00205488,00205488,010,00442812,001024,003,000,0256
029,00205272,00205272,010,00442234,001024,003,000,0256
030,00204920,00204920,010,00441993,001024,003,000,0256
031,00205156,00205156,010,00440253,001024,003,000,0256
000,00074300,00074300,010,00207957,001024,004,000,0256
001,00075500,00075500,010,00210085,001024,004,000,0256
002,00074700,00074700,010,00209196,001024,004,000,0256
003,00074500,00074500,010,00207069,001024,004,000,0256
004,00075200,00075200,010,00208685,001024,004,000,0256
005,00076100,00076100,010,00212656,001024,004,000,0256
006,00075200,00075200,010,00209981,001024,004,000,0256
007,00076800,00076800,010,00214348,001024,004,000,0256
008,00075100,00075100,010,00208696,001024,004,000,0256
009,00075400,00075400,010,00210538,001024,004,000,0256
010,00075900,00075900,010,00211895,001024,004,000,0256
011,00075100,00075100,010,00208906,001024,004,000,0256
012,00075900,00075900,010,00211562,001024,004,000,0256
013,00075700,00075700,010,00211243,001024,004,000,0256
014,00075700,00075700,010,00211170,001024,004,000,0256
015,00075400,00075400,010,00209638,001024,004,000,0256
016,00077400,00077400,010,00216380,001024,004,000,0256
017,00076900,00076900,010,00215308,001024,004,000,0256
018,00076600,00076600,010,00212945,001024,004,000,0256
