tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,   4453303, 4453303,  158.686111,      30.000,59237.394531,  452.287506,               0
001,   4453309, 4453309,  159.249756,      30.000,59236.585938,  452.463196,               0
002,   4453312, 4453312,  158.678070,      30.000,59239.054688,  450.512695,               0
003,   4453308, 4453308,  158.437195,      30.000,59234.734375,  455.005768,               0
004,   4453303, 4453303,  158.469788,      30.000,59242.816406,  447.005005,               0
005,   4453311, 4453311,  158.995621,      30.000,59234.386719,  454.945129,               0
006,   4453313, 4453313,  158.791687,      30.000,59235.402344,  454.007721,               0
007,   4453316, 4453316,  158.902130,      30.000,59237.019531,  452.344696,               0
008,   4453310, 4453310,  158.720123,      30.000,59240.570312,  449.058716,               0
009,   4453310, 4453310,  158.888474,      30.000,59236.277344,  453.040741,               0
010,   4453313, 4453313,  158.673996,      30.000,59225.667969,  463.679138,               0
011,   4453314, 4453314,  158.832047,      30.000,59234.078125,  455.524384,               0
012,   4453314, 4453314,  158.785477,      30.000,59243.382812,  446.038757,               0
013,   4453314, 4453314,  158.740082,      30.000,59234.589844,  454.933502,               0
014,   4453362, 4453362,  158.938538,      30.000,59240.203125,  449.007629,               0
015,   4453315, 4453315,  159.488434,      30.000,59234.699219,  454.172974,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,   4441252, 4441252,  158.233871,      30.000,59232.285156,  449.879730,               0
001,   4441264, 4441264,  158.446182,      30.000,59226.160156,  455.855408,               0
002,   4441259, 4441259,  158.443146,      30.000,59232.515625,  449.477448,               0
003,   4441258, 4441258,  158.209976,      30.000,59232.761719,  449.419037,               0
004,   4441267, 4441267,  158.286850,      30.000,59234.003906,  448.374146,               0
005,   4441259, 4441259,  158.314148,      30.000,59228.910156,  453.319366,               0
006,   4441260, 4441260,  158.012177,      30.000,59232.433594,  449.858459,               0
007,   4441268, 4441268,  158.495422,      30.000,59229.933594,  452.032898,               0
008,   4441267, 4441267,  158.550354,      30.000,59237.179688,  444.898804,               0
009,   4441266, 4441266,  158.421906,      30.000,59231.183594,  450.769501,               0
010,   4441260, 4441260,  158.623169,      30.000,59216.839844,  464.921021,               0
011,   4441261, 4441261,  158.279007,      30.000,59232.050781,  450.131622,               0
012,   4441260, 4441260,  158.136246,      30.000,59235.511719,  446.824860,               0
013,   4441258, 4441258,  158.324478,      30.000,59230.406250,  451.709717,               0
014,   4441256, 4441256,  158.525955,      30.000,59233.746094,  448.097229,               0
015,   4441261, 4441261,  158.313629,      30.000,59231.941406,  450.131409,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,   4453185, 4453185,  158.697723,      30.000,59231.089844,  450.256897,               0
001,   4453185, 4453185,  158.817322,      30.000,59227.687500,  453.293976,               0
002,   4453188, 4453188,  158.396347,      30.000,59226.726562,  454.786774,               0
003,   4453185, 4453185,  158.743164,      30.000,59226.097656,  455.085236,               0
004,   4453180, 4453180,  158.468735,      30.000,59230.562500,  450.850769,               0
005,   4453186, 4453186,  158.831314,      30.000,59226.828125,  454.166504,               0
006,   4453185, 4453185,  158.580414,      30.000,59232.808594,  448.523560,               0
007,   4453187, 4453187,  158.672989,      30.000,59226.609375,  454.712280,               0
008,   4453207, 4453207,  158.959976,      30.000,59232.441406,  448.624329,               0
009,   4453188, 4453188,  158.975006,      30.000,59227.511719,  453.595245,               0
