lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0000000,0000431,0000150,0001011,0005370,0006322,0005511,0000015,001024,000,000,0004,01
0000000,0002779,0000481,0001187,0010920,0011532,0011462,0001793,001024,000,000,0004,01
0000000,0000441,0000060,0001013,0005199,0006042,0005240,0000013,001024,001,000,0004,01
0000000,0003928,0000511,0001251,0008005,0010239,0007625,0002923,001024,001,000,0004,01
0000000,0000531,0000110,0001016,0005210,0006051,0005270,0000013,001024,002,000,0004,01
0000000,0003898,0000552,0001249,0008676,0010630,0008876,0002901,001024,002,000,0004,01
0000000,0000381,0000051,0001016,0005250,0006462,0005320,0000014,001024,003,000,0004,01
0000000,0003967,0000481,0001261,0009578,0011461,0009959,0002963,001024,003,000,0004,01
0000000,0000421,0000130,0001007,0005250,0006232,0005360,0000015,001024,000,001,0004,01
0000000,0002824,0000451,0001177,0010179,0010770,0010640,0001834,001024,000,001,0004,01
0000000,0000501,0000070,0001011,0005209,0006081,0005250,0000013,001024,001,001,0004,01
0000000,0003921,0000531,0001241,0007565,0010250,0007755,0002925,001024,001,001,0004,01
0000000,0000621,0000101,0001012,0005210,0006081,0005280,0000013,001024,002,001,0004,01
0000000,0003930,0000531,0001242,0008677,0010390,0008807,0002936,001024,002,001,0004,01
0000000,0000421,0000100,0001011,0005220,0006482,0005300,0000014,001024,003,001,0004,01
0000000,0004012,0000451,0001253,0010620,0011933,0011752,0003007,001024,003,001,0004,01
0000000,0000291,0000050,0001006,0005871,0006752,0006161,0000015,001024,000,000,0032,01
0000000,0003994,0000411,0001272,0013886,0013535,0014647,0002978,001024,000,000,0032,01
0000000,0000311,0000050,0001005,0005180,0006141,0005220,0000013,001024,001,000,0032,01
0000000,0002211,0000420,0001113,0007864,0012213,0008045,0001206,001024,001,000,0032,01
0000000,0000460,0000050,0001005,0005189,0006141,0005229,0000013,001024,002,000,0032,01
0000000,0003527,0000411,0001209,0008937,0012213,0009087,0002510,001024,002,000,0032,01
0000000,0000300,0000050,0001006,0005771,0006943,0005962,0000015,001024,003,000,0032,01
0000000,0003888,0000401,0001258,0012123,0013295,0012834,0002878,001024,003,000,0032,01
0000000,0000300,0000050,0001006,0005911,0006773,0006212,0000015,001024,000,001,0032,01
0000000,0003965,0000391,0001263,0014457,0014106,0015219,0002955,001024,000,001,0032,01
0000000,0000471,0000050,0001005,0005190,0006152,0005240,0000013,001024,001,001,0032,01
0000000,0002215,0000411,0001119,0008426,0012484,0008707,0001208,001024,001,001,0032,01
0000000,0000460,0000050,0001005,0005180,0006151,0005220,0000013,001024,002,001,0032,01
0000000,0003570,0000410,0001210,0008646,0012454,0008757,0002558,001024,002,001,0032,01
0000000,0000300,0000050,0001006,0005780,0006954,0005971,0000015,001024,003,001,0032,01
0000000,0003856,0000381,0001251,0013275,0013936,0014017,0002851,001024,003,001,0032,01
0000000,0000300,0000050,0001006,0006232,0007073,0006612,0000015,001024,000,000,0128,01
0000000,0004009,0000361,0001272,0016261,0015600,0017092,0003002,001024,000,000,0128,01
0000000,0000311,0000050,0001005,0005179,0006282,0005210,0000013,001024,001,000,0128,01
0000000,0003565,0000381,0001207,0007664,0013074,0007765,0002545,001024,001,000,0128,01
0000000,0000310,0000050,0001006,0005230,0006322,0005260,0000013,001024,002,000,0128,01
0000000,0002165,0000381,0001117,0009859,0013695,0010039,0001154,001024,002,000,0128,01
0000000,0000300,0000050,0001006,0005931,0007184,0006162,0000015,001024,003,000,0128,01
0000000,0003830,0000370,0001250,0013065,0014428,0013866,0002815,001024,003,000,0128,01
0000000,0000301,0000050,0001006,0006232,0007063,0006612,0000015,001024,000,001,0128,01
0000000,0004041,0000371,0001277,0018655,0017223,0019476,0003026,001024,000,001,0128,01
0000000,0000301,0000050,0001005,0005179,0006272,0005210,0000013,001024,001,001,0128,01
0000000,0003574,0000380,0001210,0007764,0012924,0008025,0002554,001024,001,001,0128,01
0000000,0000451,0000050,0001005,0005230,0006311,0005270,0000013,001024,002,001,0128,01
0000000,0002163,0000391,0001117,0008907,0013295,0008877,0001154,001024,002,001,0128,01
0000000,0000300,0000050,0001006,0005941,0007193,0006171,0000015,001024,003,001,0128,01
0000000,0003807,0000360,0001252,0013246,0014317,0014006,0002795,001024,003,001,0128,01
