lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0006582,0001001,0000060,0001005,0005170,0005851,0012313,001024,001,000,0512
0010731,0017570,0001072,0001284,0007995,0008516,0018725,001024,001,000,0512
0006873,0001001,0000060,0001005,0005190,0006202,0012704,001024,002,000,0512
0010750,0020216,0001042,0001285,0007945,0008616,0018985,001024,002,000,0512
0006913,0001001,0000060,0001005,0005200,0006222,0012724,001024,003,000,0512
0011121,0020956,0001042,0001282,0008456,0009307,0018946,001024,003,000,0512
0006833,0001001,0000060,0001005,0005190,0006191,0012673,001024,004,000,0512
0011752,0019546,0001142,0001283,0009067,0009788,0020389,001024,004,000,0512
0006953,0001001,0000051,0001005,0005199,0006222,0012764,001024,001,001,0512
0011081,0018180,0001062,0001286,0008095,0008847,0019106,001024,001,001,0512
0006582,0001001,0000060,0001005,0005170,0005841,0012313,001024,002,001,0512
0010630,0018404,0001082,0001286,0007654,0008456,0018545,001024,002,001,0512
0006883,0001001,0000060,0001005,0005199,0006211,0012684,001024,003,001,0512
0011211,0018376,0001062,0001284,0008335,0009217,0018845,001024,003,001,0512
0006873,0001001,0000060,0001005,0005199,0006202,0012724,001024,004,001,0512
0011862,0019162,0001092,0001285,0009027,0009828,0020368,001024,004,001,0512
0007003,0001001,0000060,0001005,0005170,0006182,0012714,001024,001,002,0512
0011372,0020329,0001042,0001343,0007915,0009307,0019257,001024,001,002,0512
0006542,0001001,0000051,0001005,0005010,0005761,0012093,001024,002,002,0512
0010370,0020632,0001052,0001367,0007223,0008486,0017523,001024,002,002,0512
0007304,0001001,0000060,0001006,0005200,0006573,0013105,001024,003,002,0512
0011993,0018562,0001042,0001263,0008265,0010049,0019687,001024,003,002,0512
0007294,0001001,0000060,0001006,0005190,0006572,0013105,001024,004,002,0512
0012633,0017806,0001122,0001264,0009057,0010550,0021431,001024,004,002,0512
