tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,     21692,   21692,    3.297224
001,     21692,   21692,    3.876046
002,     21692,   21692,    2.950028
003,     21691,   21691,    3.336972
004,     21691,   21691,    4.803225
005,     21693,   21693,    4.425500
006,     21692,   21692,    5.424736
007,     21692,   21692,    3.552312
008,     21693,   21693,    4.091529
009,     21691,   21691,    3.052696
010,     21692,   21692,    2.896801
011,     21693,   21693,    4.220973
012,     21691,   21691,    4.079299
013,     21691,   21691,    4.280189
014,     21691,   21691,    4.185174
015,     21689,   21689,    3.683202
-------------------------------------------------------------------------------------------------------

RUN 1
000,     21446,   21446,    3.624880
001,     21443,   21443,    3.469069
002,     21445,   21445,    4.837636
003,     21444,   21444,    3.602279
004,     21446,   21446,    4.734376
005,     21446,   21446,    3.865069
006,     21445,   21445,    3.184108
007,     21441,   21441,    3.805683
008,     21445,   21445,    3.189604
009,     21438,   21438,    3.079745
010,     21446,   21446,    2.831475
011,     21444,   21444,    3.466502
012,     21445,   21445,    3.296863
013,     21445,   21445,    3.040996
014,     21444,   21444,    2.780854
015,     21444,   21444,    3.525091
-------------------------------------------------------------------------------------------------------

RUN 2
000,     21372,   21372,    4.464918
001,     21370,   21370,    3.998604
002,     21371,   21371,    4.496304
003,     21371,   21371,    4.196809
004,     21372,   21372,    5.183992
005,     21373,   21373,    4.121732
006,     21372,   21372,    3.266662
007,     21372,   21372,    3.744691
008,     21372,   21372,    4.882831
009,     21370,   21370,    4.053003
010,     21372,   21372,    3.508576
011,     21370,   21370,    3.743597
012,     21372,   21372,    5.468182
013,     21371,   21371,    4.208468
014,     21372,   21372,    5.074079
015,     21371,   21371,    3.692666
-------------------------------------------------------------------------------------------------------

RUN 3
000,     21572,   21572,    5.278679
001,     21572,   21572,    4.144814
002,     21572,   21572,    3.947073
003,     21571,   21571,    3.408697
004,     21572,   21572,    4.304990
005,     21572,   21572,    4.385455
006,     21571,   21571,    4.455673
007,     21569,   21569,    4.356453
008,     21572,   21572,    2.876409
009,     21572,   21572,    4.644969
010,     21572,   21572,    4.252831
011,     21572,   21572,    3.824838
012,     21571,   21571,    5.224991
013,     21569,   21569,    3.673723
014,     21572,   21572,    3.861007
015,     21571,   21571,    3.707870
-------------------------------------------------------------------------------------------------------

RUN 4
000,     21263,   21263,    3.924212
001,     21263,   21263,    3.543977
002,     21263,   21263,    3.408780
003,     21263,   21263,    3.836399
004,     21251,   21251,    4.330911
005,     21264,   21264,    4.045551
006,     21263,   21263,    3.419696
007,     21263,   21263,    3.493956
008,     21264,   21264,    3.442053
009,     21261,   21261,    3.364811
010,     21264,   21264,    2.723802
011,     21264,   21264,    3.910051
012,     21264,   21264,    4.229605
013,     21262,   21262,    3.996927
014,     21263,   21263,    5.194075
015,     21264,   21264,    3.078043
-------------------------------------------------------------------------------------------------------

