lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0004118,0000250,0000050,0001003,0002835,0003306,0003287,0000000,001024,000,000,0512
0006602,0005747,0003366,0001135,0004268,0004789,0004950,0000000,001024,000,000,0512
0006683,0000290,0000060,0001005,0005280,0006281,0005821,0000000,001024,001,000,0512
0009968,0008885,0003316,0001260,0007965,0009037,0008876,0000000,001024,001,000,0512
0006151,0000291,0000071,0001005,0005009,0005660,0005370,0000000,001024,002,000,0512
0008486,0008287,0002826,0001244,0006863,0007534,0007013,0000000,001024,002,000,0512
0006782,0000380,0000060,0001005,0005220,0005790,0005781,0000000,001024,003,000,0512
0009809,0009641,0004058,0001263,0007103,0007855,0007805,0000000,001024,003,000,0512
0004118,0000251,0000050,0001003,0002835,0003306,0003286,0000000,001024,000,001,0512
0006502,0005687,0003306,0001133,0003918,0004739,0004869,0000000,001024,000,001,0512
0006702,0000290,0000060,0001005,0005290,0006282,0005821,0000000,001024,001,001,0512
0010179,0008896,0003336,0001254,0008136,0009228,0008877,0000000,001024,001,001,0512
0006152,0000300,0000071,0001005,0004999,0005661,0005370,0000000,001024,002,001,0512
0008386,0008195,0002755,0001239,0006692,0007283,0007143,0000000,001024,002,001,0512
0006793,0000370,0000050,0001005,0005230,0005801,0005791,0000000,001024,003,001,0512
0009999,0010451,0004920,0001271,0007454,0008086,0008115,0000000,001024,003,001,0512
0004769,0000240,0000050,0001003,0003206,0004419,0003887,0000000,001024,000,002,0512
0008466,0006306,0002384,0001153,0007014,0007965,0008116,0000000,001024,000,002,0512
0007344,0000361,0000051,0001006,0005230,0006332,0005781,0000000,001024,001,002,0512
0010409,0008864,0003868,0001245,0007034,0009107,0007824,0000000,001024,001,002,0512
0006723,0000301,0000080,0001005,0005010,0006231,0005390,0000000,001024,002,002,0512
0009848,0009907,0002996,0001345,0006822,0009127,0007364,0000000,001024,002,002,0512
0007334,0000381,0000060,0001006,0005220,0006322,0005781,0000000,001024,003,002,0512
0010550,0008810,0003707,0001246,0007004,0009167,0007814,0000000,001024,003,002,0512
