tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,   1793037, 1793037,   51.622265,      30.000,57395.492188, 2498.633057,               0
001,   1763471, 1763471,   50.626980,      30.000,57363.265625, 2532.773193,               0
002,   1773387, 1773387,   50.859894,      30.000,57444.613281, 2450.899902,               0
003,   1874227, 1874227,   53.934952,      30.000,57237.230469, 2652.201660,               0
004,   1502741, 1502741,   42.545086,      30.000,57192.324219, 2719.708740,               0
005,   1948955, 1948955,   55.606983,      30.000,57226.265625, 2658.825684,               0
006,   1710785, 1710785,   48.928955,      30.000,57589.898438, 2309.220459,               0
007,   1878983, 1878983,   53.872120,      30.000,57249.125000, 2639.797852,               0
008,   1785958, 1785958,   51.186707,      30.000,57428.957031, 2465.873779,               0
009,   1767309, 1767309,   50.629654,      30.000,57368.707031, 2527.192383,               0
010,   1779318, 1779318,   50.978344,      30.000,57453.171875, 2442.000732,               0
011,   1862021, 1862021,   53.416218,      30.000,57281.769531, 2608.394043,               0
012,   1509090, 1509090,   42.766014,      30.000,57180.335938, 2731.319824,               0
013,   1941929, 1941929,   55.573978,      30.000,57271.332031, 2614.099609,               0
014,   1710948, 1710948,   48.759575,      30.000,57606.210938, 2292.660156,               0
015,   1864202, 1864202,   53.301033,      30.000,57302.187500, 2587.889893,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,   1789668, 1789668,   51.457462,      30.000,57402.894531, 2491.400635,               0
001,   1764169, 1764169,   50.622532,      30.000,57360.882812, 2534.959473,               0
002,   1774236, 1774236,   50.980518,      30.000,57443.867188, 2451.292480,               0
003,   1876507, 1876507,   54.054485,      30.000,57235.824219, 2653.245605,               0
004,   1505244, 1505244,   42.654568,      30.000,57187.707031, 2724.044434,               0
005,   1951226, 1951226,   55.657463,      30.000,57220.855469, 2663.907715,               0
006,   1709143, 1709143,   48.781513,      30.000,57591.765625, 2307.338379,               0
007,   1879485, 1879485,   53.823017,      30.000,57249.640625, 2639.239990,               0
008,   1783978, 1783978,   51.120548,      30.000,57432.957031, 2461.733643,               0
009,   1768201, 1768201,   50.638828,      30.000,57368.472656, 2527.261230,               0
010,   1780624, 1780624,   50.968197,      30.000,57450.359375, 2444.612549,               0
011,   1861414, 1861414,   53.424675,      30.000,57282.320312, 2607.773193,               0
012,   1507655, 1507655,   42.699955,      30.000,57182.480469, 2729.129639,               0
013,   1943978, 1943978,   55.652718,      30.000,57267.507812, 2617.673584,               0
014,   1708746, 1708746,   48.681965,      30.000,57609.078125, 2290.038818,               0
015,   1861629, 1861629,   53.330067,      30.000,57305.703125, 2584.234131,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,   1790117, 1790117,   51.314762,      30.000,57401.773438, 2492.571533,               0
001,   1764766, 1764766,   50.636051,      30.000,57359.132812, 2536.572266,               0
002,   1774899, 1774899,   50.885944,      30.000,57442.371094, 2452.927979,               0
003,   1877669, 1877669,   53.985157,      30.000,57233.339844, 2655.789062,               0
004,   1503681, 1503681,   42.653900,      30.000,57188.632812, 2723.225830,               0
005,   1950873, 1950873,   55.702469,      30.000,57223.558594, 2661.191895,               0
006,   1709846, 1709846,   48.823814,      30.000,57591.207031, 2307.969727,               0
007,   1882020, 1882020,   53.979553,      30.000,57244.941406, 2643.636719,               0
008,   1782104, 1782104,   51.061413,      30.000,57436.773438, 2457.978516,               0
009,   1768199, 1768199,   50.651260,      30.000,57367.839844, 2527.913330,               0
010,   1777969, 1777969,   50.926025,      30.000,57454.593750, 2440.497803,               0
011,   1863754, 1863754,   53.553558,      30.000,57279.093750, 2610.873047,               0
012,   1505908, 1505908,   42.706326,      30.000,57186.367188, 2725.216553,               0
013,   1944443, 1944443,   55.595634,      30.000,57268.402344, 2616.742676,               0
014,   1709572, 1709572,   48.723694,      30.000,57606.703125, 2292.396973,               0
015,   1864000, 1864000,   53.281811,      30.000,57303.230469, 2586.614990,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000,   1791125, 1791125,   51.343498,      30.000,57400.894531, 2493.395508,               0
001,   1761764, 1761764,   50.615547,      30.000,57360.902344, 2534.976562,               0
