tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000, 828375056,     396, 3348.528564,   20.000000,23320.027344,    0.197104,         8388608
000, 767557640,     367, 3340.390869,   20.000000,23326.144531,    0.293896,        16777216
000, 385875969,     185, 3305.115479,   20.000000,23361.386719,    0.373511,       134217728
001, 828375056,     396, 3337.669434,   20.000000,23330.878906,    0.214207,         8388608
001, 765460488,     366, 3351.576660,   20.000000,23314.937500,    0.318556,        16777216
001, 387459953,     185, 3321.572998,   20.000000,23344.937500,    0.397462,       134217728
002, 826277904,     395, 3304.597656,   20.000000,23363.933594,    0.200087,         8388608
002, 765460488,     366, 3323.511963,   20.000000,23343.003906,    0.299442,        16777216
002, 385875969,     185, 3296.795410,   20.000000,23369.708984,    0.434971,       134217728
003, 826277904,     395, 3346.054199,   20.000000,23322.482422,    0.216233,         8388608
003, 766342405,     366, 3333.370605,   20.000000,23333.148438,    0.322296,        16777216
003, 385875969,     185, 3388.632812,   20.000000,23277.878906,    0.399509,       134217728
004, 826277904,     395, 3331.504395,   20.000000,23337.027344,    0.209058,         8388608
004, 765460488,     366, 3333.982910,   20.000000,23332.529297,    0.300869,        16777216
004, 385875969,     185, 3447.894531,   20.000000,23218.615234,    0.400420,       134217728
005, 828375056,     396, 3340.044434,   20.000000,23328.503906,    0.209969,         8388608
005, 765460488,     366, 3329.567383,   20.000000,23336.949219,    0.313787,        16777216
005, 385875969,     185, 3302.515869,   20.000000,23363.994141,    0.396364,       134217728
006, 826660120,     395, 3330.540771,   20.000000,23337.996094,    0.204216,         8388608
006, 765460488,     366, 3321.585205,   20.000000,23344.898438,    0.292867,        16777216
006, 385875969,     185, 3299.991211,   20.000000,23366.519531,    0.410427,       134217728
007, 826277904,     395, 3328.539551,   20.000000,23339.994141,    0.210287,         8388608
007, 767557640,     367, 3331.506348,   20.000000,23335.019531,    0.299620,        16777216
007, 385875969,     185, 3302.892578,   20.000000,23363.617188,    0.388631,       134217728
008,        16,       1,    0.000691,   20.000000,26675.585938,    0.000456,         8388608
008,         8,       1,    0.000678,   20.000000,26668.216797,    0.000493,        16777216
008,         1,       1,    0.000851,   20.000000,26671.904297,    0.000624,       134217728
009,        16,       1,    0.000604,   20.000000,26675.591797,    0.000409,         8388608
009,         8,       1,    0.000687,   20.000000,26668.214844,    0.000489,        16777216
009,         1,       1,    0.004318,   20.000000,26671.914062,    0.004096,       134217728
010,        16,       1,    0.002589,   20.000000,26675.570312,    0.002320,         8388608
010,         8,       1,    0.000711,   20.000000,26668.218750,    0.000524,        16777216
010,         1,       1,    0.000733,   20.000000,26671.929688,    0.000558,       134217728
011,        16,       1,    0.000747,   20.000000,26675.572266,    0.000509,         8388608
011,         8,       1,    0.000751,   20.000000,26668.216797,    0.000522,        16777216
011,         1,       1,    0.000707,   20.000000,26671.923828,    0.000538,       134217728
012,        16,       1,    0.000758,   20.000000,26675.599609,    0.000522,         8388608
012,         8,       1,    0.001127,   20.000000,26668.216797,    0.000947,        16777216
012,         1,       1,    0.000784,   20.000000,26671.929688,    0.000622,       134217728
013,        16,       1,    0.000833,   20.000000,26675.617188,    0.000644,         8388608
013,         8,       1,    0.000713,   20.000000,26668.216797,    0.000536,        16777216
013,         1,       1,    0.000702,   20.000000,26671.927734,    0.000587,       134217728
014,        16,       1,    0.000911,   20.000000,26675.646484,    0.000633,         8388608
014,         8,       1,    0.008682,   20.000000,26668.201172,    0.002238,        16777216
014,         1,       1,    0.006236,   20.000000,26671.916016,    0.000593,       134217728
015,        16,       1,    0.000756,   20.000000,26675.636719,    0.000513,         8388608
015,         8,       1,    0.000738,   20.000000,26668.216797,    0.000560,        16777216
015,         1,       1,    0.000778,   20.000000,26671.927734,    0.000616,       134217728
-------------------------------------------------------------------------------------------------------

RUN 1
000,        16,       1,    0.002653,   20.000000,26669.115234,    0.000458,         8388608
000,         8,       1,    0.000749,   20.000000,26673.322266,    0.000542,        16777216
000, 383778817,     184, 3506.396240,   20.000000,23160.068359,    0.380973,       134217728
001,        16,       1,    0.000638,   20.000000,26669.142578,    0.000451,         8388608
001,         8,       1,    0.003147,   20.000000,26673.316406,    0.000487,        16777216
001, 383778817,     184, 3304.209717,   20.000000,23362.261719,    0.386287,       134217728
002,        16,       1,    0.000658,   20.000000,26669.138672,    0.000440,         8388608
002,         8,       1,    0.000656,   20.000000,26673.318359,    0.000476,        16777216
002, 383778817,     184, 3297.408447,   20.000000,23369.064453,    0.406491,       134217728
003,        16,       1,    0.000851,   20.000000,26669.125000,    0.000531,         8388608
003,         8,       1,    0.000816,   20.000000,26673.304688,    0.000562,        16777216
003, 383778817,     184, 3303.689697,   20.000000,23362.785156,    0.392302,       134217728
004,        16,       1,    0.000656,   20.000000,26669.130859,    0.000429,         8388608
004,         8,       1,    0.000738,   20.000000,26673.306641,    0.000482,        16777216
004, 383778817,     184, 3300.474609,   20.000000,23366.000000,    0.390527,       134217728
005,        16,       1,    0.006640,   20.000000,26669.117188,    0.000473,         8388608
005,         8,       1,    0.004433,   20.000000,26673.294922,    0.000613,        16777216
005, 385258304,     184, 3347.158447,   20.000000,23319.304688,    0.405911,       134217728
006,        16,       1,    0.000733,   20.000000,26669.138672,    0.000547,         8388608
006,         8,       1,    0.000693,   20.000000,26673.310547,    0.000542,        16777216
006, 383778817,     184, 3301.126465,   20.000000,23365.347656,    0.393402,       134217728
007,        16,       1,    0.000702,   20.000000,26669.146484,    0.000544,         8388608
007,         8,       1,    0.000909,   20.000000,26673.294922,    0.000636,        16777216
007, 383778817,     184, 3304.977539,   20.000000,23361.492188,    0.404113,       134217728
008, 828375056,     396, 3314.541016,   20.000000,23351.978516,    0.197236,         8388608
008, 771751944,     369, 3322.386719,   20.000000,23344.111328,    0.353002,        16777216
008,         1,       1,    0.000709,   20.000000,26669.482422,    0.000518,       134217728
009, 828375056,     396, 3337.735107,   20.000000,23328.789062,    0.204373,         8388608
009, 773849096,     370, 3337.395020,   20.000000,23329.121094,    0.338289,        16777216
009,         1,       1,    0.000693,   20.000000,26669.482422,    0.000578,       134217728
010, 828375056,     396, 3348.071289,   20.000000,23318.451172,    0.198278,         8388608
010, 773849096,     370, 3339.314941,   20.000000,23327.197266,    0.339256,        16777216
010,         1,       1,    0.000664,   20.000000,26669.488281,    0.000529,       134217728
011, 828106521,     395, 3333.968750,   20.000000,23332.546875,    0.209978,         8388608
011, 773849096,     370, 3331.532715,   20.000000,23334.984375,    0.354216,        16777216
011,         1,       1,    0.000700,   20.000000,26669.488281,    0.000536,       134217728
012, 828375056,     396, 3333.254883,   20.000000,23333.269531,    0.192751,         8388608
012, 773849096,     370, 3332.220215,   20.000000,23334.294922,    0.339327,        16777216
012,         1,       1,    0.000798,   20.000000,26669.488281,    0.000631,       134217728
013, 828375056,     396, 3335.182129,   20.000000,23331.339844,    0.215636,         8388608
013, 771751944,     369, 3322.387695,   20.000000,23344.119141,    0.344764,        16777216
013,         1,       1,    0.000824,   20.000000,26669.486328,    0.000573,       134217728
014, 828375056,     396, 3335.036133,   20.000000,23331.486328,    0.226022,         8388608
014, 773849096,     370, 3339.890381,   20.000000,23326.625000,    0.378536,        16777216
014,         1,       1,    0.009482,   20.000000,26669.470703,    0.002431,       134217728
015, 826277904,     395, 3327.796387,   20.000000,23338.718750,    0.236758,         8388608
015, 772252849,     369, 3340.142822,   20.000000,23326.365234,    0.393733,        16777216
015,         1,       1,    0.000756,   20.000000,26669.482422,    0.000598,       134217728
-------------------------------------------------------------------------------------------------------

