tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run,nlocks
000,1344798720,    5129, 1109.901855,   20.000000,16273.358398, 2612.227295,    0.499636,    1.385013,16272.123047, 2609.633057, 1243.758667, 2542.425537,   1302046,         1048576,000,000,000001
000,1351614464,    5155, 1115.824463,   20.000000,16251.074219, 2627.316162,    0.474774,    1.358267,16251.107422, 2624.758789, 1251.017578, 2557.001709,   1301657,         1048576,000,001,000001
000,1339817984,    5110, 1105.848022,   20.000000,16286.786133, 2602.551270,    0.469191,    1.320860,16285.596680, 2600.053467, 1238.173828, 2532.940186,   1307572,         1048576,000,002,000001
000,1355808768,    5171, 1120.123901,   20.000000,16239.066406, 2636.798096,    0.473625,    1.344627,16237.873047, 2634.259521, 1253.286865, 2566.612793,   1299710,         1048576,000,003,000001
000,1344536576,    5128, 1111.140625,   20.000000,16274.389648, 2610.816895,    0.473558,    1.345243,16273.201172, 2608.281738, 1242.387573, 2540.935791,   1303041,         1048576,000,004,000001
000,1373372416,    5238, 1131.665039,   20.000000,16189.372070, 2668.919189,    0.515612,    1.299468,16194.141602, 2666.435547, 1269.307617, 2598.273438,   1289208,         1048576,001,000,000001
000,1391460352,    5307, 1146.670044,   20.000000,16142.255859, 2704.425537,    0.494026,    1.280854,16141.037109, 2701.947021, 1285.830322, 2631.873535,   1280636,         1048576,001,001,000001
000,1374683136,    5243, 1131.827637,   20.000000,16183.868164, 2670.900879,    0.489309,    1.278529,16192.552734, 2668.452881, 1270.574463, 2599.612549,   1286403,         1048576,001,002,000001
000,1379926016,    5263, 1136.400269,   20.000000,16175.949219, 2681.739502,    0.487984,    1.274570,16176.957031, 2679.292480, 1275.794434, 2609.996582,   1286968,         1048576,001,003,000001
000,1366556672,    5212, 1123.925293,   20.000000,16212.906250, 2658.607666,    0.485713,    1.261320,16212.944336, 2656.184326, 1272.583130, 2587.517334,   1287241,         1048576,001,004,000001
000,1388576768,    5296, 1143.512573,   20.000000,16150.857422, 2700.391113,    0.510420,    1.328632,16149.645508, 2697.863770, 1283.562500, 2628.372070,   1278406,         1048576,002,000,000001
000,1355546624,    5170, 1115.766602,   20.000000,16245.944336, 2633.632812,    0.489242,    1.280211,16244.770508, 2631.187500, 1252.570190, 2563.456787,   1292065,         1048576,002,001,000001
000,1380450304,    5265, 1136.729614,   20.000000,16173.991211, 2683.442383,    0.496128,    1.283263,16172.779297, 2680.967041, 1276.048340, 2611.796631,   1280510,         1048576,002,002,000001
000,1362624512,    5197, 1122.898804,   20.000000,16223.299805, 2648.903564,    0.489131,    1.278824,16222.137695, 2646.450195, 1259.161499, 2577.825928,   1286617,         1048576,002,003,000001
000,1394343936,    5318, 1149.678101,   20.000000,16133.828125, 2710.879395,    0.508698,    1.303817,16132.611328, 2708.362549, 1289.093018, 2638.270996,   1272672,         1048576,002,004,000001
000,1310720000,    4999, 1070.370972,   20.000000,16376.813477, 2545.692871,    0.460720,    1.336397,16375.686523, 2543.211914, 1210.571045, 2477.903809,   1323712,         1048576,003,000,000001
000,1319108608,    5031, 1077.806152,   20.000000,16353.049805, 2561.643555,    0.473860,    1.302195,16351.908203, 2559.183350, 1218.366211, 2493.103760,   1313776,         1048576,003,001,000001
000,1322516480,    5044, 1081.996704,   20.000000,16344.912109, 2569.222656,    0.462574,    1.297250,16343.789062, 2566.762207, 1223.345581, 2500.609619,   1311183,         1048576,003,002,000001
000,1318584320,    5029, 1076.683838,   20.000000,16353.572266, 2560.857910,    0.461185,    1.307217,16352.460938, 2558.381348, 1217.958130, 2492.501953,   1314537,         1048576,003,003,000001
000,1308884992,    4992, 1070.289551,   20.000000,16380.432617, 2542.817383,    0.458913,    1.309082,16379.318359, 2540.343750, 1209.158081, 2474.718750,   1317899,         1048576,003,004,000001
000,  83623936,     318,   91.974991,   20.000000, 6514.808105, 3298.810303,    0.623016,    0.144067, 6514.115234, 3298.577881,   79.058533, 3294.143066,    227739,         1048576,000,000,000128
000,  86245376,     328,   97.039452,   20.000000, 8608.610352, 4356.185547,    0.178596,    0.117071, 8608.368164, 4355.982910, 4395.208008, 4349.999023,       459,         1048576,000,001,000128
000, 142082048,     541,  157.001129,   20.000000,15625.661133,  380.525452,    0.372375,    0.209557,15625.197266,  380.173523,  138.835556,  371.952789,   1296275,         1048576,000,002,000128
