tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00103726,00103726,010,00156166,00025643,001024,001,000,0512
001,00125237,00125237,010,00188200,00031137,001024,001,000,0512
002,00093886,00093886,010,00141164,00023304,001024,001,000,0512
003,00084964,00084964,010,00127708,00021110,001024,001,000,0512
004,00088449,00088449,010,00133154,00021872,001024,001,000,0512
005,00097293,00097293,010,00146200,00024193,001024,001,000,0512
006,00130168,00130168,010,00195818,00032259,001024,001,000,0512
007,00114334,00114334,010,00172200,00028234,001024,001,000,0512
008,00095197,00095197,010,00143178,00023608,001024,001,000,0512
009,00064297,00064297,010,00096942,00015826,001024,001,000,0512
010,00086619,00086619,010,00130106,00021566,001024,001,000,0512
011,00084387,00084387,010,00127026,00020874,001024,001,000,0512
012,00090034,00090034,010,00135864,00022102,001024,001,000,0512
013,00099905,00099905,010,00150006,00024902,001024,001,000,0512
014,00115296,00115296,010,00173110,00028741,001024,001,000,0512
015,00097077,00097077,010,00146294,00023930,001024,001,000,0512
016,00074936,00074936,010,00112808,00018532,001024,001,000,0512
017,00107100,00107100,010,00161044,00026578,001024,001,000,0512
018,00094674,00094674,010,00142788,00023280,001024,001,000,0512
019,00121944,00121944,010,00183518,00030185,001024,001,000,0512
020,00081466,00081466,010,00122996,00019968,001024,001,000,0512
021,00124627,00124627,010,00187966,00030644,001024,001,000,0512
022,00096622,00096622,010,00145462,00023891,001024,001,000,0512
023,00094388,00094388,010,00141862,00023457,001024,001,000,0512
024,00110457,00110457,010,00166342,00027286,001024,001,000,0512
025,00099375,00099375,010,00149864,00024443,001024,001,000,0512
026,00104360,00104360,010,00156768,00025976,001024,001,000,0512
027,00094614,00094614,010,00142432,00023398,001024,001,000,0512
028,00102967,00102967,010,00155448,00025243,001024,001,000,0512
029,00112151,00112151,010,00168964,00027669,001024,001,000,0512
030,00101225,00101225,010,00152228,00025111,001024,001,000,0512
031,00099365,00099365,010,00149734,00024498,001024,001,000,0512
000,00107527,00107527,010,00162066,00026494,001024,001,001,0512
001,00104059,00104059,010,00156448,00025835,001024,001,001,0512
002,00097698,00097698,010,00146840,00024278,001024,001,001,0512
003,00096789,00096789,010,00145734,00023922,001024,001,001,0512
004,00092627,00092627,010,00139662,00022796,001024,001,001,0512
005,00096255,00096255,010,00144882,00023814,001024,001,001,0512
006,00083435,00083435,010,00125360,00020755,001024,001,001,0512
007,00108862,00108862,010,00164316,00026704,001024,001,001,0512
008,00105088,00105088,010,00158116,00026030,001024,001,001,0512
009,00097908,00097908,010,00147796,00024010,001024,001,001,0512
010,00094179,00094179,010,00141570,00023394,001024,001,001,0512
011,00108182,00108182,010,00162664,00026850,001024,001,001,0512
012,00110898,00110898,010,00166952,00027422,001024,001,001,0512
013,00104002,00104002,010,00156512,00025746,001024,001,001,0512
014,00104300,00104300,010,00157052,00025774,001024,001,001,0512
015,00104297,00104297,010,00157082,00025756,001024,001,001,0512
016,00111124,00111124,010,00167646,00027301,001024,001,001,0512
017,00072331,00072331,010,00108780,00017941,001024,001,001,0512
018,00103909,00103909,010,00156438,00025690,001024,001,001,0512
019,00089644,00089644,010,00135220,00022034,001024,001,001,0512
020,00110703,00110703,010,00167054,00027176,001024,001,001,0512
021,00076542,00076542,010,00115396,00018844,001024,001,001,0512
022,00105591,00105591,010,00159014,00026084,001024,001,001,0512
023,00085585,00085585,010,00128974,00021098,001024,001,001,0512
024,00113553,00113553,010,00171160,00027973,001024,001,001,0512
025,00103359,00103359,010,00155950,00025384,001024,001,001,0512
026,00109101,00109101,010,00163606,00027298,001024,001,001,0512
027,00103683,00103683,010,00156292,00025537,001024,001,001,0512
028,00097855,00097855,010,00148016,00023847,001024,001,001,0512
029,00093910,00093910,010,00141422,00023199,001024,001,001,0512
030,00101014,00101014,010,00152304,00024862,001024,001,001,0512
031,00092740,00092740,010,00139910,00022785,001024,001,001,0512
000,00095799,00095799,010,00144682,00023458,001024,001,002,0512
001,00098349,00098349,010,00147890,00024404,001024,001,002,0512
002,00093610,00093610,010,00140632,00023294,001024,001,002,0512
003,00096288,00096288,010,00144574,00024001,001024,001,002,0512
004,00091000,00091000,010,00136882,00022559,001024,001,002,0512
005,00091308,00091308,010,00136908,00022854,001024,001,002,0512
006,00118449,00118449,010,00178376,00029261,001024,001,002,0512
007,00094340,00094340,010,00142054,00023313,001024,001,002,0512
008,00100038,00100038,010,00150514,00024781,001024,001,002,0512
009,00093343,00093343,010,00140996,00022845,001024,001,002,0512
010,00098260,00098260,010,00147892,00024314,001024,001,002,0512
011,00087509,00087509,010,00131504,00021757,001024,001,002,0512
012,00093302,00093302,010,00140478,00023063,001024,001,002,0512
013,00099451,00099451,010,00149712,00024595,001024,001,002,0512
014,00097609,00097609,010,00146872,00024173,001024,001,002,0512
015,00090991,00090991,010,00136490,00022746,001024,001,002,0512
016,00108740,00108740,010,00164122,00026679,001024,001,002,0512
017,00096102,00096102,010,00144742,00023731,001024,001,002,0512
018,00111408,00111408,010,00167700,00027558,001024,001,002,0512
019,00103888,00103888,010,00156460,00025658,001024,001,002,0512
020,00113973,00113973,010,00172216,00027865,001024,001,002,0512
021,00079836,00079836,010,00120416,00019628,001024,001,002,0512
022,00112473,00112473,010,00169390,00027778,001024,001,002,0512
