tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00053100,00053100,010,00052977,00000123,00000000,001024,000,000,00000512
001,00052930,00052930,010,00052779,00000151,00000000,001024,000,000,00000512
002,00052263,00052263,010,00052099,00000164,00000000,001024,000,000,00000512
003,00052805,00052805,010,00052673,00000132,00000000,001024,000,000,00000512
004,00052869,00052869,010,00052721,00000148,00000000,001024,000,000,00000512
005,00052600,00052600,010,00052458,00000142,00000000,001024,000,000,00000512
006,00054200,00054200,010,00054037,00000163,00000000,001024,000,000,00000512
007,00052800,00052800,010,00052643,00000157,00000000,001024,000,000,00000512
008,00053040,00053040,010,00052879,00000161,00000000,001024,000,000,00000512
009,00054500,00054500,010,00054363,00000137,00000000,001024,000,000,00000512
010,00052900,00052900,010,00052779,00000121,00000000,001024,000,000,00000512
011,00054245,00054245,010,00054090,00000155,00000000,001024,000,000,00000512
012,00053991,00053991,010,00053848,00000143,00000000,001024,000,000,00000512
013,00055600,00055600,010,00055460,00000140,00000000,001024,000,000,00000512
014,00055300,00055300,010,00055158,00000142,00000000,001024,000,000,00000512
015,00056409,00056409,010,00056266,00000143,00000000,001024,000,000,00000512
016,00054336,00054336,010,00054201,00000135,00000000,001024,000,000,00000512
017,00054700,00054700,010,00054548,00000152,00000000,001024,000,000,00000512
018,00054200,00054200,010,00054077,00000123,00000000,001024,000,000,00000512
019,00054700,00054700,010,00054553,00000147,00000000,001024,000,000,00000512
020,00054600,00054600,010,00054453,00000147,00000000,001024,000,000,00000512
021,00055204,00055204,010,00055068,00000136,00000000,001024,000,000,00000512
022,00054700,00054700,010,00054555,00000145,00000000,001024,000,000,00000512
023,00055060,00055060,010,00054912,00000148,00000000,001024,000,000,00000512
024,00055000,00055000,010,00054834,00000166,00000000,001024,000,000,00000512
025,00055300,00055300,010,00055165,00000135,00000000,001024,000,000,00000512
026,00054800,00054800,010,00054641,00000159,00000000,001024,000,000,00000512
027,00055000,00055000,010,00054856,00000144,00000000,001024,000,000,00000512
028,00055200,00055200,010,00055052,00000148,00000000,001024,000,000,00000512
029,00055500,00055500,010,00055357,00000143,00000000,001024,000,000,00000512
030,00054886,00054886,010,00054735,00000151,00000000,001024,000,000,00000512
031,00055600,00055600,010,00055460,00000140,00000000,001024,000,000,00000512
000,00045700,00045700,010,00045595,00000105,00000000,001024,000,001,00000512
001,00045400,00045400,010,00045317,00000083,00000000,001024,000,001,00000512
002,00045500,00045500,010,00045393,00000107,00000000,001024,000,001,00000512
003,00045300,00045300,010,00045207,00000093,00000000,001024,000,001,00000512
004,00045017,00045017,010,00044909,00000108,00000000,001024,000,001,00000512
005,00045000,00045000,010,00044888,00000112,00000000,001024,000,001,00000512
006,00045600,00045600,010,00045502,00000098,00000000,001024,000,001,00000512
007,00045700,00045700,010,00045606,00000094,00000000,001024,000,001,00000512
008,00046100,00046100,010,00045993,00000107,00000000,001024,000,001,00000512
009,00045100,00045100,010,00044996,00000104,00000000,001024,000,001,00000512
010,00045400,00045400,010,00045307,00000093,00000000,001024,000,001,00000512
011,00045977,00045977,010,00045867,00000110,00000000,001024,000,001,00000512
012,00046500,00046500,010,00046382,00000118,00000000,001024,000,001,00000512
013,00046104,00046104,010,00045977,00000127,00000000,001024,000,001,00000512
014,00044780,00044780,010,00044677,00000103,00000000,001024,000,001,00000512
015,00046700,00046700,010,00046580,00000120,00000000,001024,000,001,00000512
016,00046419,00046419,010,00046324,00000095,00000000,001024,000,001,00000512
017,00046900,00046900,010,00046800,00000100,00000000,001024,000,001,00000512
018,00046500,00046500,010,00046392,00000108,00000000,001024,000,001,00000512
019,00045854,00045854,010,00045739,00000115,00000000,001024,000,001,00000512
020,00046600,00046600,010,00046493,00000107,00000000,001024,000,001,00000512
021,00045988,00045988,010,00045880,00000108,00000000,001024,000,001,00000512
022,00046600,00046600,010,00046481,00000119,00000000,001024,000,001,00000512
023,00046154,00046154,010,00046048,00000106,00000000,001024,000,001,00000512
024,00047103,00047103,010,00046987,00000116,00000000,001024,000,001,00000512
025,00046255,00046255,010,00046151,00000104,00000000,001024,000,001,00000512
026,00046900,00046900,010,00046786,00000114,00000000,001024,000,001,00000512
027,00046005,00046005,010,00045894,00000111,00000000,001024,000,001,00000512
028,00046668,00046668,010,00046551,00000117,00000000,001024,000,001,00000512
029,00046700,00046700,010,00046579,00000121,00000000,001024,000,001,00000512
030,00046400,00046400,010,00046299,00000101,00000000,001024,000,001,00000512
031,00046501,00046501,010,00046405,00000096,00000000,001024,000,001,00000512
000,00054197,00054197,010,00054034,00000163,00000000,001024,000,002,00000512
001,00053800,00053800,010,00053643,00000157,00000000,001024,000,002,00000512
002,00053841,00053841,010,00053700,00000141,00000000,001024,000,002,00000512
003,00053680,00053680,010,00053528,00000152,00000000,001024,000,002,00000512
004,00053799,00053799,010,00053642,00000157,00000000,001024,000,002,00000512
005,00053317,00053317,010,00053162,00000155,00000000,001024,000,002,00000512
006,00053800,00053800,010,00053646,00000154,00000000,001024,000,002,00000512
007,00055336,00055336,010,00055182,00000154,00000000,001024,000,002,00000512
008,00053800,00053800,010,00053644,00000156,00000000,001024,000,002,00000512
009,00054900,00054900,010,00054737,00000163,00000000,001024,000,002,00000512
010,00054890,00054890,010,00054746,00000144,00000000,001024,000,002,00000512
011,00053867,00053867,010,00053711,00000156,00000000,001024,000,002,00000512
012,00056600,00056600,010,00056447,00000153,00000000,001024,000,002,00000512
013,00055641,00055641,010,00055507,00000134,00000000,001024,000,002,00000512
014,00056485,00056485,010,00056343,00000142,00000000,001024,000,002,00000512
015,00056100,00056100,010,00055969,00000131,00000000,001024,000,002,00000512
016,00056106,00056106,010,00055955,00000151,00000000,001024,000,002,00000512
017,00055500,00055500,010,00055339,00000161,00000000,001024,000,002,00000512
018,00056500,00056500,010,00056334,00000166,00000000,001024,000,002,00000512
019,00055674,00055674,010,00055530,00000144,00000000,001024,000,002,00000512
020,00056100,00056100,010,00055955,00000145,00000000,001024,000,002,00000512
021,00056900,00056900,010,00056737,00000163,00000000,001024,000,002,00000512
022,00056787,00056787,010,00056631,00000156,00000000,001024,000,002,00000512
023,00055941,00055941,010,00055766,00000175,00000000,001024,000,002,00000512
024,00056300,00056300,010,00056133,00000167,00000000,001024,000,002,00000512
025,00056103,00056103,010,00055961,00000142,00000000,001024,000,002,00000512
026,00056500,00056500,010,00056345,00000155,00000000,001024,000,002,00000512
027,00056600,00056600,010,00056448,00000152,00000000,001024,000,002,00000512
028,00057300,00057300,010,00057153,00000147,00000000,001024,000,002,00000512
029,00056306,00056306,010,00056156,00000150,00000000,001024,000,002,00000512
030,00056800,00056800,010,00056625,00000175,00000000,001024,000,002,00000512
031,00056239,00056239,010,00056072,00000167,00000000,001024,000,002,00000512
