tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id,nlocks
000,20.0, 0.107610837, 0.109424166, 0.109665416, 0.133077919, 0.133176669, 0.134418756, 0.134934589, 0.135208338, 0.137526244, 0.000073750, 0.000073750, 0.000082083, 0.000206250, 0.000216667, 0.000444167, 0.009905000, 0.009942084, 0.010016667, 0.009635833, 0.009822084, 0.011242083, 0.122823335, 0.122843333, 0.124157913, 0.124696665, 0.124811664, 0.125629589, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
001,20.0, 0.116087496, 0.116190001, 0.121892497, 0.130700007, 0.130930007, 0.131632507, 0.131822497, 0.132493749, 0.132695004, 0.000057500, 0.000060000, 0.000062500, 0.000172500, 0.000192500, 0.000435000, 0.007625000, 0.007718750, 0.007812500, 0.007557500, 0.007950000, 0.008430000, 0.122740000, 0.122851253, 0.123662502, 0.123729996, 0.123839997, 0.124394998, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
002,20.0, 0.116015002, 0.116202503, 0.121787503, 0.130537495, 0.131356254, 0.134687498, 0.131990001, 0.133342505, 0.133947507, 0.000060000, 0.000060000, 0.000090000, 0.000177500, 0.000180000, 0.000405000, 0.007590000, 0.008022500, 0.010895000, 0.007832500, 0.008561250, 0.008985000, 0.122680001, 0.123203747, 0.123622499, 0.123697497, 0.124195002, 0.124550000, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
003,20.0, 0.115905002, 0.116241246, 0.116427504, 0.130594999, 0.130716249, 0.136707500, 0.131730005, 0.132041246, 0.133249998, 0.000060000, 0.000062500, 0.000075000, 0.000172500, 0.000175000, 0.000392500, 0.007565000, 0.007645000, 0.008037500, 0.007612500, 0.007680000, 0.008367500, 0.122745000, 0.122777499, 0.128800005, 0.123597503, 0.123728752, 0.124582499, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
004,20.0, 0.116117500, 0.116277501, 0.116405003, 0.130837500, 0.130933747, 0.131764993, 0.131885007, 0.132214993, 0.133065000, 0.000060000, 0.000061250, 0.000077500, 0.000177500, 0.000222500, 0.000437500, 0.007727500, 0.007780000, 0.008062500, 0.007577500, 0.007776250, 0.008410000, 0.122735001, 0.122811250, 0.123675004, 0.123549998, 0.123685002, 0.124132499, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
005,20.0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000195000, 0.000195000, 0.000195000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,          524288,000,000001
006,20.0, 0.116082497, 0.116198748, 0.116329998, 0.130445004, 0.130883753, 0.132165000, 0.131459996, 0.132145002, 0.135232493, 0.000062500, 0.000065000, 0.000075000, 0.000180000, 0.000182500, 0.000321667, 0.007550000, 0.007730000, 0.008415000, 0.007502500, 0.007990000, 0.010442500, 0.122625001, 0.122696251, 0.123482503, 0.123480000, 0.123536251, 0.124337502, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
007,20.0, 0.116085000, 0.116172500, 0.116407499, 0.131267503, 0.131437495, 0.132080004, 0.132015005, 0.132335007, 0.137339994, 0.000057500, 0.000060000, 0.000077500, 0.000165000, 0.000172500, 0.000430000, 0.008232500, 0.008342500, 0.008675000, 0.007582500, 0.008121250, 0.008442500, 0.122759998, 0.122790001, 0.123369999, 0.123620003, 0.123741247, 0.128810003, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
008,20.0, 0.117730834, 0.120026253, 0.121014580, 0.134509161, 0.134830415, 0.135180831, 0.135980830, 0.136429578, 0.137172505, 0.000052500, 0.000056667, 0.000062917, 0.000191250, 0.000200833, 0.000378333, 0.009764167, 0.010014583, 0.010177083, 0.009528333, 0.009973750, 0.010597916, 0.124320000, 0.124552503, 0.124760002, 0.125578746, 0.125984162, 0.126145005, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
009,20.0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000280000, 0.000280000, 0.000280000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,          524288,000,000001
