tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,   1131925, 1131925,  123.263123
001,    935946,  935946,  113.123230
002,   1146969, 1146969,  125.916840
003,    965331,  965331,  115.143349
004,   1126380, 1126380,  122.912224
005,    926769,  926769,  111.241646
006,   1057987, 1057987,  115.540504
007,    996021,  996021,  120.968452
008,   1141852, 1141852,  124.684677
009,    950668,  950668,  113.188797
010,   1001248, 1001248,  106.490723
011,    992070,  992070,  118.728668
012,   1073095, 1073095,  116.520897
013,    935868,  935868,  110.751114
014,   1121912, 1121912,  120.228455
015,    949113,  949113,  114.056213
016,   1091358, 1091358,  119.726105
017,    971427,  971427,  116.946678
018,   1058800, 1058800,  116.846985
019,    987561,  987561,  119.466026
020,   1057809, 1057809,  116.929230
021,    973153,  973153,  117.265320
022,   1140365, 1140365,  124.574104
023,    926063,  926063,  111.470245
024,   1064069, 1064069,  115.330879
025,    944850,  944850,  113.139503
026,   1076633, 1076633,  117.296242
027,    955046,  955046,  116.173012
028,   1084408, 1084408,  120.169655
-------------------------------------------------------------------------------------------------------

RUN 1
000,   1138513, 1138513,  121.661201
001,    997619,  997619,  119.391602
002,   1026999, 1026999,  112.806625
003,    914232,  914232,  111.443665
004,   1097609, 1097609,  119.428429
005,    914714,  914714,  111.019676
006,   1134039, 1134039,  121.318985
007,    932756,  932756,  112.959694
008,   1147450, 1147450,  122.293533
009,    933535,  933535,  111.698799
010,   1074611, 1074611,  117.006424
011,    932229,  932229,  113.757439
012,   1072877, 1072877,  117.083839
013,    973758,  973758,  113.946266
014,   1079938, 1079938,  119.286438
015,    893717,  893717,  107.986427
016,   1157956, 1157956,  122.168999
017,    998796,  998796,  119.070503
018,   1087276, 1087276,  118.214546
019,    990430,  990430,  116.981438
020,   1062847, 1062847,  115.879295
021,    934398,  934398,  113.558517
022,   1134104, 1134104,  122.127777
023,   1020942, 1020942,  121.212944
024,   1043567, 1043567,  112.982384
025,    925681,  925681,  112.265038
026,   1104873, 1104873,  121.642014
027,   1000800, 1000800,  118.282295
028,   1071185, 1071185,  115.793411
-------------------------------------------------------------------------------------------------------

RUN 2
000,   1050797, 1050797,  117.829865
001,    917078,  917078,  113.533401
002,   1119467, 1119467,  117.075813
003,    934245,  934245,  114.834106
004,   1144498, 1144498,  120.994743
005,    938972,  938972,  113.446838
006,   1141856, 1141856,  120.427811
007,   1001543, 1001543,  115.486237
008,   1053179, 1053179,  117.908585
009,   1018023, 1018023,  116.435051
010,   1055248, 1055248,  115.609505
011,    939245,  939245,  115.042305
012,   1107276, 1107276,  119.114601
013,   1007952, 1007952,  117.031776
014,   1047870, 1047870,  116.732735
015,    911225,  911225,  112.034050
016,   1159947, 1159947,  121.655762
017,    927225,  927225,  113.280800
018,   1056506, 1056506,  118.083817
019,    920848,  920848,  112.589935
020,   1127424, 1127424,  118.836601
021,    918413,  918413,  114.343864
022,   1081458, 1081458,  114.401604
023,   1018138, 1018138,  117.793495
024,   1069118, 1069118,  118.669250
025,   1001750, 1001750,  117.167877
026,   1068922, 1068922,  118.112350
027,    940530,  940530,  108.848724
028,   1079853, 1079853,  116.018173
-------------------------------------------------------------------------------------------------------

RUN 3
000,   1055450, 1055450,  118.219345
001,    983209,  983209,  112.777626
002,   1158149, 1158149,  123.170990
003,    927161,  927161,  114.653442
004,   1098297, 1098297,  119.782585
005,    918565,  918565,  114.155029
006,   1067982, 1067982,  119.090736
007,   1003531, 1003531,  117.718681
008,   1088397, 1088397,  114.714256
009,   1029395, 1029395,  117.476158
010,   1156627, 1156627,  121.747490
011,    918266,  918266,  111.956490
012,   1053631, 1053631,  118.104156
013,    925351,  925351,  113.847267
014,   1060704, 1060704,  116.996216
015,    938467,  938467,  113.890640
016,   1133123, 1133123,  118.953201
017,    922962,  922962,  113.521561
018,   1050015, 1050015,  117.097855
019,    948062,  948062,  110.385170
020,   1045737, 1045737,  116.591530
021,   1004066, 1004066,  116.052895
022,   1116418, 1116418,  115.304306
023,    942948,  942948,  114.804283
024,   1062709, 1062709,  117.027306
025,    930229,  930229,  114.776283
026,   1087104, 1087104,  116.332123
027,    976981,  976981,  117.183800
028,   1124450, 1124450,  120.291199
-------------------------------------------------------------------------------------------------------

RUN 4
000,   1065324, 1065324,  117.584213
001,    967176,  967176,  114.840294
002,   1016026, 1016026,  112.099243
003,    964880,  964880,  114.028786
004,   1134275, 1134275,  118.969147
005,    974351,  974351,  116.351067
006,   1071277, 1071277,  118.548187
007,    918605,  918605,  113.798134
008,   1147077, 1147077,  120.744896
009,   1011813, 1011813,  118.106491
010,   1052774, 1052774,  118.506332
011,    946388,  946388,  110.320610
012,   1091187, 1091187,  113.739410
013,    908138,  908138,  111.811157
014,   1150352, 1150352,  120.731865
015,    966396,  966396,  115.712776
016,   1112281, 1112281,  118.856094
017,    954326,  954326,  111.918663
018,   1151473, 1151473,  121.588676
019,   1000135, 1000135,  117.819359
020,   1050913, 1050913,  118.394371
021,    910365,  910365,  112.340744
022,   1048396, 1048396,  118.073212
023,    929037,  929037,  113.791336
024,   1140535, 1140535,  119.721611
025,    931395,  931395,  113.067200
026,   1102107, 1102107,  116.458214
027,   1001081, 1001081,  117.475723
028,   1044323, 1044323,  118.154175
-------------------------------------------------------------------------------------------------------

