tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00055791,00055791,010,00055791,00000000,00000000,001024,000,000,00000512
001,00056000,00056000,010,00056000,00000000,00000000,001024,000,000,00000512
002,00055000,00055000,010,00055000,00000000,00000000,001024,000,000,00000512
003,00055600,00055600,010,00055600,00000000,00000000,001024,000,000,00000512
004,00055800,00055800,010,00055800,00000000,00000000,001024,000,000,00000512
005,00055400,00055400,010,00055400,00000000,00000000,001024,000,000,00000512
006,00055200,00055200,010,00055200,00000000,00000000,001024,000,000,00000512
007,00056200,00056200,010,00056200,00000000,00000000,001024,000,000,00000512
008,00056284,00056284,010,00056284,00000000,00000000,001024,000,000,00000512
009,00055800,00055800,010,00055800,00000000,00000000,001024,000,000,00000512
010,00057200,00057200,010,00057200,00000000,00000000,001024,000,000,00000512
011,00056300,00056300,010,00056300,00000000,00000000,001024,000,000,00000512
012,00056900,00056900,010,00056900,00000000,00000000,001024,000,000,00000512
013,00057100,00057100,010,00057100,00000000,00000000,001024,000,000,00000512
014,00058404,00058404,010,00058404,00000000,00000000,001024,000,000,00000512
015,00057034,00057034,010,00057034,00000000,00000000,001024,000,000,00000512
016,00058600,00058600,010,00058600,00000000,00000000,001024,000,000,00000512
017,00058654,00058654,010,00058654,00000000,00000000,001024,000,000,00000512
018,00057813,00057813,010,00057813,00000000,00000000,001024,000,000,00000512
019,00057700,00057700,010,00057700,00000000,00000000,001024,000,000,00000512
020,00058299,00058299,010,00058299,00000000,00000000,001024,000,000,00000512
021,00058400,00058400,010,00058400,00000000,00000000,001024,000,000,00000512
022,00058090,00058090,010,00058090,00000000,00000000,001024,000,000,00000512
023,00057826,00057826,010,00057826,00000000,00000000,001024,000,000,00000512
024,00058743,00058743,010,00058743,00000000,00000000,001024,000,000,00000512
025,00058400,00058400,010,00058400,00000000,00000000,001024,000,000,00000512
026,00058300,00058300,010,00058300,00000000,00000000,001024,000,000,00000512
027,00058600,00058600,010,00058600,00000000,00000000,001024,000,000,00000512
028,00058760,00058760,010,00058760,00000000,00000000,001024,000,000,00000512
029,00058600,00058600,010,00058600,00000000,00000000,001024,000,000,00000512
030,00058400,00058400,010,00058400,00000000,00000000,001024,000,000,00000512
031,00058200,00058200,010,00058200,00000000,00000000,001024,000,000,00000512
000,00052300,00052300,010,00052300,00000000,00000000,001024,000,001,00000512
001,00052908,00052908,010,00052908,00000000,00000000,001024,000,001,00000512
002,00052242,00052242,010,00052242,00000000,00000000,001024,000,001,00000512
003,00053037,00053037,010,00053037,00000000,00000000,001024,000,001,00000512
004,00055500,00055500,010,00055500,00000000,00000000,001024,000,001,00000512
005,00055457,00055457,010,00055457,00000000,00000000,001024,000,001,00000512
006,00054500,00054500,010,00054500,00000000,00000000,001024,000,001,00000512
007,00055632,00055632,010,00055632,00000000,00000000,001024,000,001,00000512
008,00054993,00054993,010,00054993,00000000,00000000,001024,000,001,00000512
009,00052599,00052599,010,00052599,00000000,00000000,001024,000,001,00000512
010,00055066,00055066,010,00055066,00000000,00000000,001024,000,001,00000512
011,00054189,00054189,010,00054189,00000000,00000000,001024,000,001,00000512
012,00052500,00052500,010,00052500,00000000,00000000,001024,000,001,00000512
013,00055100,00055100,010,00055100,00000000,00000000,001024,000,001,00000512
014,00054200,00054200,010,00054200,00000000,00000000,001024,000,001,00000512
015,00054600,00054600,010,00054600,00000000,00000000,001024,000,001,00000512
016,00053200,00053200,010,00053200,00000000,00000000,001024,000,001,00000512
017,00052763,00052763,010,00052763,00000000,00000000,001024,000,001,00000512
018,00054876,00054876,010,00054876,00000000,00000000,001024,000,001,00000512
019,00052700,00052700,010,00052700,00000000,00000000,001024,000,001,00000512
020,00055000,00055000,010,00055000,00000000,00000000,001024,000,001,00000512
021,00053130,00053130,010,00053130,00000000,00000000,001024,000,001,00000512
022,00054934,00054934,010,00054934,00000000,00000000,001024,000,001,00000512
023,00052939,00052939,010,00052939,00000000,00000000,001024,000,001,00000512
024,00055947,00055947,010,00055947,00000000,00000000,001024,000,001,00000512
025,00055501,00055501,010,00055501,00000000,00000000,001024,000,001,00000512
026,00055167,00055167,010,00055167,00000000,00000000,001024,000,001,00000512
027,00055536,00055536,010,00055536,00000000,00000000,001024,000,001,00000512
028,00055800,00055800,010,00055800,00000000,00000000,001024,000,001,00000512
029,00055500,00055500,010,00055500,00000000,00000000,001024,000,001,00000512
030,00055143,00055143,010,00055143,00000000,00000000,001024,000,001,00000512
031,00055900,00055900,010,00055900,00000000,00000000,001024,000,001,00000512
000,00052900,00052900,010,00052900,00000000,00000000,001024,000,002,00000512
001,00052800,00052800,010,00052800,00000000,00000000,001024,000,002,00000512
002,00052556,00052556,010,00052556,00000000,00000000,001024,000,002,00000512
003,00053116,00053116,010,00053116,00000000,00000000,001024,000,002,00000512
004,00053400,00053400,010,00053400,00000000,00000000,001024,000,002,00000512
005,00053600,00053600,010,00053600,00000000,00000000,001024,000,002,00000512
006,00052951,00052951,010,00052951,00000000,00000000,001024,000,002,00000512
007,00054600,00054600,010,00054600,00000000,00000000,001024,000,002,00000512
008,00052800,00052800,010,00052800,00000000,00000000,001024,000,002,00000512
009,00054500,00054500,010,00054500,00000000,00000000,001024,000,002,00000512
010,00054800,00054800,010,00054800,00000000,00000000,001024,000,002,00000512
011,00053625,00053625,010,00053625,00000000,00000000,001024,000,002,00000512
012,00053012,00053012,010,00053012,00000000,00000000,001024,000,002,00000512
013,00054638,00054638,010,00054638,00000000,00000000,001024,000,002,00000512
014,00055862,00055862,010,00055862,00000000,00000000,001024,000,002,00000512
015,00055600,00055600,010,00055600,00000000,00000000,001024,000,002,00000512
016,00055100,00055100,010,00055100,00000000,00000000,001024,000,002,00000512
017,00055500,00055500,010,00055500,00000000,00000000,001024,000,002,00000512
018,00055664,00055664,010,00055664,00000000,00000000,001024,000,002,00000512
019,00055691,00055691,010,00055691,00000000,00000000,001024,000,002,00000512
020,00055800,00055800,010,00055800,00000000,00000000,001024,000,002,00000512
021,00055700,00055700,010,00055700,00000000,00000000,001024,000,002,00000512
022,00055559,00055559,010,00055559,00000000,00000000,001024,000,002,00000512
023,00055500,00055500,010,00055500,00000000,00000000,001024,000,002,00000512
024,00055853,00055853,010,00055853,00000000,00000000,001024,000,002,00000512
025,00055800,00055800,010,00055800,00000000,00000000,001024,000,002,00000512
026,00055982,00055982,010,00055982,00000000,00000000,001024,000,002,00000512
027,00056000,00056000,010,00056000,00000000,00000000,001024,000,002,00000512
028,00055200,00055200,010,00055200,00000000,00000000,001024,000,002,00000512
029,00055901,00055901,010,00055901,00000000,00000000,001024,000,002,00000512
030,00055700,00055700,010,00055700,00000000,00000000,001024,000,002,00000512
031,00055954,00055954,010,00055954,00000000,00000000,001024,000,002,00000512
