tid,lock_impl_time(ms)
RUN 0
001, 23027.334
002, 23477.326
003, 22704.756
004, 23006.871
005, 22366.754
006, 23202.252
007, 22711.957
008, 22928.361
-----------------------------------------------------------------------------------------------

RUN 1
001, 23288.111
002, 23359.057
003, 22254.885
004, 22935.455
005, 23134.801
006, 22235.385
007, 23133.299
008, 23284.412
-----------------------------------------------------------------------------------------------

RUN 2
001, 22476.354
002, 23302.248
003, 22736.510
004, 23091.145
005, 23037.566
006, 22385.758
007, 22968.852
008, 22974.600
-----------------------------------------------------------------------------------------------

RUN 3
001, 22637.682
002, 23412.148
003, 22831.582
004, 22711.967
005, 23058.035
006, 22969.170
007, 22979.523
008, 22849.766
-----------------------------------------------------------------------------------------------

RUN 4
001, 22417.830
002, 23428.984
003, 22964.416
004, 22989.396
005, 22839.439
006, 22748.080
007, 22714.570
008, 22958.789
-----------------------------------------------------------------------------------------------

