770579,801180,663044,720744,761419,571871,539492,520519
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1860,0,2220111,2220111,0,0
335,0,2430699584,130586,2415919104,39965,0,0
0,0,0,0,0,0,0,0
0,0,0,0,484,0,2204021,1024
