592508,545538,337011,350240,252154,242087,180023,353454
0,0,0,0,0,0,0,0
0,0,132,0,3881272384,87652,2288766912,130702
128,0,384,0,694643776,130693,3592977792,87652
3097,0,0,0,512,0,0,1273627400
4227929582,49152,0,0,0,168044584,4,0
0,0,884,0,1016067107,50550907,3667496723,50561700
1851942252,1819094884,845100408,1919905839,825193332,1684629295,1953784159,1949266802
