1220783,801799,838261,853361,624960,715713,613127,588208
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,930,0,2676786,2676786,0,0
0,0,557988384,65193,805306368,1428,0,0
0,0,0,0,0,0,0,0
0,0,0,0,242,0,0,2
