125601,53031,69307,50773,74208,58320,58888,70711,60186,54542,50393,60362,83747,52748,63497,52748,61699,54932,76517,72184,119437,59162,48858,69942,47522,67131,189259,104320,83256,79086,69330,70487
39483,38912,32049,46001,46398,39189,37362,45896,42468,34001,41120,32049,56557,34081,52163,45165,48541,46156,39697,34056,39170,42244,33151,39240,32760,35895,36670,36918,43969,43259,35050,32241
23916,23314,17794,20058,50732,19393,17466,19821,30706,21730,23812,17948,75473,20461,23907,59604,19500,22701,20053,34113,33663,19095,28464,21122,17827,18494,23542,19324,29807,22044,20841,34491
39098,19852,20862,19130,31107,20628,37795,291058,20351,20291,19134,18101,20067,29613,62270,23701,20623,26142,43645,20936,32156,18234,23725,21403,21193,23845,18758,24398,20263,19419,22511,19563
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
