168009,50715,65455,47082,86902,55957,68473,67804,59018,57193,46528,62223,107391,75091,68873,51894,64040,78712,63953,68406,79613,53019,54628,74651,48948,216496,53951,122386,85984,72146,70926,71302
45947,43354,41050,37391,48858,38283,52200,38901,48688,35196,45300,34930,37332,36778,37317,38708,43586,49383,38423,35009,38955,48235,35807,39906,63166,41384,42938,41151,39426,44197,38559,34226
28860,20952,17616,21248,24869,20439,52352,17551,21142,21066,22999,21025,23576,60482,21857,295621,17453,19663,20071,18837,22926,18309,28892,21173,20696,20291,31520,22936,20788,23290,21527,18831
22185,36756,18619,21248,22272,20649,24624,18435,21405,35429,19257,35075,31598,37431,19209,19928,20699,21640,19197,24996,22309,16685,19286,50232,43090,21094,19991,36160,34060,32080,18746,19648
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
