tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B),lat_lock_hold(ms),lat_wait_acq(ms),lat_wait_rel(ms)
RUN 0
000, 249561088,     120, 1348.825439,   20.000000,18651.560547,    7.074749,         8388608,    0.000000,    0.000000,    0.000000
000, 251658240,     121, 1339.988647,   20.000000,18660.933594,    8.555511,        16777216,    0.000000,    0.000000,    0.000000
000, 180973590,      87, 1183.660522,   20.000000,18816.333984,    8.485701,       134217728,    0.000000,    0.000000,    0.000000
001, 251315291,     120, 1323.035034,   20.000000,18676.960938,    6.641273,         8388608,    0.000000,    0.000000,    0.000000
001, 253755392,     122, 1315.774658,   20.000000,18685.218750,    8.197230,        16777216,    0.000000,    0.000000,    0.000000
001, 180355072,      87, 1194.418701,   20.000000,18805.525391,    8.256990,       134217728,    0.000000,    0.000000,    0.000000
002, 249561088,     120, 1244.220337,   20.000000,18756.085938,    8.082388,         8388608,    0.000000,    0.000000,    0.000000
002, 251658240,     121, 1239.696533,   20.000000,18760.796875,    9.298748,        16777216,    0.000000,    0.000000,    0.000000
002, 182452224,      88, 1063.349731,   20.000000,18937.796875,    9.464296,       134217728,    0.000000,    0.000000,    0.000000
003, 249561088,     120, 1297.376709,   20.000000,18702.699219,    6.592023,         8388608,    0.000000,    0.000000,    0.000000
003, 251658240,     121, 1353.460327,   20.000000,18647.123047,    7.751382,        16777216,    0.000000,    0.000000,    0.000000
003, 182452224,      88, 1145.510864,   20.000000,18855.564453,    7.615688,       134217728,    0.000000,    0.000000,    0.000000
004, 266338304,     128, 1377.297119,   20.000000,18623.583984,    8.584501,         8388608,    0.000000,    0.000000,    0.000000
004, 253755392,     122, 1108.436523,   20.000000,18891.978516,    8.935010,        16777216,    0.000000,    0.000000,    0.000000
004, 165675008,      80, 1049.491455,   20.000000,18951.121094,    7.802588,       134217728,    0.000000,    0.000000,    0.000000
005, 264241152,     127, 1228.196777,   20.000000,18772.388672,    7.233422,         8388608,    0.000000,    0.000000,    0.000000
005, 253755392,     122, 1309.112427,   20.000000,18691.052734,    7.771227,        16777216,    0.000000,    0.000000,    0.000000
005, 165675008,      80, 1033.930664,   20.000000,18966.611328,    7.518952,       134217728,    0.000000,    0.000000,    0.000000
