tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000,     63668,   63668,    1.569672,   30.000000,26744.052734, 3247.372314,               0
001,     63644,   63644,    1.588707,   30.000000,26890.421875, 3104.269775,               0
002,     63682,   63682,    1.582882,   30.000000,27025.804688, 2968.861328,               0
003,     63765,   63765,    1.588929,   30.000000,26784.888672, 3208.483154,               0
004,     63581,   63581,    1.465717,   30.000000,26832.691406, 3161.390625,               0
005,     63820,   63820,    1.470294,   30.000000,26720.662109, 3272.715332,               0
006,     63536,   63536,    1.464305,   30.000000,26643.355469, 3351.387207,               0
007,     63768,   63768,    1.372613,   30.000000,27072.826172, 2922.564453,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,     63493,   63493,    1.571256,   30.000000,26760.697266, 3230.347168,               0
001,     63286,   63286,    1.565693,   30.000000,26947.339844, 3047.402344,               0
002,     63329,   63329,    1.574131,   30.000000,27029.320312, 2965.974609,               0
003,     63205,   63205,    1.559175,   30.000000,26856.919922, 3136.986084,               0
004,     63214,   63214,    1.459595,   30.000000,26734.341797, 3260.141113,               0
005,     63282,   63282,    1.452529,   30.000000,26799.076172, 3194.532471,               0
006,     63371,   63371,    1.460249,   30.000000,26686.537109, 3307.969238,               0
007,     63687,   63687,    1.297362,   30.000000,27080.671875, 2914.717773,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,     63127,   63127,    1.556378,   30.000000,26772.853516, 3218.314941,               0
001,     63325,   63325,    1.588429,   30.000000,26926.099609, 3068.790283,               0
002,     63050,   63050,    1.563033,   30.000000,26950.458984, 3044.368652,               0
003,     63143,   63143,    1.557366,   30.000000,26853.585938, 3140.401611,               0
004,     63076,   63076,    1.454427,   30.000000,26655.371094, 3338.034912,               0
005,     63575,   63575,    1.478057,   30.000000,26634.212891, 3359.750977,               0
006,     63080,   63080,    1.462965,   30.000000,26687.287109, 3307.064697,               0
007,     63313,   63313,    1.314734,   30.000000,27109.068359, 2886.606689,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000,     62514,   62514,    1.544542,   30.000000,26793.355469, 3198.185547,               0
001,     62381,   62381,    1.613637,   30.000000,27009.187500, 2985.739258,               0
002,     62348,   62348,    1.545443,   30.000000,26987.537109, 3007.492920,               0
003,     62359,   62359,    1.547144,   30.000000,26881.533203, 3112.584473,               0
004,     62338,   62338,    1.430628,   30.000000,26726.994141, 3267.594971,               0
005,     62440,   62440,    1.440880,   30.000000,26851.054688, 3142.265625,               0
006,     62343,   62343,    1.428797,   30.000000,26753.974609, 3240.264893,               0
007,     62478,   62478,    1.540582,   30.000000,27047.531250, 2947.286865,               0
-------------------------------------------------------------------------------------------------------

RUN 4
000,     62531,   62531,    1.506455,   30.000000,26818.224609, 3173.809814,               0
001,     62608,   62608,    1.549512,   30.000000,27031.603516, 2963.152100,               0
002,     62401,   62401,    1.552614,   30.000000,27009.753906, 2985.089600,               0
003,     62607,   62607,    1.549308,   30.000000,26860.429688, 3133.634033,               0
004,     62412,   62412,    1.431240,   30.000000,26707.960938, 3285.567383,               0
005,     62870,   62870,    1.460983,   30.000000,26715.314453, 3278.240479,               0
006,     62423,   62423,    1.429883,   30.000000,26753.636719, 3240.905029,               0
007,     62503,   62503,    1.548790,   30.000000,27020.960938, 2974.104248,               0
-------------------------------------------------------------------------------------------------------

