tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00016689,00016689,010,00034094,001024,001,000,0512
001,00018222,00018222,010,00037174,001024,001,000,0512
002,00016906,00016906,010,00034567,001024,001,000,0512
003,00017472,00017472,010,00035646,001024,001,000,0512
004,00016867,00016867,010,00034403,001024,001,000,0512
005,00017186,00017186,010,00035244,001024,001,000,0512
006,00018407,00018407,010,00037559,001024,001,000,0512
007,00017366,00017366,010,00035405,001024,001,000,0512
008,00018433,00018433,010,00037593,001024,001,000,0512
009,00018048,00018048,010,00036820,001024,001,000,0512
010,00016857,00016857,010,00034390,001024,001,000,0512
011,00017333,00017333,010,00035388,001024,001,000,0512
012,00017466,00017466,010,00035608,001024,001,000,0512
013,00017569,00017569,010,00042733,001024,001,000,0512
014,00018285,00018285,010,00037261,001024,001,000,0512
015,00017416,00017416,010,00035508,001024,001,000,0512
016,00017267,00017267,010,00035178,001024,001,000,0512
017,00017706,00017706,010,00036123,001024,001,000,0512
018,00017311,00017311,010,00035332,001024,001,000,0512
019,00017488,00017488,010,00035703,001024,001,000,0512
020,00017719,00017719,010,00036114,001024,001,000,0512
021,00017262,00017262,010,00035242,001024,001,000,0512
022,00017714,00017714,010,00036206,001024,001,000,0512
023,00017301,00017301,010,00035328,001024,001,000,0512
024,00017291,00017291,010,00035198,001024,001,000,0512
025,00017654,00017654,010,00036022,001024,001,000,0512
026,00017320,00017320,010,00035348,001024,001,000,0512
027,00017200,00017200,010,00035048,001024,001,000,0512
028,00017026,00017026,010,00034711,001024,001,000,0512
029,00016967,00016967,010,00034592,001024,001,000,0512
030,00017353,00017353,010,00035431,001024,001,000,0512
031,00016651,00016651,010,00033950,001024,001,000,0512
000,00023869,00023869,010,00048676,001024,002,000,0512
001,00023522,00023522,010,00047948,001024,002,000,0512
002,00024240,00024240,010,00049351,001024,002,000,0512
003,00023468,00023468,010,00047815,001024,002,000,0512
004,00023503,00023503,010,00047883,001024,002,000,0512
005,00024358,00024358,010,00049590,001024,002,000,0512
006,00023666,00023666,010,00048250,001024,002,000,0512
007,00023813,00023813,010,00048475,001024,002,000,0512
008,00022534,00022534,010,00045926,001024,002,000,0512
009,00024044,00024044,010,00048950,001024,002,000,0512
010,00023686,00023686,010,00055675,001024,002,000,0512
011,00024106,00024106,010,00049055,001024,002,000,0512
012,00023913,00023913,010,00048617,001024,002,000,0512
013,00023415,00023415,010,00047761,001024,002,000,0512
014,00023335,00023335,010,00047666,001024,002,000,0512
015,00023587,00023587,010,00048013,001024,002,000,0512
016,00023620,00023620,010,00048101,001024,002,000,0512
017,00023894,00023894,010,00048630,001024,002,000,0512
018,00023868,00023868,010,00048623,001024,002,000,0512
019,00024368,00024368,010,00049666,001024,002,000,0512
020,00024178,00024178,010,00049237,001024,002,000,0512
021,00024234,00024234,010,00049470,001024,002,000,0512
022,00023996,00023996,010,00048947,001024,002,000,0512
023,00023945,00023945,010,00048799,001024,002,000,0512
024,00024336,00024336,010,00049610,001024,002,000,0512
025,00024240,00024240,010,00049444,001024,002,000,0512
026,00023711,00023711,010,00048217,001024,002,000,0512
027,00023886,00023886,010,00048688,001024,002,000,0512
028,00025184,00025184,010,00051418,001024,002,000,0512
029,00023830,00023830,010,00048500,001024,002,000,0512
030,00023773,00023773,010,00048491,001024,002,000,0512
031,00024763,00024763,010,00050378,001024,002,000,0512
000,00024114,00024114,010,00049109,001024,003,000,0512
001,00023692,00023692,010,00048377,001024,003,000,0512
002,00024837,00024837,010,00050596,001024,003,000,0512
003,00024018,00024018,010,00048907,001024,003,000,0512
004,00023105,00023105,010,00047084,001024,003,000,0512
005,00023724,00023724,010,00048311,001024,003,000,0512
006,00024427,00024427,010,00049842,001024,003,000,0512
007,00023698,00023698,010,00048237,001024,003,000,0512
008,00024065,00024065,010,00049109,001024,003,000,0512
009,00023758,00023758,010,00048517,001024,003,000,0512
010,00023730,00023730,010,00048351,001024,003,000,0512
011,00023815,00023815,010,00055312,001024,003,000,0512
012,00023885,00023885,010,00048706,001024,003,000,0512
013,00023142,00023142,010,00047217,001024,003,000,0512
014,00023887,00023887,010,00048649,001024,003,000,0512
015,00024266,00024266,010,00049381,001024,003,000,0512
016,00024709,00024709,010,00050396,001024,003,000,0512
017,00024032,00024032,010,00049029,001024,003,000,0512
018,00024036,00024036,010,00048891,001024,003,000,0512
019,00023446,00023446,010,00047826,001024,003,000,0512
020,00024204,00024204,010,00049424,001024,003,000,0512
021,00024723,00024723,010,00050413,001024,003,000,0512
022,00024294,00024294,010,00049512,001024,003,000,0512
023,00023733,00023733,010,00048314,001024,003,000,0512
024,00023774,00023774,010,00048533,001024,003,000,0512
025,00024115,00024115,010,00049163,001024,003,000,0512
026,00024324,00024324,010,00049634,001024,003,000,0512
027,00023677,00023677,010,00048216,001024,003,000,0512
028,00024190,00024190,010,00049265,001024,003,000,0512
029,00023656,00023656,010,00048216,001024,003,000,0512
030,00024140,00024140,010,00049206,001024,003,000,0512
