lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0023394,0000211,0000050,0001024,0007665,0022212,0034546,001024,001,000,0256
0041849,0001235,0002715,0001248,0029736,0040607,0058089,001024,001,000,0256
0025528,0000211,0000050,0001025,0012644,0025047,0039405,001024,002,000,0256
0043372,0001239,0002044,0001240,0034175,0042861,0066254,001024,002,000,0256
0025468,0000210,0000041,0001025,0012544,0024987,0039315,001024,003,000,0256
0043331,0001240,0002083,0001240,0034144,0042840,0066004,001024,003,000,0256
0026019,0000260,0000060,0001026,0013104,0025338,0040075,001024,004,000,0256
0043853,0001253,0003006,0001242,0034434,0043121,0067948,001024,004,000,0256
0025758,0000210,0000041,0001025,0012924,0025258,0039765,001024,001,001,0256
0043321,0001239,0002074,0001245,0034065,0042801,0066004,001024,001,001,0256
0023525,0000211,0000041,0001024,0007845,0022333,0034826,001024,002,001,0256
0042180,0001233,0002745,0001252,0029817,0040888,0058992,001024,002,001,0256
0025799,0000210,0000041,0001025,0013054,0025317,0039875,001024,003,001,0256
0043392,0001239,0002084,0001244,0034164,0042881,0066425,001024,003,001,0256
0026209,0000251,0000060,0001026,0013635,0025678,0040496,001024,004,001,0256
0043732,0001245,0002574,0001247,0034354,0043181,0067938,001024,004,001,0256
0023595,0000211,0000050,0001024,0007745,0022272,0034886,001024,001,002,0256
0041929,0001234,0002705,0001249,0029596,0040566,0058260,001024,001,002,0256
0025648,0000210,0000041,0001025,0012884,0025157,0039604,001024,002,002,0256
0043151,0001237,0002064,0001244,0033994,0042650,0066054,001024,002,002,0256
0025679,0000211,0000050,0001025,0012974,0025197,0039675,001024,003,002,0256
0043172,0001242,0002044,0001243,0034004,0042660,0066114,001024,003,002,0256
0026089,0000250,0000060,0001026,0013586,0025558,0040326,001024,004,002,0256
0043592,0001244,0002575,0001246,0034364,0043031,0067928,001024,004,002,0256
