lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0004308,0000221,0000050,0001003,0002865,0003357,0003326,0000000,001024,000,000,0512
0349390,0001354,0002856,0001234,0004148,0005049,0005110,0000000,001024,000,000,0512
0007044,0000241,0000050,0001005,0005771,0006492,0006302,0000000,001024,001,000,0512
0999999,0002737,0002324,0001352,0011843,0011151,0013255,0000000,001024,001,000,0512
0006462,0000260,0000060,0001005,0005110,0005811,0005461,0000000,001024,002,000,0512
0999999,0002624,0002234,0001311,0007454,0007965,0007895,0000000,001024,002,000,0512
0006713,0000261,0000050,0001005,0005160,0005760,0005720,0000000,001024,003,000,0512
0999999,0002135,0002806,0001415,0007094,0007534,0007635,0000000,001024,003,000,0512
0011903,0000251,0000050,0001010,0009828,0010700,0010900,0000000,001024,000,001,0512
0999999,0002982,0002344,0001449,0021841,0022713,0023184,0000000,001024,000,001,0512
0010631,0000250,0000050,0001009,0005149,0009107,0005711,0000000,001024,001,001,0512
0999999,0003380,0003347,0001542,0006973,0019537,0007705,0000000,001024,001,001,0512
0010359,0000281,0000070,0001009,0004989,0009177,0005381,0000000,001024,002,001,0512
0999999,0003473,0002354,0001543,0007343,0019296,0007844,0000000,001024,002,001,0512
0010620,0000250,0000050,0001009,0005140,0009097,0005711,0000000,001024,003,001,0512
0999999,0003271,0003156,0001551,0007164,0019537,0007895,0000000,001024,003,001,0512
0004288,0000241,0000050,0001003,0002855,0003337,0003316,0000000,001024,000,002,0512
0302130,0001303,0002745,0001242,0004047,0004859,0004999,0000000,001024,000,002,0512
0007054,0000230,0000050,0001006,0005821,0006493,0006352,0000000,001024,001,002,0512
0999999,0002617,0002114,0001331,0012013,0011231,0013405,0000000,001024,001,002,0512
0006452,0000280,0000061,0001005,0005109,0005791,0005460,0000000,001024,002,002,0512
0999999,0002509,0002394,0001285,0007414,0007865,0007885,0000000,001024,002,002,0512
0006702,0000251,0000050,0001005,0005160,0005741,0005710,0000000,001024,003,002,0512
0845314,0001861,0002956,0001399,0007003,0007644,0007695,0000000,001024,003,002,0512
