lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0020649,0000150,0000030,0001010,0028894,0019967,0028854,0000000,001024,000,000,16384
0239081,0001238,0000241,0001238,0050425,0043091,0050295,0000000,001024,000,000,16384
0020648,0000141,0000030,0001010,0028914,0019957,0028874,0000000,001024,001,000,16384
0239500,0001239,0000250,0001238,0050445,0043121,0050324,0000000,001024,001,000,16384
0020668,0000150,0000030,0001010,0028894,0019987,0028854,0000000,001024,002,000,16384
0241593,0001241,0000241,0001240,0050635,0043071,0050514,0000000,001024,002,000,16384
0021681,0000141,0000030,0001010,0030448,0021000,0030408,0000000,001024,000,001,16384
0251104,0001250,0000260,0001248,0050946,0043482,0050816,0000000,001024,000,001,16384
0021620,0000150,0000030,0001010,0030187,0020919,0030147,0000000,001024,001,001,16384
0248437,0001248,0000251,0001247,0050755,0043542,0050635,0000000,001024,001,001,16384
0021290,0000150,0000030,0001010,0028904,0020598,0028864,0000000,001024,002,001,16384
0250941,0001250,0000241,0001248,0050645,0043411,0050525,0000000,001024,002,001,16384
0020649,0000141,0000030,0001010,0029035,0019967,0028995,0000000,001024,000,002,16384
0242307,0001241,0000250,0001239,0050556,0043201,0050435,0000000,001024,000,002,16384
0020559,0000141,0000030,0001010,0028624,0019868,0028584,0000000,001024,001,002,16384
0241485,0001241,0000250,0001238,0050345,0043081,0050234,0000000,001024,001,002,16384
0020629,0000150,0000030,0001010,0028854,0019947,0028814,0000000,001024,002,002,16384
0237535,0001237,0000250,0001238,0050625,0043101,0050504,0000000,001024,002,002,16384
