lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0044123,0000150,0000030,0001041,0038814,0043642,0038412,0000000,001024,000,000,0512
0141858,0001140,0000211,0001262,0077456,0079540,0077726,0000000,001024,000,000,0512
0040447,0000150,0000030,0001037,0017604,0039966,0029575,0000000,001024,001,000,0512
0148711,0001147,0000211,0001260,0051186,0063089,0052359,0000000,001024,001,000,0512
0037260,0000160,0000040,0001034,0012845,0036618,0011040,0000000,001024,002,000,0512
0149661,0001148,0000240,0001258,0043472,0053971,0045886,0000000,001024,002,000,0512
0035517,0000140,0000030,0001029,0006412,0034536,0006131,0000000,001024,003,000,0512
0127430,0001125,0000300,0001290,0041378,0052519,0039444,0000000,001024,003,000,0512
0043823,0000150,0000030,0001041,0038623,0043342,0038202,0000000,001024,000,001,0512
0141216,0001140,0000211,0001261,0077466,0079540,0077917,0000000,001024,000,001,0512
0040286,0000150,0000030,0001037,0017503,0039815,0029316,0000000,001024,001,001,0512
0143952,0001142,0000211,0001258,0051488,0063180,0052419,0000000,001024,001,001,0512
0037099,0000160,0000040,0001034,0012644,0036449,0010990,0000000,001024,002,001,0512
0149000,0001148,0000241,0001259,0043702,0054733,0045987,0000000,001024,002,001,0512
0035446,0000140,0000030,0001029,0006593,0034465,0006161,0000000,001024,003,001,0512
0127941,0001124,0000291,0001286,0041929,0053060,0039755,0000000,001024,003,001,0512
0044354,0000150,0000030,0001041,0039083,0043882,0038472,0000000,001024,000,002,0512
0146146,0001145,0000211,0001273,0079250,0080212,0079019,0000000,001024,000,002,0512
0040556,0000150,0000030,0001037,0018164,0040076,0029997,0000000,001024,001,002,0512
0149763,0001148,0000211,0001266,0052078,0064612,0052790,0000000,001024,001,002,0512
0037571,0000160,0000040,0001035,0013475,0036929,0012002,0000000,001024,002,002,0512
0151284,0001150,0000231,0001264,0044824,0058039,0047028,0000000,001024,002,002,0512
0036379,0000140,0000030,0001030,0008015,0035377,0006182,0000000,001024,003,002,0512
0140955,0001139,0000290,0001291,0043141,0055986,0041067,0000000,001024,003,002,0512
