tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,   6927917, 6927917,  213.877121,      30.000,58951.132812,  622.953369,               0
001,   6927976, 6927976,  214.986404,      30.000,58951.679688,  621.475830,               0
002,   6927964, 6927964,  214.396957,      30.000,58926.980469,  622.341980,               0
003,   6927972, 6927972,  214.674988,      30.000,58949.917969,  623.717041,               0
004,   6927966, 6927966,  214.250580,      30.000,58951.632812,  622.465820,               0
005,   6927877, 6927877,  214.002075,      30.000,58922.046875,  652.386047,               0
006,   6927973, 6927973,  214.786743,      30.000,58950.968750,  622.923706,               0
007,   6927974, 6927974,  216.203674,      30.000,58950.320312,  621.854797,               0
008,   6927972, 6927972,  214.046341,      30.000,58952.054688,  619.559570,               0
009,   6927975, 6927975,  215.243149,      30.000,58950.097656,  620.362061,               0
010,   6927972, 6927972,  214.377884,      30.000,58950.082031,  620.934082,               0
011,   6927973, 6927973,  215.689148,      30.000,58949.160156,  621.074158,               0
012,   6927970, 6927970,  214.258469,      30.000,58950.992188,  620.540771,               0
013,   6927871, 6927871,  213.604797,      30.000,58916.066406,  655.381653,               0
014,   6927958, 6927958,  213.867905,      30.000,58950.675781,  620.955811,               0
015,   6927973, 6927973,  216.091339,      30.000,58949.871094,  619.471497,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,   7041766, 7041766,  217.286896,      30.000,58932.140625,  633.043762,               0
001,   7041769, 7041769,  219.042862,      30.000,58931.535156,  632.119873,               0
002,   7041769, 7041769,  219.130859,      30.000,58906.089844,  632.240479,               0
003,   7041771, 7041771,  219.030991,      30.000,58929.992188,  633.455261,               0
004,   7041772, 7041772,  218.407211,      30.000,58932.464844,  632.070251,               0
005,   7041674, 7041674,  217.499344,      30.000,58900.964844,  664.361084,               0
006,   7041773, 7041773,  217.630051,      30.000,58931.882812,  633.433533,               0
007,   7041776, 7041776,  219.956009,      30.000,58931.042969,  631.771606,               0
008,   7041848, 7041848,  217.831894,      30.000,58932.675781,  629.541077,               0
009,   7041771, 7041771,  218.633926,      30.000,58930.632812,  631.027649,               0
010,   7041771, 7041771,  217.800903,      30.000,58930.414062,  631.362000,               0
011,   7041771, 7041771,  219.778305,      30.000,58930.218750,  630.093811,               0
012,   7041773, 7041773,  218.570221,      30.000,58931.597656,  630.223511,               0
013,   7041666, 7041666,  217.196854,      30.000,58896.949219,  665.445312,               0
014,   7041774, 7041774,  217.468765,      30.000,58930.660156,  631.430054,               0
015,   7041770, 7041770,  219.562729,      30.000,58931.242188,  629.082581,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,   6950557, 6950557,  214.677856,      30.000,58946.648438,  623.910828,               0
001,   6950568, 6950568,  215.945419,      30.000,58945.535156,  624.097412,               0
002,   6950571, 6950571,  215.000793,      30.000,58921.316406,  624.598938,               0
003,   6950559, 6950559,  216.030533,      30.000,58943.207031,  626.284119,               0
004,   6950568, 6950568,  214.655807,      30.000,58945.339844,  625.513550,               0
005,   6950518, 6950518,  214.452240,      30.000,58913.894531,  657.303406,               0
006,   6950567, 6950567,  215.198349,      30.000,58945.605469,  624.920898,               0
007,   6950568, 6950568,  215.684845,      30.000,58945.796875,  623.849487,               0
008,   6950573, 6950573,  214.766495,      30.000,58946.539062,  621.509521,               0
009,   6950570, 6950570,  216.472427,      30.000,58944.648438,  621.396240,               0
010,   6950566, 6950566,  217.071945,      30.000,58945.851562,  620.721619,               0
011,   6950571, 6950571,  215.675293,      30.000,58943.414062,  623.192688,               0
012,   6950564, 6950564,  214.783554,      30.000,58945.148438,  622.691101,               0
013,   6950511, 6950511,  214.117920,      30.000,58909.703125,  658.572937,               0
