tid,lock_impl_time(ms)
RUN 0
001, 23008.887
002, 22609.191
003, 23087.398
004, 22814.648
005, 22881.451
006, 23055.037
007, 22928.152
008, 23149.805
-----------------------------------------------------------------------------------------------

RUN 1
001, 22347.395
002, 22701.479
003, 22735.881
004, 22382.496
005, 22879.445
006, 23162.980
007, 23037.088
008, 22989.373
-----------------------------------------------------------------------------------------------

RUN 2
001, 22839.490
002, 22303.494
003, 22838.686
004, 22511.557
005, 23262.035
006, 23249.271
007, 22924.572
008, 22897.268
-----------------------------------------------------------------------------------------------

RUN 3
001, 22596.566
002, 22446.992
003, 22708.016
004, 22930.529
005, 22927.047
006, 23036.082
007, 23004.486
008, 22833.885
-----------------------------------------------------------------------------------------------

RUN 4
001, 22385.758
002, 22306.045
003, 22625.121
004, 22643.117
005, 23251.658
006, 22978.705
007, 22845.500
008, 23412.609
-----------------------------------------------------------------------------------------------

