lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0000000,0000150,0000030,0001016,0005140,0006161,0005260,0000014,001024,000,000,0004,01
0000000,0003670,0000521,0001229,0009508,0010340,0009969,0002655,001024,000,000,0004,01
0000000,0000271,0000031,0001016,0005140,0006011,0005219,0000013,001024,001,000,0004,01
0000000,0003328,0000552,0001211,0007203,0009568,0007304,0002298,001024,001,000,0004,01
0000000,0000180,0000030,0001018,0005160,0006011,0005260,0000013,001024,002,000,0004,01
0000000,0003444,0000501,0001245,0007555,0009779,0008246,0002416,001024,002,000,0004,01
0000000,0000170,0000031,0001019,0005260,0006452,0005370,0000013,001024,003,000,0004,01
0000000,0003524,0000561,0001257,0009398,0010720,0009848,0002512,001024,003,000,0004,01
0000000,0000150,0000030,0001013,0005090,0006121,0005180,0000014,001024,000,001,0004,01
0000000,0003857,0000571,0001251,0009127,0010189,0009508,0002863,001024,000,001,0004,01
0000000,0001005,0000141,0001012,0005130,0006001,0005200,0000013,001024,001,001,0004,01
0000000,0002747,0000561,0001183,0007193,0009468,0007384,0001691,001024,001,001,0004,01
0000000,0000171,0000030,0001017,0005159,0005991,0005250,0000013,001024,002,001,0004,01
0000000,0003676,0000491,0001243,0008146,0009719,0008035,0002672,001024,002,001,0004,01
0000000,0000160,0000030,0001017,0005200,0006402,0005300,0000013,001024,003,001,0004,01
0000000,0003830,0000531,0001263,0009258,0010730,0009839,0002814,001024,003,001,0004,01
0000000,0000140,0000030,0001006,0005861,0006733,0006191,0000014,001024,000,000,0032,01
0000000,0004002,0000491,0001273,0014317,0013906,0015109,0002981,001024,000,000,0032,01
0000000,0000140,0000030,0001005,0005119,0006081,0005159,0000012,001024,001,000,0032,01
0000000,0002204,0000431,0001123,0007243,0012043,0007213,0001197,001024,001,000,0032,01
0000000,0000141,0000030,0001005,0005130,0006091,0005179,0000012,001024,002,000,0032,01
0000000,0003596,0000381,0001219,0008186,0012193,0008336,0002572,001024,002,000,0032,01
0000000,0000140,0000030,0001006,0005751,0006933,0005962,0000014,001024,003,000,0032,01
0000000,0003834,0000471,0001256,0012704,0013797,0013556,0002825,001024,003,000,0032,01
0000000,0000140,0000030,0001006,0005661,0006573,0005951,0000012,001024,000,001,0032,01
0000000,0003976,0000491,0001266,0014337,0013946,0014988,0002961,001024,000,001,0032,01
0000000,0000141,0000030,0001005,0005119,0006031,0005150,0000012,001024,001,001,0032,01
0000000,0002217,0000471,0001125,0007123,0012243,0007164,0001212,001024,001,001,0032,01
0000000,0000150,0000030,0001005,0005130,0006042,0005179,0000012,001024,002,001,0032,01
0000000,0003616,0000391,0001221,0008125,0012734,0008265,0002598,001024,002,001,0032,01
0000000,0000140,0000030,0001006,0005720,0006853,0005921,0000014,001024,003,001,0032,01
0000000,0003839,0000481,0001255,0012173,0013876,0012965,0002821,001024,003,001,0032,01
0000000,0000141,0000030,0001006,0006422,0007193,0006853,0000016,001024,000,000,0128,01
0000000,0003301,0000471,0001207,0015739,0015199,0016501,0002307,001024,000,000,0128,01
0000000,0000160,0000030,0001005,0005119,0006331,0005150,0000012,001024,001,000,0128,01
0000000,0004254,0000391,0001260,0007424,0012994,0007394,0003210,001024,001,000,0128,01
0000000,0000140,0000030,0001005,0005100,0006302,0005140,0000012,001024,002,000,0128,01
0000000,0004245,0000671,0001260,0008446,0013195,0008636,0003206,001024,002,000,0128,01
0000000,0000140,0000030,0001006,0005651,0007094,0005861,0000014,001024,003,000,0128,01
0000000,0004045,0000461,0001246,0012083,0014287,0012824,0003011,001024,003,000,0128,01
0000000,0000140,0000030,0001006,0006362,0007183,0006802,0000016,001024,000,001,0128,01
0000000,0003315,0000481,0001209,0015328,0014908,0016050,0002322,001024,000,001,0128,01
0000000,0000160,0000030,0001005,0005129,0006402,0005170,0000012,001024,001,001,0128,01
0000000,0004295,0000391,0001262,0007254,0013084,0007505,0003238,001024,001,001,0128,01
0000000,0000160,0000030,0001005,0005140,0006392,0005179,0000013,001024,002,001,0128,01
0000000,0004230,0000391,0001260,0008165,0013335,0008206,0003189,001024,002,001,0128,01
0000000,0000140,0000030,0001006,0005631,0007153,0005821,0000014,001024,003,001,0128,01
0000000,0004090,0000480,0001247,0011963,0014177,0012654,0003039,001024,003,001,0128,01
