tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,         0,       0,    0.000010,    0.000000,    0.100836,    0.051717,    0.000642,    0.000248,    0.099897,    0.051360,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.031439,    0.029562,    0.000114,    0.000144,    0.031217,    0.029350,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.029513,    0.028991,    0.000060,    0.000142,    0.029361,    0.028756,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.029421,    0.028030,    0.000069,    0.000140,    0.029245,    0.027825,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.028926,    0.040970,    0.000065,    0.000142,    0.028756,    0.040765,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.030819,    0.027965,    0.000061,    0.000142,    0.030666,    0.027760,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.028346,    0.027116,    0.000060,    0.000140,    0.028172,    0.026911,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.032867,    0.027365,    0.000059,    0.000154,    0.032708,    0.027121,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.030757,    0.026754,    0.000077,    0.000147,    0.030594,    0.026528,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.027380,    0.026633,    0.000071,    0.000146,    0.027208,    0.026408,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.027668,    0.026963,    0.000072,    0.000147,    0.027496,    0.026718,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.027988,    0.027432,    0.000074,    0.000137,    0.027814,    0.027220,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.027519,    0.026819,    0.000072,    0.000143,    0.027347,    0.026602,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.027464,    0.027244,    0.000068,    0.000141,    0.027295,    0.027028,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.027728,    0.027713,    0.000072,    0.000137,    0.027536,    0.027500,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.027307,    0.026995,    0.000075,    0.000138,    0.027136,    0.026782,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.030582,    0.026969,    0.000066,    0.000141,    0.030418,    0.026754,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.027366,    0.026552,    0.000072,    0.000132,    0.027193,    0.026349,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.027468,    0.026827,    0.000065,    0.000141,    0.027306,    0.026589,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.027364,    0.026402,    0.000069,    0.000140,    0.027195,    0.026185,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.028983,    0.027198,    0.000000,    0.000126,    0.000135,    0.031576,    144963,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.027360,    0.026492,    0.000000,    0.000063,    0.000139,    0.028182,     84339,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.028448,    0.027346,    0.000000,    0.000067,    0.000142,    0.027169,     84318,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.027423,    0.026858,    0.000000,    0.000059,    0.000141,    0.026651,     85233,               0,000,001
000,         0,       0,    0.000007,    0.000000,    0.031270,    0.048842,    0.000000,    0.000073,    0.000141,    0.027291,     86229,               0,000,001
000,         0,       0,    0.000007,    0.000000,    0.028601,    0.027100,    0.000000,    0.000072,    0.000143,    0.027464,     88203,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.027911,    0.026415,    0.000000,    0.000068,    0.000142,    0.027486,     83823,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.027310,    0.026702,    0.000000,    0.000074,    0.000141,    0.027080,    156093,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.026487,    0.026339,    0.000000,    0.000073,    0.000143,    0.030257,     84597,               0,000,001
000,         0,       0,    0.000007,    0.000000,    0.027441,    0.026573,    0.000000,    0.000069,    0.000143,    0.027466,     83853,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.027942,    0.027128,    0.000000,    0.000072,    0.000134,    0.027400,     86886,               0,000,001
000,         0,       0,    0.000007,    0.000000,    0.027024,    0.026276,    0.000000,    0.000073,    0.000156,    0.036238,    105837,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.030810,    0.026460,    0.000000,    0.000071,    0.000144,    0.027147,     85560,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.028669,    0.026484,    0.000000,    0.000076,    0.000145,    0.026806,     84552,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.027479,    0.048813,    0.000000,    0.000069,    0.000146,    0.027443,     84852,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.026685,    0.026581,    0.000000,    0.000073,    0.000140,    0.026963,     83301,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.027496,    0.026957,    0.000000,    0.000071,    0.000140,    0.052916,     87249,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.027106,    0.026054,    0.000000,    0.000073,    0.000141,    0.028851,    153531,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.027037,    0.026701,    0.000000,    0.000072,    0.000142,    0.027331,     89496,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.027420,    0.026273,    0.000000,    0.000072,    0.000142,    0.027660,     84909,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.031804,    0.045511,    0.000134,    0.000147,    0.028724,    0.026965,         0,               0,000,002
000,         0,       0,    0.000007,    0.000000,    0.028358,    0.026560,    0.000060,    0.000141,    0.027202,    0.026284,         0,               0,000,002
000,         0,       0,    0.000007,    0.000000,    0.027334,    0.026575,    0.000060,    0.000145,    0.028293,    0.027114,         0,               0,000,002
000,         0,       0,    0.000010,    0.000000,    0.026809,    0.026837,    0.000059,    0.000145,    0.027266,    0.026653,         0,               0,000,002
000,         0,       0,    0.000010,    0.000000,    0.027465,    0.027159,    0.000061,    0.000142,    0.031113,    0.048637,         0,               0,000,002
000,         0,       0,    0.000007,    0.000000,    0.027638,    0.027780,    0.000063,    0.000142,    0.028440,    0.026894,         0,               0,000,002
000,         0,       0,    0.000010,    0.000000,    0.027676,    0.026408,    0.000060,    0.000138,    0.027730,    0.026217,         0,               0,000,002
000,         0,       0,    0.000007,    0.000000,    0.027252,    0.048995,    0.000059,    0.000142,    0.027153,    0.026498,         0,               0,000,002
000,         0,       0,    0.000007,    0.000000,    0.030430,    0.026653,    0.000060,    0.000141,    0.026328,    0.026137,         0,               0,000,002
000,         0,       0,    0.000010,    0.000000,    0.027636,    0.026425,    0.000059,    0.000145,    0.027280,    0.026363,         0,               0,000,002
000,         0,       0,    0.000010,    0.000000,    0.027570,    0.027380,    0.000060,    0.000135,    0.027782,    0.026910,         0,               0,000,002
000,         0,       0,    0.000007,    0.000000,    0.036417,    0.033298,    0.000063,    0.000140,    0.026865,    0.026073,         0,               0,000,002
000,         0,       0,    0.000007,    0.000000,    0.027316,    0.026954,    0.000064,    0.000146,    0.030651,    0.026239,         0,               0,000,002
000,         0,       0,    0.000007,    0.000000,    0.026983,    0.026640,    0.000066,    0.000143,    0.028507,    0.026282,         0,               0,000,002
000,         0,       0,    0.000010,    0.000000,    0.027620,    0.026732,    0.000059,    0.000143,    0.027319,    0.048607,         0,               0,000,002
000,         0,       0,    0.000010,    0.000000,    0.027128,    0.026244,    0.000063,    0.000142,    0.026526,    0.026371,         0,               0,000,002
000,         0,       0,    0.000010,    0.000000,    0.053086,    0.027479,    0.000067,    0.000138,    0.027334,    0.026757,         0,               0,000,002
