tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,         0,       0,    0.000011,    0.000000,    0.122223,    0.048261,    0.001556,    0.000275,    0.120352,    0.047827,               0,000,000
000,         0,       0,    0.000008,    0.000000,    4.765506,    0.059505,    4.662680,    0.000250,    0.102608,    0.059138,               0,000,000
000,         0,       0,    0.000011,    0.000000,    5.640281,    0.069394,    5.534498,    0.000286,    0.105532,    0.068929,               0,000,000
000,         0,       0,    0.000008,    0.000000,    5.491630,    0.081779,    5.368362,    0.000288,    0.122961,    0.081332,               0,000,000
000,         0,       0,    0.000008,    0.000000,    5.265298,    0.095035,    5.161821,    0.000402,    0.103233,    0.094479,               0,000,000
000,         0,       0,    0.000008,    0.000000,    3.527743,    0.043483,    3.485574,    0.000240,    0.041993,    0.043131,               0,000,000
000,         0,       0,    0.000011,    0.000000,    4.239648,    0.058859,    4.135826,    0.000354,    0.103525,    0.058382,               0,000,000
000,         0,       0,    0.000012,    0.000000,    5.333117,    0.037263,    5.250133,    0.000237,    0.082785,    0.036886,               0,000,000
000,         0,       0,    0.000011,    0.000000,    2.394137,    0.064034,    2.311703,    0.000270,    0.082153,    0.063620,               0,000,000
000,         0,       0,    0.000011,    0.000000,    5.246803,    0.058203,    5.147881,    0.000289,    0.098692,    0.057773,               0,000,000
000,         0,       0,    0.000011,    0.000000,    3.954836,    0.032409,    3.898606,    0.000304,    0.056034,    0.031918,               0,000,000
000,         0,       0,    0.000011,    0.000000,    3.686718,    0.073652,    3.585960,    0.000398,    0.100528,    0.073130,               0,000,000
000,         0,       0,    0.000008,    0.000000,    5.426198,    0.066052,    5.323620,    0.000276,    0.102327,    0.065640,               0,000,000
000,         0,       0,    0.000011,    0.000000,    2.706446,    0.033816,    2.666627,    0.000267,    0.039642,    0.033424,               0,000,000
000,         0,       0,    0.000009,    0.000000,    4.981806,    0.058186,    4.874906,    0.000293,    0.106590,    0.057736,               0,000,000
000,         0,       0,    0.000011,    0.000000,    4.345167,    0.032804,    4.304614,    0.000269,    0.040388,    0.032397,               0,000,000
