tid,lock_impl_time(ms)
RUN 0
001,  0.001850
001,  0.000313
001,  0.000252
001,  0.000208
001,  0.000208
001,  0.000218
001,  0.000220
001,  0.000235
001,  0.000215
001,  0.000215
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000475
001,  0.000260
001,  0.000225
001,  0.000223
001,  0.000263
001,  0.000250
001,  0.000227
001,  0.000223
001,  0.000222
001,  0.000250
-----------------------------------------------------------------------------------------------

