tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,    197805,  197805,    1.863102,   30.000000,21451.470703, 1057.981079,20387.679688,    6.879262, 1054.747192, 1042.100464,    197805,               0,000,000
001,     99349,   99349,    0.930270,   30.000000,21979.478516,  531.331238,21445.076172,    3.315909,  530.182983,  524.065308,     99349,               0,000,000
002,     77705,   77705,    0.730912,   30.000000,22092.587891,  416.576752,21673.357422,    2.773299,  415.813293,  410.741119,     77705,               0,000,000
003,     98561,   98561,    0.959808,   30.000000,21978.798828,  533.514526,21442.593750,    3.443114,  532.211731,  526.153687,     98561,               0,000,000
004,    140004,  140004,    1.334815,   30.000000,21744.025391,  764.545654,20976.423828,    5.061842,  761.817932,  753.849060,    140004,               0,000,000
005,     87175,   87175,    0.826248,   30.000000,22047.585938,  464.218170,21580.185547,    3.219092,  463.905670,  457.521240,     87175,               0,000,000
006,    109455,  109455,    1.024468,   30.000000,21904.808594,  604.176086,21297.683594,    4.178782,  602.645630,  595.357117,    109455,               0,000,000
007,    113150,  113150,    1.077259,   30.000000,21903.527344,  607.087341,21293.478516,    4.069629,  605.329224,  598.336731,    113150,               0,000,000
008,     82516,   82516,    0.769502,   30.000000,21953.705078,  558.922852,21389.132812,    3.929313,  558.032104,  548.533325,     82516,               0,000,000
009,    178387,  178387,    1.661533,   30.000000,21377.068359, 1133.210571,20229.830078,    5.997695, 1138.029297, 1120.327148,    178387,               0,000,000
010,    116952,  116952,    1.097602,   30.000000,21771.261719,  739.833435,21024.333984,    3.966062,  742.434387,  731.320374,    116952,               0,000,000
011,    120433,  120433,    1.127839,   30.000000,21733.416016,  775.300293,20949.390625,    3.986002,  778.216797,  766.666321,    120433,               0,000,000
012,    143759,  143759,    1.344982,   30.000000,21601.392578,  910.274719,20678.478516,    5.081308,  917.296570,  899.589050,    143759,               0,000,000
013,     65595,   65595,    0.604622,   30.000000,22088.912109,  423.435791,21659.839844,    2.225385,  426.359192,  418.638611,     65595,               0,000,000
014,    141647,  141647,    1.320907,   30.000000,21608.162109,  903.055115,20695.556641,    4.756672,  906.070862,  892.855469,    141647,               0,000,000
015,    116368,  116368,    1.091785,   30.000000,21771.535156,  738.843994,21025.501953,    3.775662,  741.558533,  730.618103,    116368,               0,000,000
000,     92688,   92688,    0.872827,   30.000000,22006.070312,  494.978241,21508.759766,    3.195362,  493.023407,  487.576447,     92688,               0,000,001
001,     58953,   58953,    0.580993,   30.000000,22172.199219,  327.507080,21843.074219,    2.454922,  326.306885,  322.529053,     58953,               0,000,001
002,     89969,   89969,    0.863847,   30.000000,22008.710938,  492.650055,21514.396484,    3.371842,  490.577759,  485.661011,     89969,               0,000,001
003,    105436,  105436,    1.056589,   30.000000,21911.851562,  585.996704,21324.158203,    4.019557,  583.195740,  577.552795,    105436,               0,000,001
004,     92439,   92439,    0.860075,   30.000000,22003.615234,  494.735535,21506.898438,    3.137977,  493.108307,  488.026245,     92439,               0,000,001
005,    113023,  113023,    1.045980,   30.000000,21899.494141,  602.035767,21295.574219,    3.907707,  599.590088,  593.742859,    113023,               0,000,001
006,    123259,  123259,    1.152353,   30.000000,21817.798828,  682.657837,21130.701172,    4.856237,  682.019592,  672.563171,    123259,               0,000,001
007,    155515,  155515,    1.462013,   30.000000,21680.642578,  822.438538,20854.470703,    5.484922,  819.222229,  810.656250,    155515,               0,000,001
008,     72941,   72941,    0.679736,   30.000000,22002.486328,  498.550293,21499.873047,    3.508342,  496.782318,  489.242798,     72941,               0,000,001
009,     84557,   84557,    0.786104,   30.000000,21958.515625,  541.432373,21413.367188,    2.843318,  541.848877,  535.286255,     84557,               0,000,001
010,    150053,  150053,    1.408857,   30.000000,21552.554688,  950.318726,20595.025391,    5.073491,  951.800232,  939.473022,    150053,               0,000,001
011,    126021,  126021,    1.181601,   30.000000,21686.505859,  812.878174,20866.087891,    4.168888,  815.605530,  803.894775,    126021,               0,000,001
012,    108339,  108339,    1.011360,   30.000000,21807.062500,  692.991333,21105.339844,    3.853376,  697.553040,  684.957520,    108339,               0,000,001
013,    138515,  138515,    1.276427,   30.000000,21599.423828,  899.861938,20689.224609,    4.665709,  904.491821,  889.747620,    138515,               0,000,001
014,    141268,  141268,    1.315881,   30.000000,21599.595703,  901.275269,20691.400391,    4.822739,  902.767944,  891.023621,    141268,               0,000,001
015,    214758,  214758,    2.010407,   30.000000,21131.503906, 1367.855347,19756.205078,    7.070929, 1367.099243, 1352.567627,    214758,               0,000,001
