tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000,     32769,       2,    0.505383,   20.000000,40034.476562,    0.002253,          262144
000, 609484801,    2326, 4616.491699,   20.000000,35383.187500,    0.718943,         2097152
000,         1,       1,    0.004657,   20.000000,39999.863281,    0.000623,        16777216
000,         1,       1,    0.004073,   20.000000,39999.859375,    0.000567,        67108864
001,         1,       1,    0.001073,   20.000000,40035.109375,    0.000700,          262144
001,         1,       1,    0.000510,   20.000000,39999.816406,    0.000350,         2097152
001,2521585092,    1203,19126.625000,   20.000000,20872.974609,    1.564510,        16777216
001,         1,       1,    0.004110,   20.000000,39999.878906,    0.000420,        67108864
002,         1,       1,    0.001167,   20.000000,40035.085938,    0.000777,          262144
002,         1,       1,    0.006940,   20.000000,39999.796875,    0.000550,         2097152
002,         1,       1,    0.000703,   20.000000,39999.890625,    0.000393,        16777216
002,         1,       1,    0.000587,   20.000000,39999.949219,    0.000350,        67108864
003,         1,       1,    0.003907,   20.000000,40035.050781,    0.000417,          262144
003,         1,       1,    0.000880,   20.000000,39999.890625,    0.000590,         2097152
003,         1,       1,    0.000867,   20.000000,39999.890625,    0.000553,        16777216
003,         1,       1,    0.001010,   20.000000,39999.878906,    0.000663,        67108864
004,     32769,       2,    0.493740,   20.000000,40034.570312,    0.001343,          262144
004,         1,       1,    0.001033,   20.000000,39999.906250,    0.000660,         2097152
004,         1,       1,    0.000770,   20.000000,39999.898438,    0.000410,        16777216
004,         1,       1,    0.000953,   20.000000,39999.902344,    0.000560,        67108864
005,         1,       1,    0.005297,   20.000000,40034.972656,    0.000797,          262144
005,         1,       1,    0.000627,   20.000000,39999.882812,    0.000387,         2097152
005,         1,       1,    0.000987,   20.000000,39999.843750,    0.000537,        16777216
005,2650800129,     317,20192.660156,   20.000000,19807.060547,    0.941360,        67108864
006,         1,       1,    0.001193,   20.000000,40035.128906,    0.000797,          262144
006,         1,       1,    0.005163,   20.000000,39999.859375,    0.000680,         2097152
006,         1,       1,    0.005080,   20.000000,39999.828125,    0.000783,        16777216
006,         1,       1,    0.000763,   20.000000,39999.898438,    0.000490,        67108864
007,         1,       1,    0.001220,   20.000000,40034.996094,    0.000763,          262144
007,         1,       1,    0.000577,   20.000000,39999.906250,    0.000370,         2097152
007,         1,       1,    0.000577,   20.000000,39999.921875,    0.000290,        16777216
007,         1,       1,    0.001023,   20.000000,39999.917969,    0.000630,        67108864
008,         1,       1,    0.000790,   20.000000,40035.042969,    0.000440,          262144
008, 303562753,    1159, 2295.414307,   20.000000,37704.343750,    0.352940,         2097152
008,         1,       1,    0.000593,   20.000000,39999.875000,    0.000343,        16777216
008,         1,       1,    0.006607,   20.000000,39999.843750,    0.000780,        67108864
009,         1,       1,    0.000627,   20.000000,40035.128906,    0.000450,          262144
009,         1,       1,    0.001300,   20.000000,39999.808594,    0.000857,         2097152
009,2749366273,    1312,20871.414062,   20.000000,19128.189453,    1.775140,        16777216
009,         1,       1,    0.000960,   20.000000,39999.867188,    0.000470,        67108864
010,         1,       1,    0.000733,   20.000000,40035.093750,    0.000457,          262144
010,1112980469,    4246, 8423.321289,   20.000000,31576.193359,    1.312383,         2097152
010,         1,       1,    0.001060,   20.000000,39999.890625,    0.000587,        16777216
010,         1,       1,    0.001067,   20.000000,39999.945312,    0.000677,        67108864
011,         1,       1,    0.004697,   20.000000,40035.027344,    0.000717,          262144
011,         1,       1,    0.000550,   20.000000,39999.878906,    0.000343,         2097152
011,         1,       1,    0.000520,   20.000000,39999.867188,    0.000293,        16777216
011,         1,       1,    0.000550,   20.000000,39999.855469,    0.000323,        67108864
012,     32769,       2,    0.495197,   20.000000,40034.554688,    0.001593,          262144
012,         1,       1,    0.000613,   20.000000,39999.917969,    0.000443,         2097152
012,         1,       1,    0.000547,   20.000000,39999.906250,    0.000287,        16777216
