lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0000000,0001024,0000090,0001012,0021640,0024206,0024025,0000049,001024,000,000,0016,02
0000000,0001214,0001233,0001041,0034004,0035778,0035737,0000449,001024,000,000,0016,02
0000000,0001024,0000080,0001011,0020789,0023424,0023143,0000050,001024,000,001,0016,02
0000000,0001316,0001153,0001041,0033423,0035236,0035096,0000552,001024,000,001,0016,02
0000000,0001024,0000100,0001012,0021490,0024075,0023875,0000050,001024,000,002,0016,02
0000000,0001237,0001192,0001041,0033883,0035707,0035416,0000472,001024,000,002,0016,02
0000000,0000661,0000050,0001013,0024516,0026339,0025628,0000044,001024,000,000,0128,02
0000000,0001077,0000942,0001032,0034685,0036659,0036208,0000374,001024,000,000,0128,02
0000000,0000671,0000050,0001014,0025297,0027081,0026479,0000083,001024,000,001,0128,02
0000000,0001087,0000942,0001035,0035668,0037661,0036969,0000384,001024,000,001,0128,02
0000000,0000671,0000050,0001013,0024466,0026309,0025598,0000044,001024,000,002,0128,02
0000000,0001077,0000941,0001032,0034545,0036559,0035777,0000376,001024,000,002,0128,02
0000000,0000661,0000050,0001013,0024436,0026039,0025217,0000040,001024,000,000,0512,02
0000000,0001073,0000952,0001029,0034244,0036098,0035366,0000324,001024,000,000,0512,02
0000000,0000661,0000050,0001013,0024536,0026159,0025348,0000044,001024,000,001,0512,02
0000000,0001072,0000851,0001030,0034405,0036299,0035487,0000328,001024,000,001,0512,02
0000000,0000661,0000050,0001013,0024305,0025929,0025117,0000041,001024,000,002,0512,02
0000000,0001071,0000841,0001029,0033914,0035807,0035116,0000322,001024,000,002,0512,02
