tid,wait_acq(ms),wait_rel(ms),client_id,run
000,  1.240646,  2.830438,000,000
001,  1.267560,  2.838685,000,000
002,  1.269081,  2.845595,000,000
003,  1.277583,  2.813622,000,000
004,  1.333662,  2.819835,000,000
005,  1.244581,  2.809706,000,000
006,  1.287011,  2.827780,000,000
007,  1.239762,  2.825763,000,000
008,  1.276362,  2.833957,000,000
009,  1.262262,  2.821065,000,000
010,  1.253346,  2.851756,000,000
011,  1.267859,  2.821054,000,000
012,  1.233347,  2.853141,000,000
013,  1.241145,  2.825648,000,000
014,  1.260517,  2.828162,000,000
015,  1.254066,  2.837834,000,000
016,  0.000038,  0.000102,000,000
017,  0.000045,  0.000100,000,000
018,  0.000044,  0.000106,000,000
019,  0.000044,  0.000099,000,000
020,  0.000090,  0.000235,000,000
021,  0.000041,  0.000112,000,000
022,  0.000044,  0.000104,000,000
023,  0.000041,  0.000110,000,000
024,  0.000042,  0.000109,000,000
025,  0.000044,  0.000098,000,000
026,  0.000044,  0.000108,000,000
027,  0.000045,  0.000111,000,000
028,  0.000059,  0.000112,000,000
029,  0.000042,  0.000118,000,000
030,  0.000042,  0.000107,000,000
031,  0.000053,  0.000109,000,000
000,  0.995953,  2.200583,000,001
001,  0.972794,  2.205117,000,001
002,  0.947993,  2.228173,000,001
003,  0.997823,  2.189217,000,001
004,  0.954096,  2.216956,000,001
005,  0.952056,  2.208584,000,001
006,  0.962406,  2.189079,000,001
007,  0.997492,  2.185437,000,001
008,  0.954608,  2.211084,000,001
009,  0.957065,  2.179807,000,001
010,  0.961875,  2.191060,000,001
011,  0.972098,  2.195886,000,001
012,  0.939314,  2.192393,000,001
013,  0.956825,  2.209077,000,001
014,  0.955051,  2.186979,000,001
015,  0.950795,  2.206714,000,001
016,  0.149885,  0.363144,000,001
017,  0.150250,  0.362890,000,001
018,  0.150152,  0.362520,000,001
019,  0.168935,  0.367056,000,001
020,  0.173127,  0.364459,000,001
021,  0.161102,  0.365146,000,001
022,  0.150104,  0.365783,000,001
023,  0.151121,  0.363635,000,001
024,  0.148219,  0.362278,000,001
025,  0.163932,  0.368368,000,001
026,  0.149622,  0.367457,000,001
027,  0.159698,  0.363186,000,001
028,  0.161681,  0.364507,000,001
029,  0.162129,  0.364274,000,001
030,  0.148625,  0.363798,000,001
031,  0.149596,  0.364380,000,001
