tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run,nlocks
000,  26476544,     100,   17.750782,   20.000000, 8029.482910,    1.780682, 7979.590820,    0.016087,7570025086976.000000,    1.745340,    1.440407,    1.686073,      7235,         1048576,000,000,000001
001,  26476544,     100,   17.563602,   20.000000,12481.977539,    1.531828,12446.427734,    0.017745,7570025086976.000000,    1.496745,    1.435277,    1.444503,      5082,         1048576,000,000,000001
002, 493617152,    1882,  328.690613,   20.000000,19392.669922,   35.493462,19007.996094,    0.351718,5507081306112.000000,   34.813782,   29.029066,   33.814468,     53015,         1048576,000,000,000001
003, 236191744,     900,  154.075714,   20.000000,17599.767578,   15.601292,17191.080078,    0.152345,6644782071808.000000,   15.295511,   13.767462,   14.750950,     62835,         1048576,000,000,000001
004,2831417344,   10800, 1881.708618,   20.000000,13363.641602,  178.851242, 7686.146484,    1.761557,2864954474496.000000,  175.395737,  161.704865,  169.781876,    309621,         1048576,000,000,000001
005, 796655616,    3038,  536.909729,   20.000000,19407.664062,   48.270638,18165.662109,    0.519532,4168009908224.000000,   47.238251,   45.298256,   45.652103,    178472,         1048576,000,000,000001
006, 603193344,    2300,  387.260895,   20.000000,15432.546875,   36.226807,15348.568359,    0.386542,5022858870784.000000,   35.479092,   34.170200,   34.310566,      7433,         1048576,000,000,000001
007, 620494848,    2366,  429.124908,   20.000000,14010.165039,   37.533085,12482.045898,    0.408040,4946245189632.000000,   36.734203,   35.426697,   35.481461,    224117,         1048576,000,000,000001
008, 347340800,    1324,  241.447525,   20.000000,16949.013672,   21.211603,15768.291016,    0.226472,6151894728704.000000,   20.759186,   19.772684,   19.886429,    138753,         1048576,000,000,000001
009,1101266944,    4200,  729.116211,   20.000000,18232.238281,   76.420197,17420.791016,    0.669172,2822787825664.000000,   75.034920,   64.389267,   72.371323,     90515,         1048576,000,000,000001
010,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,         0,         1048576,000,000,000001
011,  79167488,     301,   54.970158,   20.000000,15644.376953,    4.891930,15427.546875,    0.051620,7337788047360.000000,    4.785996,    4.576348,    4.596611,     26013,         1048576,000,000,000001
012,  22544384,      85,   13.553144,   20.000000, 1644.705933,    1.039323, 1643.690918,    0.013195,7586085076992.000000,    1.011990,    0.956277,    0.971765,         4,         1048576,000,000,000001
013, 891551744,    3400,  618.764648,   20.000000,11771.048828,   54.804985, 9501.468750,    0.596622,3749244305408.000000,   53.631588,   51.206062,   51.477814,    267565,         1048576,000,000,000001
014, 166461440,     634,  108.218414,   20.000000, 2125.251221,   13.075033, 2114.481689,    0.102610,6952380792832.000000,   12.866800,   10.277598,   12.425885,        40,         1048576,000,000,000001
015,  44826624,     170,   28.077227,   20.000000, 2083.063232,    2.548382, 2080.565430,    0.027143,7488496730112.000000,    2.492973,    2.383758,    2.400325,        10,         1048576,000,000,000001
000,  26476544,     100,   17.843042,   20.000000,11223.712891,    1.537814,11173.608398,    0.016305,7570023514112.000000,    1.502878,    1.435497,    1.447934,      7293,         1048576,000,001,000001
001,    262144,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,         0,         1048576,000,001,000001
002,  52690944,     200,   35.037735,   20.000000,18356.189453,    3.314492,18263.476562,    0.033885,7455138381824.000000,    3.242470,    3.106847,    3.133197,     13417,         1048576,000,001,000001
003, 472121344,    1800,  307.669067,   20.000000,18027.494141,   30.238100,17081.628906,    0.311813,5600922566656.000000,   29.617954,   32.910873,   28.548067,    142692,         1048576,000,001,000001
004,1022623744,    3900,  708.033203,   20.000000,17262.726562,   62.388893,15069.068359,    0.640341,3171057664000.000000,   61.128979,   58.655201,   59.008694,    316203,         1048576,000,001,000001
005,  26476544,     100,   17.644144,   20.000000,18084.275391,    1.525480,18035.330078,    0.017032,7570022465536.000000,    1.490762,    1.434921,    1.442225,      7139,         1048576,000,001,000001
006,1637875712,    6247, 1128.410034,   20.000000, 6493.842773,   98.866226, 3062.104248,    1.067770,452147773440.000000,   96.779938,   93.583237,   93.434319,    496561,         1048576,000,001,000001
007,   1835008,       6,    0.937860,   20.000000,    0.255863,    0.002310,    0.000902,    0.000923,7679966707712.000000,    0.000395,    0.239175,    0.000000,         1,         1048576,000,001,000001
008,1030488064,    3930,  712.899597,   20.000000,19211.005859,   63.372208,16277.169922,    0.710987,3132732997632.000000,   61.976620,   58.824806,   59.362179,    342076,         1048576,000,001,000001
