tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,    220853,  220853,   12.130146
-------------------------------------------------------------------------------------------------------

RUN 1
000,    225299,  225299,   11.882887
-------------------------------------------------------------------------------------------------------

RUN 2
000,    225876,  225876,   11.960995
-------------------------------------------------------------------------------------------------------

RUN 3
000,    229138,  229138,   11.895036
-------------------------------------------------------------------------------------------------------

RUN 4
000,    227694,  227694,   12.362502
-------------------------------------------------------------------------------------------------------

