tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,     21314,   21314,    4.410119
001,     21314,   21314,    3.710523
002,     21315,   21315,    3.458470
003,     21314,   21314,    3.636317
004,     21315,   21315,    4.987475
005,     21313,   21313,    3.478781
006,     21315,   21315,    3.771590
007,     21314,   21314,    4.511677
008,     21316,   21316,    3.293255
009,     21313,   21313,    3.724147
010,     21315,   21315,    4.208363
011,     21314,   21314,    4.370341
012,     21314,   21314,    3.727021
013,     21313,   21313,    3.405443
014,     21312,   21312,    4.803373
015,     21313,   21313,    3.258044
-------------------------------------------------------------------------------------------------------

RUN 1
000,     21051,   21051,    4.079149
001,     21052,   21052,    3.509014
002,     21052,   21052,    4.423244
003,     21051,   21051,    4.252090
004,     21051,   21051,    5.076507
005,     21051,   21051,    3.238225
006,     21051,   21051,    4.504749
007,     21052,   21052,    3.290846
008,     21052,   21052,    3.010901
009,     21050,   21050,    3.548362
010,     21052,   21052,    2.675017
011,     21050,   21050,    3.425053
012,     21052,   21052,    3.243636
013,     21051,   21051,    4.280513
014,     21050,   21050,    3.450392
015,     21052,   21052,    3.165582
-------------------------------------------------------------------------------------------------------

RUN 2
000,     21287,   21287,    3.333981
001,     21287,   21287,    3.678873
002,     21287,   21287,    4.771072
003,     21287,   21287,    4.139458
004,     21286,   21286,    5.003987
005,     21286,   21286,    3.952866
006,     21287,   21287,    5.033486
007,     21286,   21286,    3.981301
008,     21286,   21286,    5.316678
009,     21286,   21286,    3.893466
010,     21287,   21287,    2.572819
011,     21286,   21286,    3.589759
012,     21287,   21287,    3.786396
013,     21287,   21287,    5.010059
014,     21285,   21285,    4.269404
015,     21287,   21287,    4.995031
-------------------------------------------------------------------------------------------------------

RUN 3
000,     20865,   20865,    3.637585
001,     20864,   20864,    3.318748
002,     20864,   20864,    3.052344
003,     20865,   20865,    4.252666
004,     20852,   20852,    5.019534
005,     20861,   20861,    3.814554
006,     20864,   20864,    3.609905
007,     20864,   20864,    4.332842
008,     20865,   20865,    5.113932
009,     20861,   20861,    3.500235
010,     20865,   20865,    2.711890
011,     20863,   20863,    3.475420
012,     20865,   20865,    4.816293
013,     20863,   20863,    3.217975
014,     20862,   20862,    4.410972
015,     20865,   20865,    4.889871
-------------------------------------------------------------------------------------------------------

RUN 4
000,     21076,   21076,    3.783283
001,     21074,   21074,    4.064978
002,     21075,   21075,    4.981351
003,     21076,   21076,    3.415767
004,     21076,   21076,    3.394188
005,     21076,   21076,    3.129187
006,     21076,   21076,    2.912490
007,     21074,   21074,    4.372781
008,     21076,   21076,    3.526847
009,     21075,   21075,    3.580777
010,     21076,   21076,    5.062076
011,     21072,   21072,    3.624969
012,     21076,   21076,    3.669499
013,     21074,   21074,    3.791083
014,     21074,   21074,    4.551637
015,     21076,   21076,    3.751250
-------------------------------------------------------------------------------------------------------

