lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0000301,0000050,0001021,0027973,0021370,0028023,0000044,001024,000,000,16384
0000000,0001235,0002023,0001221,0047790,0047710,0049463,0000324,001024,000,000,16384
0000000,0000321,0000050,0001015,0005400,0006242,0005451,0000020,001024,001,000,16384
0000000,0001152,0003827,0001174,0026089,0037110,0023595,0000192,001024,001,000,16384
0000000,0000301,0000050,0001006,0005420,0006311,0005480,0000023,001024,002,000,16384
0000000,0001190,0003507,0001179,0026059,0037029,0023694,0000207,001024,002,000,16384
0000000,0000301,0000050,0001021,0028083,0021651,0028133,0000045,001024,000,001,16384
0000000,0001227,0002094,0001217,0047930,0047890,0049643,0000310,001024,000,001,16384
0000000,0000330,0000050,0001015,0005410,0006292,0005471,0000021,001024,001,001,16384
0000000,0001151,0003677,0001175,0026239,0037290,0023795,0000185,001024,001,001,16384
0000000,0000301,0000050,0001006,0005430,0006352,0005500,0000023,001024,002,001,16384
0000000,0001184,0003597,0001178,0026139,0037240,0023855,0000201,001024,002,001,16384
