lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0044023,0000250,0000050,0001041,0038452,0043672,0037931,0000000,001024,000,000,0512
0081563,0001275,0001964,0001291,0077857,0081163,0077766,0000000,001024,000,000,0512
0039745,0000231,0000050,0001036,0017373,0039385,0029316,0000000,001024,001,000,0512
0067527,0001231,0001923,0001266,0050756,0067107,0051427,0000000,001024,001,000,0512
0036559,0000271,0000060,0001034,0013205,0036088,0010579,0000000,001024,002,000,0512
0060884,0001205,0001844,0001265,0044303,0060333,0045936,0000000,001024,002,000,0512
0035968,0000241,0000050,0001030,0009107,0035177,0006171,0000000,001024,003,000,0512
0058180,0001185,0002494,0001290,0043051,0057238,0040977,0000000,001024,003,000,0512
0044484,0000250,0000050,0001041,0038753,0044124,0038293,0000000,001024,000,001,0512
0082105,0001280,0001964,0001290,0078779,0081714,0078639,0000000,001024,000,001,0512
0039985,0000230,0000050,0001037,0017333,0039625,0029456,0000000,001024,001,001,0512
0067768,0001232,0001964,0001267,0051057,0067357,0051838,0000000,001024,001,001,0512
0036819,0000270,0000060,0001034,0013175,0036349,0010430,0000000,001024,002,001,0512
0060975,0001206,0001873,0001268,0044604,0060434,0046167,0000000,001024,002,001,0512
0036238,0000241,0000050,0001030,0009237,0035446,0006201,0000000,001024,003,001,0512
0059352,0001182,0002504,0001293,0043441,0058460,0041188,0000000,001024,003,001,0512
0009949,0000230,0000050,0001010,0009137,0009608,0009758,0000000,001024,000,002,0512
0078578,0001214,0001864,0001242,0075162,0078187,0075302,0000000,001024,000,002,0512
0013145,0000220,0000050,0001012,0010189,0012804,0012524,0000000,001024,001,002,0512
0061886,0001180,0001853,0001224,0048842,0061466,0049684,0000000,001024,001,002,0512
0016611,0000270,0000060,0001015,0005731,0016140,0006372,0000000,001024,002,002,0512
0054843,0001171,0001823,0001230,0042681,0054292,0044494,0000000,001024,002,002,0512
0024556,0000231,0000041,0001016,0005310,0023755,0005841,0000000,001024,003,002,0512
0055204,0001150,0002344,0001270,0042330,0054232,0039735,0000000,001024,003,002,0512
